,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,153409.0,ASOK
1,Other income,12  Mar-15*,1888.0,ASOK
2,Total revenues,12  Mar-15*,155297.0,ASOK
3,Gross profit,12  Mar-15*,15171.0,ASOK
4,Depreciation,12  Mar-15*,5799.0,ASOK
5,Interest,12  Mar-15*,8723.0,ASOK
6,Profit before tax,12  Mar-15*,2538.0,ASOK
7,Minority Interest,12  Mar-15*,3386.0,ASOK
8,Prior Period Items,12  Mar-15*,92.0,ASOK
9,Extraordinary Inc (Exp),12  Mar-15*,-2953.0,ASOK
10,Tax,12  Mar-15*,1724.0,ASOK
11,Profit after tax,12  Mar-15*,1339.0,ASOK
12,Gross profit margin,12  Mar-15*,9.9,ASOK
13,Effective tax rate,12  Mar-15*,67.9,ASOK
14,Net profit margin,12  Mar-15*,0.9,ASOK
15,Current assets,12  Mar-15*,71734.0,ASOK
16,Current liabilities,12  Mar-15*,77191.0,ASOK
17,Net working cap to sales,12  Mar-15*,-3.6,ASOK
18,Current ratio,12  Mar-15*,0.9,ASOK
19,Inventory Days,12  Mar-15*,36.0,ASOK
20,Debtors Days,12  Mar-15*,33.0,ASOK
21,Net fixed assets,12  Mar-15*,60595.0,ASOK
22,Share capital,12  Mar-15*,2846.0,ASOK
23,"""Free"" reserves",12  Mar-15*,44695.0,ASOK
24,Net worth,12  Mar-15*,47541.0,ASOK
25,Long term debt,12  Mar-15*,55517.0,ASOK
26,Total assets,12  Mar-15*,191746.0,ASOK
27,Interest coverage,12  Mar-15*,1.3,ASOK
28,Debt to equity ratio,12  Mar-15*,1.2,ASOK
29,Sales to assets ratio,12  Mar-15*,0.8,ASOK
30,Return on assets,12  Mar-15*,5.2,ASOK
31,Return on equity,12  Mar-15*,2.8,ASOK
32,Return on capital,12  Mar-15*,11.4,ASOK
33,Exports to sales,12  Mar-15*,12.4,ASOK
34,Imports to sales,12  Mar-15*,2.8,ASOK
35,Exports (fob),12  Mar-15*,19090.0,ASOK
36,Imports (cif),12  Mar-15*,4345.0,ASOK
37,Fx inflow,12  Mar-15*,19851.0,ASOK
38,Fx outflow,12  Mar-15*,8066.0,ASOK
39,Net fx,12  Mar-15*,11785.0,ASOK
40,From Operations,12  Mar-15*,951.0,ASOK
41,From Investments,12  Mar-15*,-1257.0,ASOK
42,From Financial Activity,12  Mar-15*,7812.0,ASOK
43,Net Cashflow,12  Mar-15*,7506.0,ASOK
44,Net Sales,12  Mar-16*,212599.0,ASOK
45,Other income,12  Mar-16*,1636.0,ASOK
46,Total revenues,12  Mar-16*,214235.0,ASOK
47,Gross profit,12  Mar-16*,29789.0,ASOK
48,Depreciation,12  Mar-16*,5239.0,ASOK
49,Interest,12  Mar-16*,9251.0,ASOK
50,Profit before tax,12  Mar-16*,16936.0,ASOK
51,Minority Interest,12  Mar-16*,-734.0,ASOK
52,Prior Period Items,12  Mar-16*,0.0,ASOK
53,Extraordinary Inc (Exp),12  Mar-16*,-4114.0,ASOK
54,Tax,12  Mar-16*,4966.0,ASOK
55,Profit after tax,12  Mar-16*,7122.0,ASOK
56,Gross profit margin,12  Mar-16*,14.0,ASOK
57,Effective tax rate,12  Mar-16*,29.3,ASOK
58,Net profit margin,12  Mar-16*,3.3,ASOK
59,Current assets,12  Mar-16*,88689.0,ASOK
60,Current liabilities,12  Mar-16*,82418.0,ASOK
61,Net working cap to sales,12  Mar-16*,2.9,ASOK
62,Current ratio,12  Mar-16*,1.1,ASOK
63,Inventory Days,12  Mar-16*,33.0,ASOK
64,Debtors Days,12  Mar-16*,25.0,ASOK
65,Net fixed assets,12  Mar-16*,58939.0,ASOK
66,Share capital,12  Mar-16*,2846.0,ASOK
67,"""Free"" reserves",12  Mar-16*,49791.0,ASOK
68,Net worth,12  Mar-16*,52637.0,ASOK
69,Long term debt,12  Mar-16*,75271.0,ASOK
70,Total assets,12  Mar-16*,221987.0,ASOK
71,Interest coverage,12  Mar-16*,2.8,ASOK
72,Debt to equity ratio,12  Mar-16*,1.4,ASOK
73,Sales to assets ratio,12  Mar-16*,1.0,ASOK
74,Return on assets,12  Mar-16*,7.4,ASOK
75,Return on equity,12  Mar-16*,13.5,ASOK
76,Return on capital,12  Mar-16*,16.7,ASOK
77,Exports to sales,12  Mar-16*,9.4,ASOK
78,Imports to sales,12  Mar-16*,1.8,ASOK
79,Exports (fob),12  Mar-16*,20090.0,ASOK
80,Imports (cif),12  Mar-16*,3904.0,ASOK
81,Fx inflow,12  Mar-16*,21171.0,ASOK
82,Fx outflow,12  Mar-16*,8473.0,ASOK
83,Net fx,12  Mar-16*,12698.0,ASOK
84,From Operations,12  Mar-16*,-12747.0,ASOK
85,From Investments,12  Mar-16*,4536.0,ASOK
86,From Financial Activity,12  Mar-16*,16600.0,ASOK
87,Net Cashflow,12  Mar-16*,8412.0,ASOK
88,Net Sales,12  Mar-17*,228710.0,ASOK
89,Other income,12  Mar-17*,1307.0,ASOK
90,Total revenues,12  Mar-17*,230017.0,ASOK
91,Gross profit,12  Mar-17*,32939.0,ASOK
92,Depreciation,12  Mar-17*,5728.0,ASOK
93,Interest,12  Mar-17*,10488.0,ASOK
94,Profit before tax,12  Mar-17*,18030.0,ASOK
95,Minority Interest,12  Mar-17*,55.0,ASOK
