,No. of Mths  Year Ending,variable,value,name
0,Net Sales,15  Mar-14*,173.0,HOVS
1,Other income,15  Mar-14*,10.0,HOVS
2,Total revenues,15  Mar-14*,183.0,HOVS
3,Gross profit,15  Mar-14*,-27.0,HOVS
4,Depreciation,15  Mar-14*,10.0,HOVS
5,Interest,15  Mar-14*,0.0,HOVS
6,Profit before tax,15  Mar-14*,-26.0,HOVS
7,Minority Interest,15  Mar-14*,6.0,HOVS
8,Prior Period Items,15  Mar-14*,-465.0,HOVS
9,Extraordinary Inc (Exp),15  Mar-14*,0.0,HOVS
10,Tax,15  Mar-14*,4.0,HOVS
11,Profit after tax,15  Mar-14*,-489.0,HOVS
12,Gross profit margin,15  Mar-14*,-15.5,HOVS
13,Effective tax rate,15  Mar-14*,-16.4,HOVS
14,Net profit margin,15  Mar-14*,-282.1,HOVS
15,Current assets,15  Mar-14*,149,HOVS
16,Current liabilities,15  Mar-14*,83,HOVS
17,Net working cap to sales,15  Mar-14*,38.1,HOVS
18,Current ratio,15  Mar-14*,1.8,HOVS
19,Inventory Days,15  Mar-14*,0,HOVS
20,Debtors Days,15  Mar-14*,61,HOVS
21,Net fixed assets,15  Mar-14*,48,HOVS
22,Share capital,15  Mar-14*,125,HOVS
23,"""Free"" reserves",15  Mar-14*,420,HOVS
24,Net worth,15  Mar-14*,1683,HOVS
25,Long term debt,15  Mar-14*,74,HOVS
26,Total assets,15  Mar-14*,1845,HOVS
27,Interest coverage,15  Mar-14*,NM,HOVS
28,Debt to equity ratio,15  Mar-14*,0,HOVS
29,Sales to assets ratio,15  Mar-14*,0.1,HOVS
30,Return on assets,15  Mar-14*,-26.5,HOVS
31,Return on equity,15  Mar-14*,-29.0,HOVS
32,Return on capital,15  Mar-14*,-27.6,HOVS
33,Exports to sales,15  Mar-14*,0,HOVS
34,Imports to sales,15  Mar-14*,0,HOVS
35,Exports (fob),15  Mar-14*,0,HOVS
36,Imports (cif),15  Mar-14*,0,HOVS
37,Fx inflow,15  Mar-14*,179,HOVS
38,Fx outflow,15  Mar-14*,0,HOVS
39,Net fx,15  Mar-14*,179,HOVS
40,From Operations,15  Mar-14*,-73,HOVS
41,From Investments,15  Mar-14*,10,HOVS
42,From Financial Activity,15  Mar-14*,3,HOVS
43,Net Cashflow,15  Mar-14*,-60,HOVS
44,Net Sales,12  Mar-15*,164.0,HOVS
45,Other income,12  Mar-15*,6.0,HOVS
46,Total revenues,12  Mar-15*,170.0,HOVS
47,Gross profit,12  Mar-15*,-18.0,HOVS
48,Depreciation,12  Mar-15*,10.0,HOVS
49,Interest,12  Mar-15*,4.0,HOVS
50,Profit before tax,12  Mar-15*,-27.0,HOVS
51,Minority Interest,12  Mar-15*,5.0,HOVS
52,Prior Period Items,12  Mar-15*,0.0,HOVS
53,Extraordinary Inc (Exp),12  Mar-15*,0.0,HOVS
