,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,5915.0,POLN
1,Other income,12  Mar-15*,295.0,POLN
2,Total revenues,12  Mar-15*,6210.0,POLN
3,Gross profit,12  Mar-15*,722.0,POLN
4,Depreciation,12  Mar-15*,201.0,POLN
5,Interest,12  Mar-15*,33.0,POLN
6,Profit before tax,12  Mar-15*,783.0,POLN
7,Minority Interest,12  Mar-15*,-37.0,POLN
8,Prior Period Items,12  Mar-15*,0.0,POLN
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,POLN
10,Tax,12  Mar-15*,200.0,POLN
11,Profit after tax,12  Mar-15*,546.0,POLN
12,Gross profit margin,12  Mar-15*,12.2,POLN
13,Effective tax rate,12  Mar-15*,25.6,POLN
14,Net profit margin,12  Mar-15*,9.2,POLN
15,Current assets,12  Mar-15*,3111.0,POLN
16,Current liabilities,12  Mar-15*,1641.0,POLN
17,Net working cap to sales,12  Mar-15*,24.8,POLN
18,Current ratio,12  Mar-15*,1.9,POLN
19,Inventory Days,12  Mar-15*,47.0,POLN
20,Debtors Days,12  Mar-15*,74.0,POLN
21,Net fixed assets,12  Mar-15*,2933.0,POLN
22,Share capital,12  Mar-15*,98.0,POLN
23,"""Free"" reserves",12  Mar-15*,4261.0,POLN
24,Net worth,12  Mar-15*,5877.0,POLN
25,Long term debt,12  Mar-15*,275.0,POLN
26,Total assets,12  Mar-15*,8519.0,POLN
27,Interest coverage,12  Mar-15*,24.5,POLN
28,Debt to equity ratio,12  Mar-15*,0.0,POLN
29,Sales to assets ratio,12  Mar-15*,0.7,POLN
30,Return on assets,12  Mar-15*,6.8,POLN
31,Return on equity,12  Mar-15*,9.3,POLN
32,Return on capital,12  Mar-15*,12.7,POLN
33,Exports to sales,12  Mar-15*,32.7,POLN
34,Imports to sales,12  Mar-15*,29.7,POLN
35,Exports (fob),12  Mar-15*,1933.0,POLN
36,Imports (cif),12  Mar-15*,1757.0,POLN
37,Fx inflow,12  Mar-15*,2165.0,POLN
38,Fx outflow,12  Mar-15*,1831.0,POLN
39,Net fx,12  Mar-15*,334.0,POLN
40,From Operations,12  Mar-15*,10.0,POLN
41,From Investments,12  Mar-15*,34.0,POLN
42,From Financial Activity,12  Mar-15*,-213.0,POLN
43,Net Cashflow,12  Mar-15*,-169.0,POLN
44,Net Sales,12  Mar-16*,6797.0,POLN
45,Other income,12  Mar-16*,245.0,POLN
46,Total revenues,12  Mar-16*,7042.0,POLN
47,Gross profit,12  Mar-16*,1174.0,POLN
48,Depreciation,12  Mar-16*,225.0,POLN
49,Interest,12  Mar-16*,38.0,POLN
50,Profit before tax,12  Mar-16*,1156.0,POLN
51,Minority Interest,12  Mar-16*,0.0,POLN
52,Prior Period Items,12  Mar-16*,0.0,POLN
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,POLN
54,Tax,12  Mar-16*,321.0,POLN
55,Profit after tax,12  Mar-16*,835.0,POLN
56,Gross profit margin,12  Mar-16*,17.3,POLN
57,Effective tax rate,12  Mar-16*,27.7,POLN
58,Net profit margin,12  Mar-16*,12.3,POLN
59,Current assets,12  Mar-16*,3467.0,POLN
60,Current liabilities,12  Mar-16*,1964.0,POLN
61,Net working cap to sales,12  Mar-16*,22.1,POLN
62,Current ratio,12  Mar-16*,1.8,POLN
63,Inventory Days,12  Mar-16*,41.0,POLN
64,Debtors Days,12  Mar-16*,81.0,POLN
65,Net fixed assets,12  Mar-16*,3073.0,POLN
66,Share capital,12  Mar-16*,98.0,POLN
67,"""Free"" reserves",12  Mar-16*,6356.0,POLN
68,Net worth,12  Mar-16*,6453.0,POLN
69,Long term debt,12  Mar-16*,476.0,POLN
70,Total assets,12  Mar-16*,9549.0,POLN
71,Interest coverage,12  Mar-16*,31.6,POLN
72,Debt to equity ratio,12  Mar-16*,0.1,POLN
73,Sales to assets ratio,12  Mar-16*,0.7,POLN
74,Return on assets,12  Mar-16*,9.1,POLN
75,Return on equity,12  Mar-16*,12.9,POLN
76,Return on capital,12  Mar-16*,17.2,POLN
77,Exports to sales,12  Mar-16*,42.0,POLN
78,Imports to sales,12  Mar-16*,26.1,POLN
79,Exports (fob),12  Mar-16*,2852.0,POLN
80,Imports (cif),12  Mar-16*,1773.0,POLN
81,Fx inflow,12  Mar-16*,2852.0,POLN
82,Fx outflow,12  Mar-16*,1853.0,POLN
83,Net fx,12  Mar-16*,998.0,POLN
84,From Operations,12  Mar-16*,760.0,POLN
85,From Investments,12  Mar-16*,-527.0,POLN
86,From Financial Activity,12  Mar-16*,-173.0,POLN
87,Net Cashflow,12  Mar-16*,60.0,POLN
88,Net Sales,12  Mar-17*,7415.0,POLN
89,Other income,12  Mar-17*,558.0,POLN
90,Total revenues,12  Mar-17*,7973.0,POLN
91,Gross profit,12  Mar-17*,1588.0,POLN
92,Depreciation,12  Mar-17*,299.0,POLN
93,Interest,12  Mar-17*,27.0,POLN
94,Profit before tax,12  Mar-17*,1820.0,POLN
95,Minority Interest,12  Mar-17*,0.0,POLN
96,Prior Period Items,12  Mar-17*,-4.0,POLN
97,Extraordinary Inc (Exp),12  Mar-17*,0.0,POLN
98,Tax,12  Mar-17*,451.0,POLN
99,Profit after tax,12  Mar-17*,1366.0,POLN
100,Gross profit margin,12  Mar-17*,21.4,POLN
101,Effective tax rate,12  Mar-17*,24.8,POLN
102,Net profit margin,12  Mar-17*,18.4,POLN
103,Current assets,12  Mar-17*,4674.0,POLN
104,Current liabilities,12  Mar-17*,2797.0,POLN
105,Net working cap to sales,12  Mar-17*,25.3,POLN
106,Current ratio,12  Mar-17*,1.7,POLN
107,Inventory Days,12  Mar-17*,56.0,POLN
108,Debtors Days,12  Mar-17*,68.0,POLN
109,Net fixed assets,12  Mar-17*,4902.0,POLN
110,Share capital,12  Mar-17*,98.0,POLN
111,"""Free"" reserves",12  Mar-17*,8254.0,POLN
112,Net worth,12  Mar-17*,8352.0,POLN
113,Long term debt,12  Mar-17*,111.0,POLN
114,Total assets,12  Mar-17*,11774.0,POLN
115,Interest coverage,12  Mar-17*,68.4,POLN
116,Debt to equity ratio,12  Mar-17*,0.0,POLN
117,Sales to assets ratio,12  Mar-17*,0.6,POLN
118,Return on assets,12  Mar-17*,11.8,POLN
119,Return on equity,12  Mar-17*,16.4,POLN
120,Return on capital,12  Mar-17*,21.8,POLN
121,Exports to sales,12  Mar-17*,41.8,POLN
122,Imports to sales,12  Mar-17*,27.4,POLN
123,Exports (fob),12  Mar-17*,3102.0,POLN
124,Imports (cif),12  Mar-17*,2031.0,POLN
125,Fx inflow,12  Mar-17*,3125.0,POLN
126,Fx outflow,12  Mar-17*,2146.0,POLN
127,Net fx,12  Mar-17*,979.0,POLN
128,From Operations,12  Mar-17*,924.0,POLN
129,From Investments,12  Mar-17*,-156.0,POLN
130,From Financial Activity,12  Mar-17*,-671.0,POLN
131,Net Cashflow,12  Mar-17*,98.0,POLN
132,Net Sales,12  Mar-18*,9127.0,POLN
133,Other income,12  Mar-18*,925.0,POLN
134,Total revenues,12  Mar-18*,10052.0,POLN
135,Gross profit,12  Mar-18*,2150.0,POLN
136,Depreciation,12  Mar-18*,398.0,POLN
137,Interest,12  Mar-18*,12.0,POLN
138,Profit before tax,12  Mar-18*,2665.0,POLN
139,Minority Interest,12  Mar-18*,0.0,POLN
140,Prior Period Items,12  Mar-18*,-27.0,POLN
141,Extraordinary Inc (Exp),12  Mar-18*,0.0,POLN
