,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,133103.0,APLO
1,Other income,12  Mar-14*,1995.0,APLO
2,Total revenues,12  Mar-14*,135098.0,APLO
3,Gross profit,12  Mar-14*,17739.0,APLO
4,Depreciation,12  Mar-14*,4109.0,APLO
5,Interest,12  Mar-14*,2838.0,APLO
6,Profit before tax,12  Mar-14*,12787.0,APLO
7,Minority Interest,12  Mar-14*,0.0,APLO
8,Prior Period Items,12  Mar-14*,0.0,APLO
9,Extraordinary Inc (Exp),12  Mar-14*,-468.0,APLO
10,Tax,12  Mar-14*,2269.0,APLO
11,Profit after tax,12  Mar-14*,10051.0,APLO
12,Gross profit margin,12  Mar-14*,13.3,APLO
13,Effective tax rate,12  Mar-14*,17.7,APLO
14,Net profit margin,12  Mar-14*,7.6,APLO
15,Current assets,12  Mar-14*,41718.0,APLO
16,Current liabilities,12  Mar-14*,30779.0,APLO
17,Net working cap to sales,12  Mar-14*,8.2,APLO
18,Current ratio,12  Mar-14*,1.4,APLO
19,Inventory Days,12  Mar-14*,57.0,APLO
20,Debtors Days,12  Mar-14*,29.0,APLO
21,Net fixed assets,12  Mar-14*,45022.0,APLO
22,Share capital,12  Mar-14*,504.0,APLO
23,"""Free"" reserves",12  Mar-14*,41623.0,APLO
24,Net worth,12  Mar-14*,45746.0,APLO
25,Long term debt,12  Mar-14*,7137.0,APLO
26,Total assets,12  Mar-14*,90456.0,APLO
27,Interest coverage,12  Mar-14*,5.5,APLO
28,Debt to equity ratio,12  Mar-14*,0.2,APLO
29,Sales to assets ratio,12  Mar-14*,1.5,APLO
30,Return on assets,12  Mar-14*,14.2,APLO
31,Return on equity,12  Mar-14*,22.0,APLO
32,Return on capital,12  Mar-14*,28.7,APLO
33,Exports to sales,12  Mar-14*,6.1,APLO
34,Imports to sales,12  Mar-14*,19.6,APLO
35,Exports (fob),12  Mar-14*,8142.0,APLO
36,Imports (cif),12  Mar-14*,26061.0,APLO
37,Fx inflow,12  Mar-14*,8258.0,APLO
38,Fx outflow,12  Mar-14*,28014.0,APLO
39,Net fx,12  Mar-14*,-19756.0,APLO
40,From Operations,12  Mar-14*,16455.0,APLO
41,From Investments,12  Mar-14*,-1193.0,APLO
42,From Financial Activity,12  Mar-14*,-12075.0,APLO
43,Net Cashflow,12  Mar-14*,3187.0,APLO
44,Net Sales,12  Mar-15*,127257.0,APLO
45,Other income,12  Mar-15*,1134.0,APLO
46,Total revenues,12  Mar-15*,128391.0,APLO
47,Gross profit,12  Mar-15*,18711.0,APLO
48,Depreciation,12  Mar-15*,3883.0,APLO
49,Interest,12  Mar-15*,1828.0,APLO
