,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,806119.0,NTPC
1,Other income,12  Mar-15*,20635.0,NTPC
2,Total revenues,12  Mar-15*,826754.0,NTPC
3,Gross profit,12  Mar-15*,175277.0,NTPC
4,Depreciation,12  Mar-15*,55646.0,NTPC
5,Interest,12  Mar-15*,35704.0,NTPC
6,Profit before tax,12  Mar-15*,104562.0,NTPC
7,Minority Interest,12  Mar-15*,-60.0,NTPC
8,Prior Period Items,12  Mar-15*,0.0,NTPC
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,NTPC
10,Tax,12  Mar-15*,4638.0,NTPC
11,Profit after tax,12  Mar-15*,99863.0,NTPC
12,Gross profit margin,12  Mar-15*,21.7,NTPC
13,Effective tax rate,12  Mar-15*,4.4,NTPC
14,Net profit margin,12  Mar-15*,12.4,NTPC
15,Current assets,12  Mar-15*,389375.0,NTPC
16,Current liabilities,12  Mar-15*,308774.0,NTPC
17,Net working cap to sales,12  Mar-15*,10.0,NTPC
18,Current ratio,12  Mar-15*,1.3,NTPC
19,Inventory Days,12  Mar-15*,33.0,NTPC
20,Debtors Days,12  Mar-15*,37.0,NTPC
21,Net fixed assets,12  Mar-15*,1485189.0,NTPC
22,Share capital,12  Mar-15*,82455.0,NTPC
23,"""Free"" reserves",12  Mar-15*,758357.0,NTPC
24,Net worth,12  Mar-15*,840812.0,NTPC
25,Long term debt,12  Mar-15*,834562.0,NTPC
26,Total assets,12  Mar-15*,2057468.0,NTPC
27,Interest coverage,12  Mar-15*,3.9,NTPC
28,Debt to equity ratio,12  Mar-15*,1.0,NTPC
29,Sales to assets ratio,12  Mar-15*,0.4,NTPC
30,Return on assets,12  Mar-15*,6.6,NTPC
31,Return on equity,12  Mar-15*,11.9,NTPC
32,Return on capital,12  Mar-15*,8.4,NTPC
33,Exports to sales,12  Mar-15*,0.0,NTPC
34,Imports to sales,12  Mar-15*,3.5,NTPC
35,Exports (fob),12  Mar-15*,0.0,NTPC
36,Imports (cif),12  Mar-15*,27884.0,NTPC
37,Fx inflow,12  Mar-15*,34.0,NTPC
38,Fx outflow,12  Mar-15*,36706.0,NTPC
39,Net fx,12  Mar-15*,-36671.0,NTPC
40,From Operations,12  Mar-15*,148885.0,NTPC
41,From Investments,12  Mar-15*,-159772.0,NTPC
42,From Financial Activity,12  Mar-15*,-14745.0,NTPC
43,Net Cashflow,12  Mar-15*,-25632.0,NTPC
44,Net Sales,12  Mar-16*,734264.0,NTPC
45,Other income,12  Mar-16*,10576.0,NTPC
46,Total revenues,12  Mar-16*,744840.0,NTPC
