,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,15148.0,JYLB
1,Other income,12  Mar-15*,56.0,JYLB
2,Total revenues,12  Mar-15*,15205.0,JYLB
3,Gross profit,12  Mar-15*,1673.0,JYLB
4,Depreciation,12  Mar-15*,326.0,JYLB
5,Interest,12  Mar-15*,138.0,JYLB
6,Profit before tax,12  Mar-15*,1266.0,JYLB
7,Minority Interest,12  Mar-15*,1.0,JYLB
8,Prior Period Items,12  Mar-15*,-21.0,JYLB
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,JYLB
10,Tax,12  Mar-15*,35.0,JYLB
11,Profit after tax,12  Mar-15*,1211.0,JYLB
12,Gross profit margin,12  Mar-15*,11.0,JYLB
13,Effective tax rate,12  Mar-15*,2.8,JYLB
14,Net profit margin,12  Mar-15*,8.0,JYLB
15,Current assets,12  Mar-15*,5460.0,JYLB
16,Current liabilities,12  Mar-15*,4108.0,JYLB
17,Net working cap to sales,12  Mar-15*,8.9,JYLB
18,Current ratio,12  Mar-15*,1.3,JYLB
19,Inventory Days,12  Mar-15*,45.0,JYLB
20,Debtors Days,12  Mar-15*,14.0,JYLB
21,Net fixed assets,12  Mar-15*,10902.0,JYLB
22,Share capital,12  Mar-15*,181.0,JYLB
23,"""Free"" reserves",12  Mar-15*,7057.0,JYLB
24,Net worth,12  Mar-15*,7797.0,JYLB
25,Long term debt,12  Mar-15*,4490.0,JYLB
26,Total assets,12  Mar-15*,18167.0,JYLB
27,Interest coverage,12  Mar-15*,10.2,JYLB
28,Debt to equity ratio,12  Mar-15*,0.6,JYLB
29,Sales to assets ratio,12  Mar-15*,0.8,JYLB
30,Return on assets,12  Mar-15*,7.4,JYLB
31,Return on equity,12  Mar-15*,15.5,JYLB
32,Return on capital,12  Mar-15*,11.3,JYLB
33,Exports to sales,12  Mar-15*,0.9,JYLB
34,Imports to sales,12  Mar-15*,0.6,JYLB
35,Exports (fob),12  Mar-15*,144.0,JYLB
36,Imports (cif),12  Mar-15*,93.0,JYLB
37,Fx inflow,12  Mar-15*,144.0,JYLB
38,Fx outflow,12  Mar-15*,119.0,JYLB
39,Net fx,12  Mar-15*,25.0,JYLB
40,From Operations,12  Mar-15*,1663.0,JYLB
41,From Investments,12  Mar-15*,-257.0,JYLB
42,From Financial Activity,12  Mar-15*,-181.0,JYLB
43,Net Cashflow,12  Mar-15*,1225.0,JYLB
44,Net Sales,12  Mar-16*,16466.0,JYLB
45,Other income,12  Mar-16*,103.0,JYLB
46,Total revenues,12  Mar-16*,16568.0,JYLB
47,Gross profit,12  Mar-16*,2244.0,JYLB
48,Depreciation,12  Mar-16*,314.0,JYLB
49,Interest,12  Mar-16*,60.0,JYLB
50,Profit before tax,12  Mar-16*,1973.0,JYLB
51,Minority Interest,12  Mar-16*,0.0,JYLB
