,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-13*,10545.0,PRMI
1,Other income,12  Mar-13*,47.0,PRMI
2,Total revenues,12  Mar-13*,10592.0,PRMI
3,Gross profit,12  Mar-13*,724.0,PRMI
4,Depreciation,12  Mar-13*,398.0,PRMI
5,Interest,12  Mar-13*,200.0,PRMI
6,Profit before tax,12  Mar-13*,173.0,PRMI
7,Minority Interest,12  Mar-13*,0.0,PRMI
8,Prior Period Items,12  Mar-13*,0.0,PRMI
9,Extraordinary Inc (Exp),12  Mar-13*,0.0,PRMI
10,Tax,12  Mar-13*,-3.0,PRMI
11,Profit after tax,12  Mar-13*,177.0,PRMI
12,Gross profit margin,12  Mar-13*,6.9,PRMI
13,Effective tax rate,12  Mar-13*,-2.0,PRMI
14,Net profit margin,12  Mar-13*,1.7,PRMI
15,Current assets,12  Mar-13*,3460.0,PRMI
16,Current liabilities,12  Mar-13*,3699.0,PRMI
17,Net working cap to sales,12  Mar-13*,-2.3,PRMI
18,Current ratio,12  Mar-13*,0.9,PRMI
19,Inventory Days,12  Mar-13*,45.0,PRMI
20,Debtors Days,12  Mar-13*,63.0,PRMI
21,Net fixed assets,12  Mar-13*,2507.0,PRMI
22,Share capital,12  Mar-13*,90.0,PRMI
23,"""Free"" reserves",12  Mar-13*,2703.0,PRMI
24,Net worth,12  Mar-13*,2822.0,PRMI
25,Long term debt,12  Mar-13*,37.0,PRMI
26,Total assets,12  Mar-13*,6648.0,PRMI
27,Interest coverage,12  Mar-13*,1.9,PRMI
28,Debt to equity ratio,12  Mar-13*,0.0,PRMI
29,Sales to assets ratio,12  Mar-13*,1.6,PRMI
30,Return on assets,12  Mar-13*,5.7,PRMI
31,Return on equity,12  Mar-13*,6.3,PRMI
32,Return on capital,12  Mar-13*,13.0,PRMI
33,Exports to sales,12  Mar-13*,11.7,PRMI
34,Imports to sales,12  Mar-13*,13.6,PRMI
35,Exports (fob),12  Mar-13*,1234.0,PRMI
36,Imports (cif),12  Mar-13*,1430.0,PRMI
37,Fx inflow,12  Mar-13*,1234.0,PRMI
38,Fx outflow,12  Mar-13*,1552.0,PRMI
39,Net fx,12  Mar-13*,-318.0,PRMI
40,From Operations,12  Mar-13*,612.0,PRMI
41,From Investments,12  Mar-13*,-289.0,PRMI
42,From Financial Activity,12  Mar-13*,-976.0,PRMI
43,Net Cashflow,12  Mar-13*,-653.0,PRMI
44,Net Sales,12  Mar-14*,10969.0,PRMI
45,Other income,12  Mar-14*,45.0,PRMI
46,Total revenues,12  Mar-14*,11014.0,PRMI
47,Gross profit,12  Mar-14*,521.0,PRMI
48,Depreciation,12  Mar-14*,424.0,PRMI
49,Interest,12  Mar-14*,102.0,PRMI
