,No. of Mths  Year Ending,variable,value,name
0,Interest income,12  Mar-14,12920.0,DHBN
1,Other income,12  Mar-14,734.0,DHBN
2,Interest expense,12  Mar-14,10118.0,DHBN
3,Net interest income,12  Mar-14,2801.0,DHBN
4,Operating expense,12  Mar-14,3475.0,DHBN
5,Provisions/contingencies,12  Mar-14,2579.0,DHBN
6,Profit before tax,12  Mar-14,-2518.0,DHBN
7,Extraordinary Inc (Exp),12  Mar-14,0.0,DHBN
8,Minority Interest,12  Mar-14,0.0,DHBN
9,Prior Period Items,12  Mar-14,0.0,DHBN
10,Tax,12  Mar-14,1.0,DHBN
11,Profit after tax,12  Mar-14,-2519.0,DHBN
12,Net profit margin,12  Mar-14,-19.5,DHBN
13,Advances,12  Mar-14,79360.0,DHBN
14,Deposits,12  Mar-14,121332.0,DHBN
15,Credit/Deposit ratio,12  Mar-14,65.4,DHBN
16,Yield on advances,12  Mar-14,11.8,DHBN
17,Cost of deposits,12  Mar-14,7.6,DHBN
18,Net Interest Margin,12  Mar-14,2.0,DHBN
19,Net fixed assets,12  Mar-14,2124.0,DHBN
20,Share capital,12  Mar-14,1259.0,DHBN
21,Free reserves,12  Mar-14,4086.0,DHBN
22,Net worth,12  Mar-14,7363.0,DHBN
23,Borrowings,12  Mar-14,13356.0,DHBN
24,Investments,12  Mar-14,44823.0,DHBN
25,Total assets,12  Mar-14,146876.0,DHBN
26,Debt/equity ratio,12  Mar-14,18.3,DHBN
27,Return on assets,12  Mar-14,-1.7,DHBN
28,Return on equity,12  Mar-14,-34.2,DHBN
29,Capital adequacy ratio,12  Mar-14,8.7,DHBN
30,Net NPAs,12  Mar-14,3.8,DHBN
31,From Operations,12  Mar-14,6487.0,DHBN
32,From Investments,12  Mar-14,-243.0,DHBN
33,From Financial Activity,12  Mar-14,1138.0,DHBN
34,Net Cashflow,12  Mar-14,7382.0,DHBN
35,Interest income,12  Mar-15,12836.0,DHBN
36,Other income,12  Mar-15,850.0,DHBN
37,Interest expense,12  Mar-15,9848.0,DHBN
38,Net interest income,12  Mar-15,2988.0,DHBN
39,Operating expense,12  Mar-15,3582.0,DHBN
40,Provisions/contingencies,12  Mar-15,2670.0,DHBN
41,Profit before tax,12  Mar-15,-2415.0,DHBN
42,Extraordinary Inc (Exp),12  Mar-15,0.0,DHBN
43,Minority Interest,12  Mar-15,0.0,DHBN
44,Prior Period Items,12  Mar-15,0.0,DHBN
45,Tax,12  Mar-15,0.0,DHBN
46,Profit after tax,12  Mar-15,-2415.0,DHBN
47,Net profit margin,12  Mar-15,-18.8,DHBN
48,Advances,12  Mar-15,76698.0,DHBN
49,Deposits,12  Mar-15,123817.0,DHBN
50,Credit/Deposit ratio,12  Mar-15,61.9,DHBN
51,Yield on advances,12  Mar-15,11.7,DHBN
52,Cost of deposits,12  Mar-15,7.2,DHBN
53,Net Interest Margin,12  Mar-15,2.2,DHBN
54,Net fixed assets,12  Mar-15,2028.0,DHBN
55,Share capital,12  Mar-15,1774.0,DHBN
56,Free reserves,12  Mar-15,3426.0,DHBN
57,Net worth,12  Mar-15,7239.0,DHBN
58,Borrowings,12  Mar-15,9414.0,DHBN
59,Investments,12  Mar-15,44967.0,DHBN
60,Total assets,12  Mar-15,143519.0,DHBN
61,Debt/equity ratio,12  Mar-15,18.4,DHBN
62,Return on assets,12  Mar-15,-1.7,DHBN
63,Return on equity,12  Mar-15,-33.4,DHBN
64,Capital adequacy ratio,12  Mar-15,9.6,DHBN
65,Net NPAs,12  Mar-15,3.3,DHBN
66,From Operations,12  Mar-15,-6051.0,DHBN
