,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,5063.0,MYUN
1,Other income,12  Mar-15,59.0,MYUN
2,Total revenues,12  Mar-15,5123.0,MYUN
3,Gross profit,12  Mar-15,1018.0,MYUN
4,Depreciation,12  Mar-15,119.0,MYUN
5,Interest,12  Mar-15,26.0,MYUN
6,Profit before tax,12  Mar-15,933.0,MYUN
7,Minority Interest,12  Mar-15,0.0,MYUN
8,Prior Period Items,12  Mar-15,0.0,MYUN
9,Extraordinary Inc (Exp),12  Mar-15,0.0,MYUN
10,Tax,12  Mar-15,274.0,MYUN
11,Profit after tax,12  Mar-15,659.0,MYUN
12,Gross profit margin,12  Mar-15,20.1,MYUN
13,Effective tax rate,12  Mar-15,29.3,MYUN
14,Net profit margin,12  Mar-15,13.0,MYUN
15,Current assets,12  Mar-15,2669.0,MYUN
16,Current liabilities,12  Mar-15,1097.0,MYUN
17,Net working cap to sales,12  Mar-15,31.1,MYUN
18,Current ratio,12  Mar-15,2.4,MYUN
19,Inventory Days,12  Mar-15,40.0,MYUN
20,Debtors Days,12  Mar-15,65.0,MYUN
21,Net fixed assets,12  Mar-15,1427.0,MYUN
22,Share capital,12  Mar-15,811.0,MYUN
23,"""Free"" reserves",12  Mar-15,2016.0,MYUN
24,Net worth,12  Mar-15,2827.0,MYUN
25,Long term debt,12  Mar-15,138.0,MYUN
26,Total assets,12  Mar-15,4111.0,MYUN
27,Interest coverage,12  Mar-15,36.9,MYUN
28,Debt to equity ratio,12  Mar-15,0.0,MYUN
29,Sales to assets ratio,12  Mar-15,1.2,MYUN
30,Return on assets,12  Mar-15,16.7,MYUN
31,Return on equity,12  Mar-15,23.3,MYUN
32,Return on capital,12  Mar-15,32.3,MYUN
33,Exports to sales,12  Mar-15,25.1,MYUN
34,Imports to sales,12  Mar-15,24.3,MYUN
35,Exports (fob),12  Mar-15,1271.0,MYUN
36,Imports (cif),12  Mar-15,1231.0,MYUN
37,Fx inflow,12  Mar-15,1271.0,MYUN
38,Fx outflow,12  Mar-15,1360.0,MYUN
39,Net fx,12  Mar-15,-89.0,MYUN
40,From Operations,12  Mar-15,533.0,MYUN
41,From Investments,12  Mar-15,-943.0,MYUN
42,From Financial Activity,12  Mar-15,530.0,MYUN
43,Net Cashflow,12  Mar-15,120.0,MYUN
44,Net Sales,12  Mar-16*,4956.0,MYUN
45,Other income,12  Mar-16*,58.0,MYUN
46,Total revenues,12  Mar-16*,5014.0,MYUN
47,Gross profit,12  Mar-16*,1306.0,MYUN
48,Depreciation,12  Mar-16*,161.0,MYUN
49,Interest,12  Mar-16*,34.0,MYUN
50,Profit before tax,12  Mar-16*,1169.0,MYUN
51,Minority Interest,12  Mar-16*,0.0,MYUN
52,Prior Period Items,12  Mar-16*,0.0,MYUN
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,MYUN
54,Tax,12  Mar-16*,397.0,MYUN
55,Profit after tax,12  Mar-16*,772.0,MYUN
56,Gross profit margin,12  Mar-16*,26.4,MYUN
57,Effective tax rate,12  Mar-16*,34.0,MYUN
58,Net profit margin,12  Mar-16*,15.6,MYUN
59,Current assets,12  Mar-16*,2915.0,MYUN
60,Current liabilities,12  Mar-16*,854.0,MYUN
61,Net working cap to sales,12  Mar-16*,41.6,MYUN
62,Current ratio,12  Mar-16*,3.4,MYUN
63,Inventory Days,12  Mar-16*,48.0,MYUN
64,Debtors Days,12  Mar-16*,73.0,MYUN
65,Net fixed assets,12  Mar-16*,1425.0,MYUN
66,Share capital,12  Mar-16*,231.0,MYUN
67,"""Free"" reserves",12  Mar-16*,3125.0,MYUN
68,Net worth,12  Mar-16*,3356.0,MYUN
69,Long term debt,12  Mar-16*,91.0,MYUN
70,Total assets,12  Mar-16*,4354.0,MYUN
71,Interest coverage,12  Mar-16*,35.4,MYUN
72,Debt to equity ratio,12  Mar-16*,0.0,MYUN
73,Sales to assets ratio,12  Mar-16*,1.1,MYUN
74,Return on assets,12  Mar-16*,18.5,MYUN
75,Return on equity,12  Mar-16*,23.0,MYUN
