,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,714480.0,MAHM
1,Other income,12  Mar-15*,5250.0,MAHM
2,Total revenues,12  Mar-15*,719730.0,MAHM
3,Gross profit,12  Mar-15*,87933.0,MAHM
4,Depreciation,12  Mar-15*,21238.0,MAHM
5,Interest,12  Mar-15*,31567.0,MAHM
6,Profit before tax,12  Mar-15*,40378.0,MAHM
7,Minority Interest,12  Mar-15*,-2439.0,MAHM
8,Prior Period Items,12  Mar-15*,7887.0,MAHM
9,Extraordinary Inc (Exp),12  Mar-15*,2749.0,MAHM
10,Tax,12  Mar-15*,17200.0,MAHM
11,Profit after tax,12  Mar-15*,31375.0,MAHM
12,Gross profit margin,12  Mar-15*,12.3,MAHM
13,Effective tax rate,12  Mar-15*,42.6,MAHM
14,Net profit margin,12  Mar-15*,4.4,MAHM
15,Current assets,12  Mar-15*,367579.0,MAHM
16,Current liabilities,12  Mar-15*,311786.0,MAHM
17,Net working cap to sales,12  Mar-15*,7.8,MAHM
18,Current ratio,12  Mar-15*,1.2,MAHM
19,Inventory Days,12  Mar-15*,36.0,MAHM
20,Debtors Days,12  Mar-15*,23.0,MAHM
21,Net fixed assets,12  Mar-15*,213146.0,MAHM
22,Share capital,12  Mar-15*,2698.0,MAHM
23,"""Free"" reserves",12  Mar-15*,236459.0,MAHM
24,Net worth,12  Mar-15*,239156.0,MAHM
25,Long term debt,12  Mar-15*,211210.0,MAHM
26,Total assets,12  Mar-15*,879190.0,MAHM
27,Interest coverage,12  Mar-15*,2.3,MAHM
28,Debt to equity ratio,12  Mar-15*,0.9,MAHM
29,Sales to assets ratio,12  Mar-15*,0.8,MAHM
30,Return on assets,12  Mar-15*,7.2,MAHM
31,Return on equity,12  Mar-15*,13.1,MAHM
32,Return on capital,12  Mar-15*,17.8,MAHM
33,Exports to sales,12  Mar-15*,3.1,MAHM
34,Imports to sales,12  Mar-15*,1.0,MAHM
35,Exports (fob),12  Mar-15*,22248.0,MAHM
36,Imports (cif),12  Mar-15*,7272.0,MAHM
37,Fx inflow,12  Mar-15*,23360.0,MAHM
38,Fx outflow,12  Mar-15*,14820.0,MAHM
39,Net fx,12  Mar-15*,8540.0,MAHM
40,From Operations,12  Mar-15*,10549.0,MAHM
41,From Investments,12  Mar-15*,-41649.0,MAHM
42,From Financial Activity,12  Mar-15*,16694.0,MAHM
43,Net Cashflow,12  Mar-15*,-16332.0,MAHM
44,Net Sales,12  Mar-16*,758414.0,MAHM
45,Other income,12  Mar-16*,5211.0,MAHM
46,Total revenues,12  Mar-16*,763625.0,MAHM
47,Gross profit,12  Mar-16*,100824.0,MAHM
48,Depreciation,12  Mar-16*,24417.0,MAHM
49,Interest,12  Mar-16*,33676.0,MAHM
50,Profit before tax,12  Mar-16*,47943.0,MAHM
51,Minority Interest,12  Mar-16*,0.0,MAHM
52,Prior Period Items,12  Mar-16*,8460.0,MAHM
53,Extraordinary Inc (Exp),12  Mar-16*,318.0,MAHM
54,Tax,12  Mar-16*,21175.0,MAHM
55,Profit after tax,12  Mar-16*,35545.0,MAHM
56,Gross profit margin,12  Mar-16*,13.3,MAHM
57,Effective tax rate,12  Mar-16*,44.2,MAHM
58,Net profit margin,12  Mar-16*,4.7,MAHM
59,Current assets,12  Mar-16*,439112.0,MAHM
60,Current liabilities,12  Mar-16*,366435.0,MAHM
61,Net working cap to sales,12  Mar-16*,9.6,MAHM
62,Current ratio,12  Mar-16*,1.2,MAHM
63,Inventory Days,12  Mar-16*,44.0,MAHM
64,Debtors Days,12  Mar-16*,28.0,MAHM
65,Net fixed assets,12  Mar-16*,241859.0,MAHM
66,Share capital,12  Mar-16*,2704.0,MAHM
67,"""Free"" reserves",12  Mar-16*,262223.0,MAHM
68,Net worth,12  Mar-16*,264927.0,MAHM
69,Long term debt,12  Mar-16*,235988.0,MAHM
