,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,8957.0,EMCO
1,Other income,12  Mar-14*,79.0,EMCO
2,Total revenues,12  Mar-14*,9036.0,EMCO
3,Gross profit,12  Mar-14*,818.0,EMCO
4,Depreciation,12  Mar-14*,228.0,EMCO
5,Interest,12  Mar-14*,674.0,EMCO
6,Profit before tax,12  Mar-14*,-5.0,EMCO
7,Minority Interest,12  Mar-14*,0.0,EMCO
8,Prior Period Items,12  Mar-14*,0.0,EMCO
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,EMCO
10,Tax,12  Mar-14*,37.0,EMCO
11,Profit after tax,12  Mar-14*,-42.0,EMCO
12,Gross profit margin,12  Mar-14*,9.1,EMCO
13,Effective tax rate,12  Mar-14*,-725.5,EMCO
14,Net profit margin,12  Mar-14*,-0.5,EMCO
15,Current assets,12  Mar-14*,11416.0,EMCO
16,Current liabilities,12  Mar-14*,10134.0,EMCO
17,Net working cap to sales,12  Mar-14*,14.3,EMCO
18,Current ratio,12  Mar-14*,1.1,EMCO
19,Inventory Days,12  Mar-14*,102.0,EMCO
20,Debtors Days,12  Mar-14*,239.0,EMCO
21,Net fixed assets,12  Mar-14*,4423.0,EMCO
22,Share capital,12  Mar-14*,130.0,EMCO
23,"""Free"" reserves",12  Mar-14*,4477.0,EMCO
24,Net worth,12  Mar-14*,4607.0,EMCO
25,Long term debt,12  Mar-14*,1088.0,EMCO
26,Total assets,12  Mar-14*,16157.0,EMCO
27,Interest coverage,12  Mar-14*,1.0,EMCO
28,Debt to equity ratio,12  Mar-14*,0.2,EMCO
29,Sales to assets ratio,12  Mar-14*,0.6,EMCO
30,Return on assets,12  Mar-14*,3.9,EMCO
31,Return on equity,12  Mar-14*,-0.9,EMCO
32,Return on capital,12  Mar-14*,11.7,EMCO
33,Exports to sales,12  Mar-14*,28.3,EMCO
34,Imports to sales,12  Mar-14*,9.8,EMCO
35,Exports (fob),12  Mar-14*,2538.0,EMCO
36,Imports (cif),12  Mar-14*,874.0,EMCO
37,Fx inflow,12  Mar-14*,2591.0,EMCO
38,Fx outflow,12  Mar-14*,1006.0,EMCO
39,Net fx,12  Mar-14*,1585.0,EMCO
40,From Operations,12  Mar-14*,357.0,EMCO
41,From Investments,12  Mar-14*,-117.0,EMCO
42,From Financial Activity,12  Mar-14*,-204.0,EMCO
43,Net Cashflow,12  Mar-14*,37.0,EMCO
44,Net Sales,12  Mar-15*,9709.0,EMCO
45,Other income,12  Mar-15*,6.0,EMCO
46,Total revenues,12  Mar-15*,9715.0,EMCO
47,Gross profit,12  Mar-15*,891.0,EMCO
48,Depreciation,12  Mar-15*,217.0,EMCO
49,Interest,12  Mar-15*,770.0,EMCO
50,Profit before tax,12  Mar-15*,-90.0,EMCO
51,Minority Interest,12  Mar-15*,1.0,EMCO
52,Prior Period Items,12  Mar-15*,0.0,EMCO
53,Extraordinary Inc (Exp),12  Mar-15*,0.0,EMCO
54,Tax,12  Mar-15*,26.0,EMCO
55,Profit after tax,12  Mar-15*,-115.0,EMCO
56,Gross profit margin,12  Mar-15*,9.2,EMCO
57,Effective tax rate,12  Mar-15*,-29.3,EMCO
58,Net profit margin,12  Mar-15*,-1.2,EMCO
59,Current assets,12  Mar-15*,11274.0,EMCO
60,Current liabilities,12  Mar-15*,9617.0,EMCO
61,Net working cap to sales,12  Mar-15*,17.1,EMCO
