,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,10122.0,PRAJ
1,Other income,12  Mar-15*,337.0,PRAJ
2,Total revenues,12  Mar-15*,10459.0,PRAJ
3,Gross profit,12  Mar-15*,930.0,PRAJ
4,Depreciation,12  Mar-15*,378.0,PRAJ
5,Interest,12  Mar-15*,25.0,PRAJ
6,Profit before tax,12  Mar-15*,864.0,PRAJ
7,Minority Interest,12  Mar-15*,-20.0,PRAJ
8,Prior Period Items,12  Mar-15*,0.0,PRAJ
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,PRAJ
10,Tax,12  Mar-15*,82.0,PRAJ
11,Profit after tax,12  Mar-15*,763.0,PRAJ
12,Gross profit margin,12  Mar-15*,9.2,PRAJ
13,Effective tax rate,12  Mar-15*,9.4,PRAJ
14,Net profit margin,12  Mar-15*,7.5,PRAJ
15,Current assets,12  Mar-15*,8067.0,PRAJ
16,Current liabilities,12  Mar-15*,4581.0,PRAJ
17,Net working cap to sales,12  Mar-15*,34.4,PRAJ
18,Current ratio,12  Mar-15*,1.8,PRAJ
19,Inventory Days,12  Mar-15*,35.0,PRAJ
20,Debtors Days,12  Mar-15*,101.0,PRAJ
21,Net fixed assets,12  Mar-15*,3044.0,PRAJ
22,Share capital,12  Mar-15*,355.0,PRAJ
23,"""Free"" reserves",12  Mar-15*,6199.0,PRAJ
24,Net worth,12  Mar-15*,6554.0,PRAJ
25,Long term debt,12  Mar-15*,2.0,PRAJ
26,Total assets,12  Mar-15*,11406.0,PRAJ
27,Interest coverage,12  Mar-15*,36.0,PRAJ
28,Debt to equity ratio,12  Mar-15*,0.0,PRAJ
29,Sales to assets ratio,12  Mar-15*,0.9,PRAJ
30,Return on assets,12  Mar-15*,6.9,PRAJ
31,Return on equity,12  Mar-15*,11.6,PRAJ
32,Return on capital,12  Mar-15*,13.3,PRAJ
33,Exports to sales,12  Mar-15*,33.2,PRAJ
34,Imports to sales,12  Mar-15*,5.3,PRAJ
35,Exports (fob),12  Mar-15*,3364.0,PRAJ
36,Imports (cif),12  Mar-15*,537.0,PRAJ
37,Fx inflow,12  Mar-15*,3364.0,PRAJ
38,Fx outflow,12  Mar-15*,826.0,PRAJ
39,Net fx,12  Mar-15*,2538.0,PRAJ
40,From Operations,12  Mar-15*,1497.0,PRAJ
41,From Investments,12  Mar-15*,-801.0,PRAJ
42,From Financial Activity,12  Mar-15*,-402.0,PRAJ
43,Net Cashflow,12  Mar-15*,294.0,PRAJ
44,Net Sales,12  Mar-16*,10236.0,PRAJ
45,Other income,12  Mar-16*,184.0,PRAJ
46,Total revenues,12  Mar-16*,10420.0,PRAJ
47,Gross profit,12  Mar-16*,1141.0,PRAJ
48,Depreciation,12  Mar-16*,250.0,PRAJ
49,Interest,12  Mar-16*,20.0,PRAJ
50,Profit before tax,12  Mar-16*,1054.0,PRAJ
51,Minority Interest,12  Mar-16*,0.0,PRAJ
52,Prior Period Items,12  Mar-16*,0.0,PRAJ
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,PRAJ
54,Tax,12  Mar-16*,229.0,PRAJ
55,Profit after tax,12  Mar-16*,825.0,PRAJ
56,Gross profit margin,12  Mar-16*,11.1,PRAJ
57,Effective tax rate,12  Mar-16*,21.8,PRAJ
58,Net profit margin,12  Mar-16*,8.1,PRAJ
59,Current assets,12  Mar-16*,8191.0,PRAJ
60,Current liabilities,12  Mar-16*,4881.0,PRAJ
61,Net working cap to sales,12  Mar-16*,32.3,PRAJ
62,Current ratio,12  Mar-16*,1.7,PRAJ
63,Inventory Days,12  Mar-16*,36.0,PRAJ
64,Debtors Days,12  Mar-16*,131.0,PRAJ
65,Net fixed assets,12  Mar-16*,2869.0,PRAJ
66,Share capital,12  Mar-16*,356.0,PRAJ
67,"""Free"" reserves",12  Mar-16*,6197.0,PRAJ
68,Net worth,12  Mar-16*,6553.0,PRAJ
69,Long term debt,12  Mar-16*,1.0,PRAJ
70,Total assets,12  Mar-16*,11568.0,PRAJ
71,Interest coverage,12  Mar-16*,52.9,PRAJ
72,Debt to equity ratio,12  Mar-16*,0.0,PRAJ
73,Sales to assets ratio,12  Mar-16*,0.9,PRAJ
74,Return on assets,12  Mar-16*,7.3,PRAJ
75,Return on equity,12  Mar-16*,12.6,PRAJ
76,Return on capital,12  Mar-16*,16.4,PRAJ
77,Exports to sales,12  Mar-16*,40.9,PRAJ
78,Imports to sales,12  Mar-16*,5.4,PRAJ
79,Exports (fob),12  Mar-16*,4184.0,PRAJ
80,Imports (cif),12  Mar-16*,554.0,PRAJ
81,Fx inflow,12  Mar-16*,4184.0,PRAJ
82,Fx outflow,12  Mar-16*,967.0,PRAJ
83,Net fx,12  Mar-16*,3217.0,PRAJ
84,From Operations,12  Mar-16*,511.0,PRAJ
85,From Investments,12  Mar-16*,-14.0,PRAJ
86,From Financial Activity,12  Mar-16*,-678.0,PRAJ
87,Net Cashflow,12  Mar-16*,-150.0,PRAJ
88,Net Sales,12  Mar-17*,9150.0,PRAJ
89,Other income,12  Mar-17*,223.0,PRAJ
90,Total revenues,12  Mar-17*,9373.0,PRAJ
91,Gross profit,12  Mar-17*,687.0,PRAJ
92,Depreciation,12  Mar-17*,221.0,PRAJ
93,Interest,12  Mar-17*,13.0,PRAJ
94,Profit before tax,12  Mar-17*,675.0,PRAJ
