,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,22722.0,BLDE
1,Other income,12  Mar-15*,246.0,BLDE
2,Total revenues,12  Mar-15*,22968.0,BLDE
3,Gross profit,12  Mar-15*,2242.0,BLDE
4,Depreciation,12  Mar-15*,436.0,BLDE
5,Interest,12  Mar-15*,112.0,BLDE
6,Profit before tax,12  Mar-15*,1941.0,BLDE
7,Minority Interest,12  Mar-15*,0.0,BLDE
8,Prior Period Items,12  Mar-15*,22.0,BLDE
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,BLDE
10,Tax,12  Mar-15*,669.0,BLDE
11,Profit after tax,12  Mar-15*,1293.0,BLDE
12,Gross profit margin,12  Mar-15*,9.9,BLDE
13,Effective tax rate,12  Mar-15*,34.5,BLDE
14,Net profit margin,12  Mar-15*,5.7,BLDE
15,Current assets,12  Mar-15*,5148.0,BLDE
16,Current liabilities,12  Mar-15*,2891.0,BLDE
17,Net working cap to sales,12  Mar-15*,9.9,BLDE
18,Current ratio,12  Mar-15*,1.8,BLDE
19,Inventory Days,12  Mar-15*,3.0,BLDE
20,Debtors Days,12  Mar-15*,43.0,BLDE
21,Net fixed assets,12  Mar-15*,4663.0,BLDE
22,Share capital,12  Mar-15*,238.0,BLDE
23,"""Free"" reserves",12  Mar-15*,2754.0,BLDE
24,Net worth,12  Mar-15*,2991.0,BLDE
25,Long term debt,12  Mar-15*,3922.0,BLDE
26,Total assets,12  Mar-15*,10782.0,BLDE
27,Interest coverage,12  Mar-15*,18.3,BLDE
28,Debt to equity ratio,12  Mar-15*,1.3,BLDE
29,Sales to assets ratio,12  Mar-15*,2.1,BLDE
30,Return on assets,12  Mar-15*,13.0,BLDE
31,Return on equity,12  Mar-15*,43.2,BLDE
32,Return on capital,12  Mar-15*,30.0,BLDE
33,Exports to sales,12  Mar-15*,0.0,BLDE
34,Imports to sales,12  Mar-15*,0.2,BLDE
35,Exports (fob),12  Mar-15*,0.0,BLDE
36,Imports (cif),12  Mar-15*,44.0,BLDE
37,Fx inflow,12  Mar-15*,282.0,BLDE
38,Fx outflow,12  Mar-15*,53.0,BLDE
39,Net fx,12  Mar-15*,229.0,BLDE
40,From Operations,12  Mar-15*,1535.0,BLDE
41,From Investments,12  Mar-15*,319.0,BLDE
42,From Financial Activity,12  Mar-15*,-1255.0,BLDE
