,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Dec-14*,12253.0,PPRD
1,Other income,12  Dec-14*,93.0,PPRD
2,Total revenues,12  Dec-14*,12346.0,PPRD
3,Gross profit,12  Dec-14*,1191.0,PPRD
4,Depreciation,12  Dec-14*,439.0,PPRD
5,Interest,12  Dec-14*,31.0,PPRD
6,Profit before tax,12  Dec-14*,814.0,PPRD
7,Minority Interest,12  Dec-14*,-19.0,PPRD
8,Prior Period Items,12  Dec-14*,0.0,PPRD
9,Extraordinary Inc (Exp),12  Dec-14*,63.0,PPRD
10,Tax,12  Dec-14*,191.0,PPRD
11,Profit after tax,12  Dec-14*,666.0,PPRD
12,Gross profit margin,12  Dec-14*,9.7,PPRD
13,Effective tax rate,12  Dec-14*,23.5,PPRD
14,Net profit margin,12  Dec-14*,5.4,PPRD
15,Current assets,12  Dec-14*,5735.0,PPRD
16,Current liabilities,12  Dec-14*,2483.0,PPRD
17,Net working cap to sales,12  Dec-14*,26.5,PPRD
18,Current ratio,12  Dec-14*,2.3,PPRD
19,Inventory Days,12  Dec-14*,29.0,PPRD
20,Debtors Days,12  Dec-14*,73.0,PPRD
21,Net fixed assets,12  Dec-14*,2617.0,PPRD
22,Share capital,12  Dec-14*,145.0,PPRD
23,"""Free"" reserves",12  Dec-14*,5496.0,PPRD
24,Net worth,12  Dec-14*,5675.0,PPRD
25,Long term debt,12  Dec-14*,354.0,PPRD
26,Total assets,12  Dec-14*,8801.0,PPRD
27,Interest coverage,12  Dec-14*,27.2,PPRD
28,Debt to equity ratio,12  Dec-14*,0.1,PPRD
29,Sales to assets ratio,12  Dec-14*,1.4,PPRD
30,Return on assets,12  Dec-14*,7.9,PPRD
31,Return on equity,12  Dec-14*,11.7,PPRD
32,Return on capital,12  Dec-14*,14.7,PPRD
33,Exports to sales,12  Dec-14*,17.0,PPRD
34,Imports to sales,12  Dec-14*,20.8,PPRD
35,Exports (fob),12  Dec-14*,2081.0,PPRD
36,Imports (cif),12  Dec-14*,2546.0,PPRD
37,Fx inflow,12  Dec-14*,2125.0,PPRD
38,Fx outflow,12  Dec-14*,2598.0,PPRD
39,Net fx,12  Dec-14*,-473.0,PPRD
40,From Operations,12  Dec-14*,938.0,PPRD
41,From Investments,12  Dec-14*,-2043.0,PPRD
42,From Financial Activity,12  Dec-14*,1064.0,PPRD
43,Net Cashflow,12  Dec-14*,-42.0,PPRD
44,Net Sales,12  Dec-15*,11510.0,PPRD
45,Other income,12  Dec-15*,127.0,PPRD
46,Total revenues,12  Dec-15*,11637.0,PPRD
47,Gross profit,12  Dec-15*,1203.0,PPRD
48,Depreciation,12  Dec-15*,394.0,PPRD
49,Interest,12  Dec-15*,252.0,PPRD
50,Profit before tax,12  Dec-15*,685.0,PPRD
51,Minority Interest,12  Dec-15*,0.0,PPRD
52,Prior Period Items,12  Dec-15*,0.0,PPRD
53,Extraordinary Inc (Exp),12  Dec-15*,0.0,PPRD
54,Tax,12  Dec-15*,194.0,PPRD
55,Profit after tax,12  Dec-15*,491.0,PPRD
56,Gross profit margin,12  Dec-15*,10.4,PPRD
57,Effective tax rate,12  Dec-15*,28.3,PPRD
58,Net profit margin,12  Dec-15*,4.3,PPRD
59,Current assets,12  Dec-15*,8515.0,PPRD
60,Current liabilities,12  Dec-15*,5032.0,PPRD
61,Net working cap to sales,12  Dec-15*,30.3,PPRD
62,Current ratio,12  Dec-15*,1.7,PPRD
63,Inventory Days,12  Dec-15*,50.0,PPRD
64,Debtors Days,12  Dec-15*,133.0,PPRD
65,Net fixed assets,12  Dec-15*,1896.0,PPRD
66,Share capital,12  Dec-15*,145.0,PPRD
67,"""Free"" reserves",12  Dec-15*,5653.0,PPRD
68,Net worth,12  Dec-15*,5869.0,PPRD
