,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,60210.0,BAFIN
1,Other income,12  Mar-14*,40.0,BAFIN
2,Total revenues,12  Mar-14*,60250.0,BAFIN
3,Gross profit,12  Mar-14*,44904.0,BAFIN
4,Depreciation,12  Mar-14*,309.0,BAFIN
5,Interest,12  Mar-14*,15619.0,BAFIN
6,Profit before tax,12  Mar-14*,29016.0,BAFIN
7,Minority Interest,12  Mar-14*,-6469.0,BAFIN
8,Prior Period Items,12  Mar-14*,-2.0,BAFIN
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,BAFIN
10,Tax,12  Mar-14*,7105.0,BAFIN
11,Profit after tax,12  Mar-14*,15441.0,BAFIN
12,Gross profit margin,12  Mar-14*,74.6,BAFIN
13,Effective tax rate,12  Mar-14*,24.5,BAFIN
14,Net profit margin,12  Mar-14*,25.6,BAFIN
15,Current assets,12  Mar-14*,332047.0,BAFIN
16,Current liabilities,12  Mar-14*,381120.0,BAFIN
17,Net working cap to sales,12  Mar-14*,-81.5,BAFIN
18,Current ratio,12  Mar-14*,0.9,BAFIN
19,Inventory Days,12  Mar-14*,0.0,BAFIN
20,Debtors Days,12  Mar-14*,23.0,BAFIN
21,Net fixed assets,12  Mar-14*,8348.0,BAFIN
22,Share capital,12  Mar-14*,796.0,BAFIN
23,"""Free"" reserves",12  Mar-14*,88722.0,BAFIN
24,Net worth,12  Mar-14*,93112.0,BAFIN
25,Long term debt,12  Mar-14*,103003.0,BAFIN
26,Total assets,12  Mar-14*,743911.0,BAFIN
27,Interest coverage,12  Mar-14*,2.9,BAFIN
28,Debt to equity ratio,12  Mar-14*,1.1,BAFIN
29,Sales to assets ratio,12  Mar-14*,0.1,BAFIN
30,Return on assets,12  Mar-14*,4.2,BAFIN
31,Return on equity,12  Mar-14*,16.6,BAFIN
32,Return on capital,12  Mar-14*,19.5,BAFIN
33,Exports to sales,12  Mar-14*,0.0,BAFIN
34,Imports to sales,12  Mar-14*,0.0,BAFIN
35,Exports (fob),12  Mar-14*,0.0,BAFIN
36,Imports (cif),12  Mar-14*,0.0,BAFIN
37,Fx inflow,12  Mar-14*,0.0,BAFIN
38,Fx outflow,12  Mar-14*,20.0,BAFIN
39,Net fx,12  Mar-14*,-20.0,BAFIN
40,From Operations,12  Mar-14*,-97902.0,BAFIN
41,From Investments,12  Mar-14*,39078.0,BAFIN
42,From Financial Activity,12  Mar-14*,65215.0,BAFIN
43,Net Cashflow,12  Mar-14*,6391.0,BAFIN
44,Net Sales,12  Mar-15*,75904.0,BAFIN
45,Other income,12  Mar-15*,34.0,BAFIN
46,Total revenues,12  Mar-15*,75938.0,BAFIN
47,Gross profit,12  Mar-15*,55105.0,BAFIN
48,Depreciation,12  Mar-15*,382.0,BAFIN
49,Interest,12  Mar-15*,22296.0,BAFIN
50,Profit before tax,12  Mar-15*,32462.0,BAFIN
51,Minority Interest,12  Mar-15*,-7194.0,BAFIN
52,Prior Period Items,12  Mar-15*,50.0,BAFIN
53,Extraordinary Inc (Exp),12  Mar-15*,0.0,BAFIN
54,Tax,12  Mar-15*,8419.0,BAFIN
55,Profit after tax,12  Mar-15*,16898.0,BAFIN
56,Gross profit margin,12  Mar-15*,72.6,BAFIN
57,Effective tax rate,12  Mar-15*,25.9,BAFIN
58,Net profit margin,12  Mar-15*,22.3,BAFIN
59,Current assets,12  Mar-15*,388572.0,BAFIN
60,Current liabilities,12  Mar-15*,381113.0,BAFIN
61,Net working cap to sales,12  Mar-15*,9.8,BAFIN
62,Current ratio,12  Mar-15*,1.0,BAFIN
63,Inventory Days,12  Mar-15*,0.0,BAFIN
64,Debtors Days,12  Mar-15*,26.0,BAFIN
65,Net fixed assets,12  Mar-15*,8344.0,BAFIN
66,Share capital,12  Mar-15*,796.0,BAFIN
67,"""Free"" reserves",12  Mar-15*,103817.0,BAFIN
68,Net worth,12  Mar-15*,109646.0,BAFIN
69,Long term debt,12  Mar-15*,179310.0,BAFIN
70,Total assets,12  Mar-15*,882398.0,BAFIN
71,Interest coverage,12  Mar-15*,2.5,BAFIN
72,Debt to equity ratio,12  Mar-15*,1.6,BAFIN
73,Sales to assets ratio,12  Mar-15*,0.1,BAFIN
74,Return on assets,12  Mar-15*,4.4,BAFIN
75,Return on equity,12  Mar-15*,15.4,BAFIN
76,Return on capital,12  Mar-15*,16.5,BAFIN
77,Exports to sales,12  Mar-15*,0.0,BAFIN
78,Imports to sales,12  Mar-15*,0.0,BAFIN
79,Exports (fob),12  Mar-15*,0.0,BAFIN
80,Imports (cif),12  Mar-15*,0.0,BAFIN
81,Fx inflow,12  Mar-15*,0.0,BAFIN
82,Fx outflow,12  Mar-15*,15.0,BAFIN
83,Net fx,12  Mar-15*,-15.0,BAFIN
84,From Operations,12  Mar-15*,-107311.0,BAFIN
