,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,4.0,BSEL
1,Other income,12  Mar-15*,21.0,BSEL
2,Total revenues,12  Mar-15*,25.0,BSEL
3,Gross profit,12  Mar-15*,-63.0,BSEL
4,Depreciation,12  Mar-15*,2.0,BSEL
5,Interest,12  Mar-15*,0.0,BSEL
6,Profit before tax,12  Mar-15*,-43.0,BSEL
7,Minority Interest,12  Mar-15*,0.0,BSEL
8,Prior Period Items,12  Mar-15*,0.0,BSEL
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,BSEL
10,Tax,12  Mar-15*,6.0,BSEL
11,Profit after tax,12  Mar-15*,-49.0,BSEL
12,Gross profit margin,12  Mar-15*,-1652.6,BSEL
13,Effective tax rate,12  Mar-15*,-13.8,BSEL
14,Net profit margin,12  Mar-15*,-1293.7,BSEL
15,Current assets,12  Mar-15*,6884,BSEL
16,Current liabilities,12  Mar-15*,3566,BSEL
17,Net working cap to sales,12  Mar-15*,87297.4,BSEL
18,Current ratio,12  Mar-15*,1.9,BSEL
19,Inventory Days,12  Mar-15*,312104,BSEL
20,Debtors Days,12  Mar-15*,329182,BSEL
21,Net fixed assets,12  Mar-15*,22,BSEL
22,Share capital,12  Mar-15*,826,BSEL
23,"""Free"" reserves",12  Mar-15*,2598,BSEL
24,Net worth,12  Mar-15*,3424,BSEL
25,Long term debt,12  Mar-15*,0,BSEL
26,Total assets,12  Mar-15*,6995,BSEL
27,Interest coverage,12  Mar-15*,NM,BSEL
28,Debt to equity ratio,12  Mar-15*,0,BSEL
29,Sales to assets ratio,12  Mar-15*,0,BSEL
30,Return on assets,12  Mar-15*,-0.7,BSEL
31,Return on equity,12  Mar-15*,-1.4,BSEL
32,Return on capital,12  Mar-15*,-1.3,BSEL
33,Exports to sales,12  Mar-15*,0,BSEL
34,Imports to sales,12  Mar-15*,0,BSEL
35,Exports (fob),12  Mar-15*,0,BSEL
36,Imports (cif),12  Mar-15*,0,BSEL
37,Fx inflow,12  Mar-15*,0,BSEL
38,Fx outflow,12  Mar-15*,0,BSEL
39,Net fx,12  Mar-15*,0,BSEL
40,From Operations,12  Mar-15*,-40,BSEL
41,From Investments,12  Mar-15*,132,BSEL
42,From Financial Activity,12  Mar-15*,0,BSEL
43,Net Cashflow,12  Mar-15*,92,BSEL
44,Net Sales,12  Mar-16*,6.0,BSEL
45,Other income,12  Mar-16*,15.0,BSEL
46,Total revenues,12  Mar-16*,21.0,BSEL
47,Gross profit,12  Mar-16*,-46.0,BSEL
48,Depreciation,12  Mar-16*,2.0,BSEL
49,Interest,12  Mar-16*,0.0,BSEL
50,Profit before tax,12  Mar-16*,-33.0,BSEL
51,Minority Interest,12  Mar-16*,0.0,BSEL
52,Prior Period Items,12  Mar-16*,0.0,BSEL
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,BSEL
54,Tax,12  Mar-16*,3.0,BSEL
55,Profit after tax,12  Mar-16*,-36.0,BSEL
56,Gross profit margin,12  Mar-16*,-717.2,BSEL
57,Effective tax rate,12  Mar-16*,-10.4,BSEL
58,Net profit margin,12  Mar-16*,-564.1,BSEL
59,Current assets,12  Mar-16*,7055.0,BSEL
60,Current liabilities,12  Mar-16*,3784.0,BSEL
61,Net working cap to sales,12  Mar-16*,51106.7,BSEL
62,Current ratio,12  Mar-16*,1.9,BSEL
63,Inventory Days,12  Mar-16*,195281.0,BSEL
64,Debtors Days,12  Mar-16*,206584.0,BSEL
65,Net fixed assets,12  Mar-16*,21.0,BSEL
66,Share capital,12  Mar-16*,826.0,BSEL
67,"""Free"" reserves",12  Mar-16*,2720.0,BSEL
68,Net worth,12  Mar-16*,3546.0,BSEL
69,Long term debt,12  Mar-16*,0.0,BSEL
70,Total assets,12  Mar-16*,7334.0,BSEL
71,Interest coverage,12  Mar-16*,-162.5,BSEL
72,Debt to equity ratio,12  Mar-16*,0.0,BSEL
73,Sales to assets ratio,12  Mar-16*,0.0,BSEL
74,Return on assets,12  Mar-16*,-0.5,BSEL
75,Return on equity,12  Mar-16*,-1.0,BSEL
76,Return on capital,12  Mar-16*,-0.9,BSEL
77,Exports to sales,12  Mar-16*,0.0,BSEL
78,Imports to sales,12  Mar-16*,0.0,BSEL
79,Exports (fob),12  Mar-16*,0.0,BSEL
80,Imports (cif),12  Mar-16*,0.0,BSEL
81,Fx inflow,12  Mar-16*,0.0,BSEL
82,Fx outflow,12  Mar-16*,0.0,BSEL
83,Net fx,12  Mar-16*,0.0,BSEL
84,From Operations,12  Mar-16*,-215.0,BSEL
