,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,15380.0,PEFO
1,Other income,12  Mar-15*,196.0,PEFO
2,Total revenues,12  Mar-15*,15575.0,PEFO
3,Gross profit,12  Mar-15*,2412.0,PEFO
4,Depreciation,12  Mar-15*,2211.0,PEFO
5,Interest,12  Mar-15*,727.0,PEFO
6,Profit before tax,12  Mar-15*,-331.0,PEFO
7,Minority Interest,12  Mar-15*,209.0,PEFO
8,Prior Period Items,12  Mar-15*,0.0,PEFO
9,Extraordinary Inc (Exp),12  Mar-15*,-2476.0,PEFO
10,Tax,12  Mar-15*,325.0,PEFO
11,Profit after tax,12  Mar-15*,-2922.0,PEFO
12,Gross profit margin,12  Mar-15*,15.7,PEFO
13,Effective tax rate,12  Mar-15*,-98.3,PEFO
14,Net profit margin,12  Mar-15*,-19.0,PEFO
15,Current assets,12  Mar-15*,8970.0,PEFO
16,Current liabilities,12  Mar-15*,11380.0,PEFO
17,Net working cap to sales,12  Mar-15*,-15.7,PEFO
18,Current ratio,12  Mar-15*,0.8,PEFO
19,Inventory Days,12  Mar-15*,0.0,PEFO
20,Debtors Days,12  Mar-15*,89.0,PEFO
21,Net fixed assets,12  Mar-15*,13792.0,PEFO
22,Share capital,12  Mar-15*,299.0,PEFO
23,"""Free"" reserves",12  Mar-15*,10819.0,PEFO
24,Net worth,12  Mar-15*,11118.0,PEFO
25,Long term debt,12  Mar-15*,5774.0,PEFO
26,Total assets,12  Mar-15*,33880.0,PEFO
27,Interest coverage,12  Mar-15*,0.5,PEFO
28,Debt to equity ratio,12  Mar-15*,0.5,PEFO
29,Sales to assets ratio,12  Mar-15*,0.5,PEFO
30,Return on assets,12  Mar-15*,-6.5,PEFO
31,Return on equity,12  Mar-15*,-26.3,PEFO
32,Return on capital,12  Mar-15*,-11.1,PEFO
33,Exports to sales,12  Mar-15*,0.0,PEFO
34,Imports to sales,12  Mar-15*,0.8,PEFO
35,Exports (fob),12  Mar-15*,0.0,PEFO
36,Imports (cif),12  Mar-15*,131.0,PEFO
37,Fx inflow,12  Mar-15*,167.0,PEFO
38,Fx outflow,12  Mar-15*,136.0,PEFO
39,Net fx,12  Mar-15*,30.0,PEFO
40,From Operations,12  Mar-15*,2127.0,PEFO
41,From Investments,12  Mar-15*,-5284.0,PEFO
42,From Financial Activity,12  Mar-15*,2543.0,PEFO
43,Net Cashflow,12  Mar-15*,213.0,PEFO
44,Net Sales,12  Mar-16*,13302.0,PEFO
45,Other income,12  Mar-16*,445.0,PEFO
46,Total revenues,12  Mar-16*,13747.0,PEFO
47,Gross profit,12  Mar-16*,2035.0,PEFO
48,Depreciation,12  Mar-16*,2007.0,PEFO
49,Interest,12  Mar-16*,820.0,PEFO
50,Profit before tax,12  Mar-16*,-348.0,PEFO
51,Minority Interest,12  Mar-16*,335.0,PEFO
52,Prior Period Items,12  Mar-16*,0.0,PEFO
53,Extraordinary Inc (Exp),12  Mar-16*,-835.0,PEFO
54,Tax,12  Mar-16*,236.0,PEFO
55,Profit after tax,12  Mar-16*,-1085.0,PEFO
56,Gross profit margin,12  Mar-16*,15.3,PEFO
57,Effective tax rate,12  Mar-16*,-67.9,PEFO
58,Net profit margin,12  Mar-16*,-8.2,PEFO
59,Current assets,12  Mar-16*,7264.0,PEFO
60,Current liabilities,12  Mar-16*,18030.0,PEFO
61,Net working cap to sales,12  Mar-16*,-80.9,PEFO
62,Current ratio,12  Mar-16*,0.4,PEFO
63,Inventory Days,12  Mar-16*,0.0,PEFO
64,Debtors Days,12  Mar-16*,52.0,PEFO
65,Net fixed assets,12  Mar-16*,12653.0,PEFO
66,Share capital,12  Mar-16*,299.0,PEFO
67,"""Free"" reserves",12  Mar-16*,3638.0,PEFO
68,Net worth,12  Mar-16*,3937.0,PEFO
69,Long term debt,12  Mar-16*,5555.0,PEFO
70,Total assets,12  Mar-16*,34144.0,PEFO
71,Interest coverage,12  Mar-16*,0.6,PEFO
72,Debt to equity ratio,12  Mar-16*,1.4,PEFO
73,Sales to assets ratio,12  Mar-16*,0.4,PEFO
74,Return on assets,12  Mar-16*,-0.8,PEFO
75,Return on equity,12  Mar-16*,-27.6,PEFO
76,Return on capital,12  Mar-16*,-0.3,PEFO
77,Exports to sales,12  Mar-16*,0.0,PEFO
