,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,4953.0,ACTN
1,Other income,12  Mar-15,3.0,ACTN
2,Total revenues,12  Mar-15,4956.0,ACTN
3,Gross profit,12  Mar-15,991.0,ACTN
4,Depreciation,12  Mar-15,293.0,ACTN
5,Interest,12  Mar-15,63.0,ACTN
6,Profit before tax,12  Mar-15,638.0,ACTN
7,Minority Interest,12  Mar-15,0.0,ACTN
8,Prior Period Items,12  Mar-15,0.0,ACTN
9,Extraordinary Inc (Exp),12  Mar-15,0.0,ACTN
10,Tax,12  Mar-15,126.0,ACTN
11,Profit after tax,12  Mar-15,512.0,ACTN
12,Gross profit margin,12  Mar-15,20.0,ACTN
13,Effective tax rate,12  Mar-15,19.7,ACTN
14,Net profit margin,12  Mar-15,10.3,ACTN
15,Current assets,12  Mar-15,1688.0,ACTN
16,Current liabilities,12  Mar-15,1041.0,ACTN
17,Net working cap to sales,12  Mar-15,13.1,ACTN
18,Current ratio,12  Mar-15,1.6,ACTN
19,Inventory Days,12  Mar-15,107.0,ACTN
20,Debtors Days,12  Mar-15,4.0,ACTN
21,Net fixed assets,12  Mar-15,2700.0,ACTN
22,Share capital,12  Mar-15,59.0,ACTN
23,"""Free"" reserves",12  Mar-15,2953.0,ACTN
24,Net worth,12  Mar-15,3012.0,ACTN
25,Long term debt,12  Mar-15,38.0,ACTN
26,Total assets,12  Mar-15,4499.0,ACTN
27,Interest coverage,12  Mar-15,11.1,ACTN
28,Debt to equity ratio,12  Mar-15,0.0,ACTN
29,Sales to assets ratio,12  Mar-15,1.1,ACTN
30,Return on assets,12  Mar-15,12.8,ACTN
31,Return on equity,12  Mar-15,17.0,ACTN
32,Return on capital,12  Mar-15,23.0,ACTN
33,Exports to sales,12  Mar-15,0.0,ACTN
34,Imports to sales,12  Mar-15,0.0,ACTN
35,Exports (fob),12  Mar-15,0.0,ACTN
36,Imports (cif),12  Mar-15,0.0,ACTN
37,Fx inflow,12  Mar-15,2853.0,ACTN
38,Fx outflow,12  Mar-15,2533.0,ACTN
39,Net fx,12  Mar-15,321.0,ACTN
40,From Operations,12  Mar-15,429.0,ACTN
41,From Investments,12  Mar-15,-93.0,ACTN
42,From Financial Activity,12  Mar-15,-336.0,ACTN
43,Net Cashflow,12  Mar-15,1.0,ACTN
44,Net Sales,12  Mar-16,3060.0,ACTN
45,Other income,12  Mar-16,18.0,ACTN
46,Total revenues,12  Mar-16,3078.0,ACTN
47,Gross profit,12  Mar-16,923.0,ACTN
48,Depreciation,12  Mar-16,299.0,ACTN
49,Interest,12  Mar-16,52.0,ACTN
50,Profit before tax,12  Mar-16,590.0,ACTN
51,Minority Interest,12  Mar-16,0.0,ACTN
52,Prior Period Items,12  Mar-16,0.0,ACTN
53,Extraordinary Inc (Exp),12  Mar-16,0.0,ACTN
54,Tax,12  Mar-16,145.0,ACTN
55,Profit after tax,12  Mar-16,445.0,ACTN
56,Gross profit margin,12  Mar-16,30.2,ACTN
57,Effective tax rate,12  Mar-16,24.6,ACTN
58,Net profit margin,12  Mar-16,14.5,ACTN
59,Current assets,12  Mar-16,1600.0,ACTN
60,Current liabilities,12  Mar-16,518.0,ACTN
61,Net working cap to sales,12  Mar-16,35.4,ACTN
62,Current ratio,12  Mar-16,3.1,ACTN
63,Inventory Days,12  Mar-16,148.0,ACTN
64,Debtors Days,12  Mar-16,22.0,ACTN
65,Net fixed assets,12  Mar-16,2593.0,ACTN
66,Share capital,12  Mar-16,59.0,ACTN
67,"""Free"" reserves",12  Mar-16,3293.0,ACTN
68,Net worth,12  Mar-16,3351.0,ACTN
69,Long term debt,12  Mar-16,0.0,ACTN
70,Total assets,12  Mar-16,4199.0,ACTN
71,Interest coverage,12  Mar-16,12.3,ACTN
72,Debt to equity ratio,12  Mar-16,0.0,ACTN
73,Sales to assets ratio,12  Mar-16,0.7,ACTN
74,Return on assets,12  Mar-16,11.8,ACTN
75,Return on equity,12  Mar-16,13.3,ACTN
76,Return on capital,12  Mar-16,19.2,ACTN
77,Exports to sales,12  Mar-16,0.0,ACTN
78,Imports to sales,12  Mar-16,0.0,ACTN
79,Exports (fob),12  Mar-16,0.0,ACTN
80,Imports (cif),12  Mar-16,0.0,ACTN
81,Fx inflow,12  Mar-16,2596.0,ACTN
82,Fx outflow,12  Mar-16,2388.0,ACTN
83,Net fx,12  Mar-16,208.0,ACTN
84,From Operations,12  Mar-16,670.0,ACTN
85,From Investments,12  Mar-16,-129.0,ACTN
86,From Financial Activity,12  Mar-16,-521.0,ACTN
87,Net Cashflow,12  Mar-16,20.0,ACTN
88,Net Sales,12  Mar-17,5286.0,ACTN
89,Other income,12  Mar-17,8.0,ACTN
90,Total revenues,12  Mar-17,5294.0,ACTN
91,Gross profit,12  Mar-17,1044.0,ACTN
92,Depreciation,12  Mar-17,294.0,ACTN
93,Interest,12  Mar-17,38.0,ACTN
94,Profit before tax,12  Mar-17,721.0,ACTN
95,Minority Interest,12  Mar-17,0.0,ACTN
96,Prior Period Items,12  Mar-17,0.0,ACTN
97,Extraordinary Inc (Exp),12  Mar-17,0.0,ACTN
98,Tax,12  Mar-17,163.0,ACTN
99,Profit after tax,12  Mar-17,557.0,ACTN
100,Gross profit margin,12  Mar-17,19.8,ACTN
101,Effective tax rate,12  Mar-17,22.7,ACTN
102,Net profit margin,12  Mar-17,10.5,ACTN
103,Current assets,12  Mar-17,2163.0,ACTN
104,Current liabilities,12  Mar-17,689.0,ACTN
105,Net working cap to sales,12  Mar-17,27.9,ACTN
106,Current ratio,12  Mar-17,3.1,ACTN
107,Inventory Days,12  Mar-17,105.0,ACTN
108,Debtors Days,12  Mar-17,28.0,ACTN
109,Net fixed assets,12  Mar-17,2575.0,ACTN
110,Share capital,12  Mar-17,57.0,ACTN
111,"""Free"" reserves",12  Mar-17,3690.0,ACTN
112,Net worth,12  Mar-17,3747.0,ACTN
113,Long term debt,12  Mar-17,0.0,ACTN
114,Total assets,12  Mar-17,4760.0,ACTN
115,Interest coverage,12  Mar-17,19.8,ACTN
116,Debt to equity ratio,12  Mar-17,0.0,ACTN
117,Sales to assets ratio,12  Mar-17,1.1,ACTN
118,Return on assets,12  Mar-17,12.5,ACTN
119,Return on equity,12  Mar-17,14.9,ACTN
120,Return on capital,12  Mar-17,20.3,ACTN
121,Exports to sales,12  Mar-17,0.0,ACTN
122,Imports to sales,12  Mar-17,0.0,ACTN
