,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,190337.0,BSES
1,Other income,12  Mar-14*,13665.0,BSES
2,Total revenues,12  Mar-14*,204002.0,BSES
3,Gross profit,12  Mar-14*,27044.0,BSES
4,Depreciation,12  Mar-14*,5341.0,BSES
5,Interest,12  Mar-14*,16961.0,BSES
6,Profit before tax,12  Mar-14*,18408.0,BSES
7,Minority Interest,12  Mar-14*,-59.0,BSES
8,Prior Period Items,12  Mar-14*,3531.0,BSES
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,BSES
10,Tax,12  Mar-14*,2743.0,BSES
11,Profit after tax,12  Mar-14*,19137.0,BSES
12,Gross profit margin,12  Mar-14*,14.2,BSES
13,Effective tax rate,12  Mar-14*,14.9,BSES
14,Net profit margin,12  Mar-14*,10.1,BSES
15,Current assets,12  Mar-14*,238146.0,BSES
16,Current liabilities,12  Mar-14*,230840.0,BSES
17,Net working cap to sales,12  Mar-14*,3.8,BSES
18,Current ratio,12  Mar-14*,1.0,BSES
19,Inventory Days,12  Mar-14*,10.0,BSES
20,Debtors Days,12  Mar-14*,96.0,BSES
21,Net fixed assets,12  Mar-14*,216070.0,BSES
22,Share capital,12  Mar-14*,2626.0,BSES
23,"""Free"" reserves",12  Mar-14*,231651.0,BSES
24,Net worth,12  Mar-14*,265909.0,BSES
25,Long term debt,12  Mar-14*,150491.0,BSES
26,Total assets,12  Mar-14*,689277.0,BSES
27,Interest coverage,12  Mar-14*,2.1,BSES
28,Debt to equity ratio,12  Mar-14*,0.6,BSES
29,Sales to assets ratio,12  Mar-14*,0.3,BSES
30,Return on assets,12  Mar-14*,5.2,BSES
31,Return on equity,12  Mar-14*,7.2,BSES
32,Return on capital,12  Mar-14*,9.3,BSES
33,Exports to sales,12  Mar-14*,0.0,BSES
34,Imports to sales,12  Mar-14*,5.1,BSES
35,Exports (fob),12  Mar-14*,0.0,BSES
36,Imports (cif),12  Mar-14*,9689.0,BSES
37,Fx inflow,12  Mar-14*,3.0,BSES
38,Fx outflow,12  Mar-14*,12135.0,BSES
39,Net fx,12  Mar-14*,-12132.0,BSES
40,From Operations,12  Mar-14*,44116.0,BSES
41,From Investments,12  Mar-14*,-59374.0,BSES
42,From Financial Activity,12  Mar-14*,17211.0,BSES
43,Net Cashflow,12  Mar-14*,1952.0,BSES
44,Net Sales,12  Mar-15*,160407.0,BSES
45,Other income,12  Mar-15*,1173.0,BSES
46,Total revenues,12  Mar-15*,161579.0,BSES
47,Gross profit,12  Mar-15*,44465.0,BSES
48,Depreciation,12  Mar-15*,8328.0,BSES
49,Interest,12  Mar-15*,23473.0,BSES
50,Profit before tax,12  Mar-15*,13836.0,BSES
51,Minority Interest,12  Mar-15*,748.0,BSES
52,Prior Period Items,12  Mar-15*,4117.0,BSES
53,Extraordinary Inc (Exp),12  Mar-15*,0.0,BSES
54,Tax,12  Mar-15*,700.0,BSES
55,Profit after tax,12  Mar-15*,18002.0,BSES
56,Gross profit margin,12  Mar-15*,27.7,BSES
57,Effective tax rate,12  Mar-15*,5.1,BSES
58,Net profit margin,12  Mar-15*,11.2,BSES
59,Current assets,12  Mar-15*,189291.0,BSES
60,Current liabilities,12  Mar-15*,353499.0,BSES
61,Net working cap to sales,12  Mar-15*,-102.4,BSES
62,Current ratio,12  Mar-15*,0.5,BSES
63,Inventory Days,12  Mar-15*,12.0,BSES
64,Debtors Days,12  Mar-15*,140.0,BSES
65,Net fixed assets,12  Mar-15*,227782.0,BSES
66,Share capital,12  Mar-15*,2630.0,BSES
67,"""Free"" reserves",12  Mar-15*,218301.0,BSES
68,Net worth,12  Mar-15*,220931.0,BSES
69,Long term debt,12  Mar-15*,181315.0,BSES
70,Total assets,12  Mar-15*,969292.0,BSES
71,Interest coverage,12  Mar-15*,1.6,BSES
72,Debt to equity ratio,12  Mar-15*,0.8,BSES
73,Sales to assets ratio,12  Mar-15*,0.2,BSES
74,Return on assets,12  Mar-15*,4.3,BSES
75,Return on equity,12  Mar-15*,8.1,BSES
76,Return on capital,12  Mar-15*,10.5,BSES
77,Exports to sales,12  Mar-15*,0.0,BSES
78,Imports to sales,12  Mar-15*,2.5,BSES
