,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,13640.0,MAND
1,Other income,12  Mar-15*,346.0,MAND
2,Total revenues,12  Mar-15*,13986.0,MAND
3,Gross profit,12  Mar-15*,1143.0,MAND
4,Depreciation,12  Mar-15*,426.0,MAND
5,Interest,12  Mar-15*,459.0,MAND
6,Profit before tax,12  Mar-15*,604.0,MAND
7,Minority Interest,12  Mar-15*,0.0,MAND
8,Prior Period Items,12  Mar-15*,0.0,MAND
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,MAND
10,Tax,12  Mar-15*,100.0,MAND
11,Profit after tax,12  Mar-15*,504.0,MAND
12,Gross profit margin,12  Mar-15*,8.4,MAND
13,Effective tax rate,12  Mar-15*,16.6,MAND
14,Net profit margin,12  Mar-15*,3.7,MAND
15,Current assets,12  Mar-15*,9420.0,MAND
16,Current liabilities,12  Mar-15*,6332.0,MAND
17,Net working cap to sales,12  Mar-15*,22.6,MAND
18,Current ratio,12  Mar-15*,1.5,MAND
19,Inventory Days,12  Mar-15*,36.0,MAND
20,Debtors Days,12  Mar-15*,130.0,MAND
21,Net fixed assets,12  Mar-15*,3566.0,MAND
22,Share capital,12  Mar-15*,286.0,MAND
23,"""Free"" reserves",12  Mar-15*,4618.0,MAND
24,Net worth,12  Mar-15*,4904.0,MAND
25,Long term debt,12  Mar-15*,2606.0,MAND
26,Total assets,12  Mar-15*,14457.0,MAND
27,Interest coverage,12  Mar-15*,2.3,MAND
28,Debt to equity ratio,12  Mar-15*,0.5,MAND
29,Sales to assets ratio,12  Mar-15*,0.9,MAND
30,Return on assets,12  Mar-15*,6.7,MAND
31,Return on equity,12  Mar-15*,10.3,MAND
32,Return on capital,12  Mar-15*,14.2,MAND
33,Exports to sales,12  Mar-15*,17.7,MAND
34,Imports to sales,12  Mar-15*,24.1,MAND
35,Exports (fob),12  Mar-15*,2414.0,MAND
36,Imports (cif),12  Mar-15*,3287.0,MAND
37,Fx inflow,12  Mar-15*,2414.0,MAND
38,Fx outflow,12  Mar-15*,3758.0,MAND
39,Net fx,12  Mar-15*,-1344.0,MAND
40,From Operations,12  Mar-15*,644.0,MAND
41,From Investments,12  Mar-15*,-606.0,MAND
42,From Financial Activity,12  Mar-15*,-346.0,MAND
43,Net Cashflow,12  Mar-15*,-308.0,MAND
44,Net Sales,12  Mar-16*,13907.0,MAND
45,Other income,12  Mar-16*,674.0,MAND
46,Total revenues,12  Mar-16*,14581.0,MAND
47,Gross profit,12  Mar-16*,1196.0,MAND
48,Depreciation,12  Mar-16*,371.0,MAND
49,Interest,12  Mar-16*,565.0,MAND
50,Profit before tax,12  Mar-16*,934.0,MAND
51,Minority Interest,12  Mar-16*,0.0,MAND
52,Prior Period Items,12  Mar-16*,0.0,MAND
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,MAND
54,Tax,12  Mar-16*,69.0,MAND
55,Profit after tax,12  Mar-16*,865.0,MAND
56,Gross profit margin,12  Mar-16*,8.6,MAND
57,Effective tax rate,12  Mar-16*,7.4,MAND
58,Net profit margin,12  Mar-16*,6.2,MAND
59,Current assets,12  Mar-16*,7372.0,MAND
60,Current liabilities,12  Mar-16*,4393.0,MAND
61,Net working cap to sales,12  Mar-16*,21.4,MAND
62,Current ratio,12  Mar-16*,1.7,MAND
63,Inventory Days,12  Mar-16*,33.0,MAND
64,Debtors Days,12  Mar-16*,70.0,MAND
65,Net fixed assets,12  Mar-16*,3686.0,MAND
66,Share capital,12  Mar-16*,286.0,MAND
67,"""Free"" reserves",12  Mar-16*,5378.0,MAND
68,Net worth,12  Mar-16*,5663.0,MAND
69,Long term debt,12  Mar-16*,1905.0,MAND
70,Total assets,12  Mar-16*,12426.0,MAND
71,Interest coverage,12  Mar-16*,2.7,MAND
72,Debt to equity ratio,12  Mar-16*,0.3,MAND
73,Sales to assets ratio,12  Mar-16*,1.1,MAND
74,Return on assets,12  Mar-16*,11.5,MAND
75,Return on equity,12  Mar-16*,15.3,MAND
76,Return on capital,12  Mar-16*,19.8,MAND
77,Exports to sales,12  Mar-16*,34.9,MAND
78,Imports to sales,12  Mar-16*,20.7,MAND
79,Exports (fob),12  Mar-16*,4855.0,MAND
80,Imports (cif),12  Mar-16*,2878.0,MAND
