,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,7690.0,MOTIL
1,Other income,12  Mar-15*,38.0,MOTIL
2,Total revenues,12  Mar-15*,7727.0,MOTIL
3,Gross profit,12  Mar-15*,2535.0,MOTIL
4,Depreciation,12  Mar-15*,307.0,MOTIL
5,Interest,12  Mar-15*,309.0,MOTIL
6,Profit before tax,12  Mar-15*,1956.0,MOTIL
7,Minority Interest,12  Mar-15*,-19.0,MOTIL
8,Prior Period Items,12  Mar-15*,22.0,MOTIL
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,MOTIL
10,Tax,12  Mar-15*,523.0,MOTIL
11,Profit after tax,12  Mar-15*,1436.0,MOTIL
12,Gross profit margin,12  Mar-15*,33.0,MOTIL
13,Effective tax rate,12  Mar-15*,26.8,MOTIL
14,Net profit margin,12  Mar-15*,18.7,MOTIL
15,Current assets,12  Mar-15*,14526.0,MOTIL
16,Current liabilities,12  Mar-15*,13204.0,MOTIL
17,Net working cap to sales,12  Mar-15*,17.2,MOTIL
18,Current ratio,12  Mar-15*,1.1,MOTIL
19,Inventory Days,12  Mar-15*,0.0,MOTIL
20,Debtors Days,12  Mar-15*,280.0,MOTIL
21,Net fixed assets,12  Mar-15*,3001.0,MOTIL
22,Share capital,12  Mar-15*,140.0,MOTIL
23,"""Free"" reserves",12  Mar-15*,11598.0,MOTIL
24,Net worth,12  Mar-15*,12949.0,MOTIL
25,Long term debt,12  Mar-15*,3006.0,MOTIL
26,Total assets,12  Mar-15*,29448.0,MOTIL
27,Interest coverage,12  Mar-15*,7.3,MOTIL
28,Debt to equity ratio,12  Mar-15*,0.2,MOTIL
29,Sales to assets ratio,12  Mar-15*,0.3,MOTIL
30,Return on assets,12  Mar-15*,5.9,MOTIL
31,Return on equity,12  Mar-15*,11.1,MOTIL
32,Return on capital,12  Mar-15*,14.2,MOTIL
33,Exports to sales,12  Mar-15*,0.0,MOTIL
34,Imports to sales,12  Mar-15*,0.0,MOTIL
35,Exports (fob),12  Mar-15*,0.0,MOTIL
36,Imports (cif),12  Mar-15*,0.0,MOTIL
37,Fx inflow,12  Mar-15*,0.0,MOTIL
38,Fx outflow,12  Mar-15*,0.0,MOTIL
