,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Dec-14,98549.0,NEST
1,Other income,12  Dec-14,873.0,NEST
2,Total revenues,12  Dec-14,99422.0,NEST
3,Gross profit,12  Dec-14,21098.0,NEST
4,Depreciation,12  Dec-14,3375.0,NEST
5,Interest,12  Dec-14,142.0,NEST
6,Profit before tax,12  Dec-14,18454.0,NEST
7,Minority Interest,12  Dec-14,0.0,NEST
8,Prior Period Items,12  Dec-14,0.0,NEST
9,Extraordinary Inc (Exp),12  Dec-14,-710.0,NEST
10,Tax,12  Dec-14,5897.0,NEST
11,Profit after tax,12  Dec-14,11847.0,NEST
12,Gross profit margin,12  Dec-14,21.4,NEST
13,Effective tax rate,12  Dec-14,32.0,NEST
14,Net profit margin,12  Dec-14,12.0,NEST
15,Current assets,12  Dec-14,19637.0,NEST
16,Current liabilities,12  Dec-14,13555.0,NEST
17,Net working cap to sales,12  Dec-14,6.2,NEST
18,Current ratio,12  Dec-14,1.4,NEST
19,Inventory Days,12  Dec-14,31.0,NEST
20,Debtors Days,12  Dec-14,4.0,NEST
21,Net fixed assets,12  Dec-14,34214.0,NEST
22,Share capital,12  Dec-14,964.0,NEST
23,"""Free"" reserves",12  Dec-14,27393.0,NEST
24,Net worth,12  Dec-14,28372.0,NEST
25,Long term debt,12  Dec-14,155.0,NEST
26,Total assets,12  Dec-14,58195.0,NEST
27,Interest coverage,12  Dec-14,130.7,NEST
28,Debt to equity ratio,12  Dec-14,0.0,NEST
29,Sales to assets ratio,12  Dec-14,1.7,NEST
30,Return on assets,12  Dec-14,20.6,NEST
31,Return on equity,12  Dec-14,41.8,NEST
32,Return on capital,12  Dec-14,62.7,NEST
33,Exports to sales,12  Dec-14,6.5,NEST
34,Imports to sales,12  Dec-14,4.4,NEST
35,Exports (fob),12  Dec-14,6411.0,NEST
36,Imports (cif),12  Dec-14,4310.0,NEST
37,Fx inflow,12  Dec-14,6411.0,NEST
38,Fx outflow,12  Dec-14,12096.0,NEST
39,Net fx,12  Dec-14,-5684.0,NEST
40,From Operations,12  Dec-14,16440.0,NEST
41,From Investments,12  Dec-14,-4317.0,NEST
42,From Financial Activity,12  Dec-14,-16353.0,NEST
43,Net Cashflow,12  Dec-14,-4230.0,NEST
44,Net Sales,12  Dec-15,81232.0,NEST
