,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Jun-14,5451.0,WDIA
1,Other income,12  Jun-14,64.0,WDIA
2,Total revenues,12  Jun-14,5515.0,WDIA
3,Gross profit,12  Jun-14,500.0,WDIA
4,Depreciation,12  Jun-14,266.0,WDIA
5,Interest,12  Jun-14,0.0,WDIA
6,Profit before tax,12  Jun-14,298.0,WDIA
7,Minority Interest,12  Jun-14,0.0,WDIA
8,Prior Period Items,12  Jun-14,0.0,WDIA
9,Extraordinary Inc (Exp),12  Jun-14,-102.0,WDIA
10,Tax,12  Jun-14,25.0,WDIA
11,Profit after tax,12  Jun-14,171.0,WDIA
12,Gross profit margin,12  Jun-14,9.2,WDIA
13,Effective tax rate,12  Jun-14,8.4,WDIA
14,Net profit margin,12  Jun-14,3.1,WDIA
15,Current assets,12  Jun-14,2720,WDIA
16,Current liabilities,12  Jun-14,873,WDIA
17,Net working cap to sales,12  Jun-14,33.9,WDIA
18,Current ratio,12  Jun-14,3.1,WDIA
19,Inventory Days,12  Jun-14,64,WDIA
20,Debtors Days,12  Jun-14,72,WDIA
21,Net fixed assets,12  Jun-14,1194,WDIA
22,Share capital,12  Jun-14,220,WDIA
23,"""Free"" reserves",12  Jun-14,3114,WDIA
24,Net worth,12  Jun-14,3334,WDIA
25,Long term debt,12  Jun-14,0,WDIA
26,Total assets,12  Jun-14,4296,WDIA
27,Interest coverage,12  Jun-14,NM,WDIA
28,Debt to equity ratio,12  Jun-14,0,WDIA
29,Sales to assets ratio,12  Jun-14,1.3,WDIA
30,Return on assets,12  Jun-14,4.0,WDIA
31,Return on equity,12  Jun-14,5.1,WDIA
32,Return on capital,12  Jun-14,5.9,WDIA
33,Exports to sales,12  Jun-14,8.6,WDIA
34,Imports to sales,12  Jun-14,26.8,WDIA
35,Exports (fob),12  Jun-14,466,WDIA
36,Imports (cif),12  Jun-14,1460,WDIA
37,Fx inflow,12  Jun-14,466,WDIA
38,Fx outflow,12  Jun-14,1657,WDIA
39,Net fx,12  Jun-14,-1191,WDIA
40,From Operations,12  Jun-14,108,WDIA
41,From Investments,12  Jun-14,-78,WDIA
42,From Financial Activity,12  Jun-14,-1,WDIA
43,Net Cashflow,12  Jun-14,29,WDIA
44,Net Sales,12  Jun-15,5703.0,WDIA
45,Other income,12  Jun-15,55.0,WDIA
46,Total revenues,12  Jun-15,5758.0,WDIA
47,Gross profit,12  Jun-15,601.0,WDIA
48,Depreciation,12  Jun-15,257.0,WDIA
49,Interest,12  Jun-15,0.0,WDIA
50,Profit before tax,12  Jun-15,399.0,WDIA
51,Minority Interest,12  Jun-15,0.0,WDIA
52,Prior Period Items,12  Jun-15,0.0,WDIA
