,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,27359.0,INTE
1,Other income,12  Mar-15*,1218.0,INTE
2,Total revenues,12  Mar-15*,28577.0,INTE
3,Gross profit,12  Mar-15*,4008.0,INTE
4,Depreciation,12  Mar-15*,713.0,INTE
5,Interest,12  Mar-15*,58.0,INTE
6,Profit before tax,12  Mar-15*,4456.0,INTE
7,Minority Interest,12  Mar-15*,22.0,INTE
8,Prior Period Items,12  Mar-15*,150.0,INTE
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,INTE
10,Tax,12  Mar-15*,1096.0,INTE
11,Profit after tax,12  Mar-15*,3532.0,INTE
12,Gross profit margin,12  Mar-15*,14.7,INTE
13,Effective tax rate,12  Mar-15*,24.6,INTE
14,Net profit margin,12  Mar-15*,12.9,INTE
15,Current assets,12  Mar-15*,15696.0,INTE
16,Current liabilities,12  Mar-15*,5923.0,INTE
17,Net working cap to sales,12  Mar-15*,35.7,INTE
18,Current ratio,12  Mar-15*,2.7,INTE
19,Inventory Days,12  Mar-15*,8.0,INTE
20,Debtors Days,12  Mar-15*,71.0,INTE
21,Net fixed assets,12  Mar-15*,3718.0,INTE
22,Share capital,12  Mar-15*,562.0,INTE
23,"""Free"" reserves",12  Mar-15*,17149.0,INTE
24,Net worth,12  Mar-15*,18441.0,INTE
25,Long term debt,12  Mar-15*,467.0,INTE
26,Total assets,12  Mar-15*,25786.0,INTE
27,Interest coverage,12  Mar-15*,78.4,INTE
28,Debt to equity ratio,12  Mar-15*,0.0,INTE
29,Sales to assets ratio,12  Mar-15*,1.1,INTE
30,Return on assets,12  Mar-15*,13.9,INTE
31,Return on equity,12  Mar-15*,19.2,INTE
32,Return on capital,12  Mar-15*,24.8,INTE
33,Exports to sales,12  Mar-15*,0.0,INTE
34,Imports to sales,12  Mar-15*,0.0,INTE
35,Exports (fob),12  Mar-15*,0.0,INTE
36,Imports (cif),12  Mar-15*,0.0,INTE
37,Fx inflow,12  Mar-15*,0.0,INTE
38,Fx outflow,12  Mar-15*,0.0,INTE
39,Net fx,12  Mar-15*,0.0,INTE
40,From Operations,12  Mar-15*,3617.0,INTE
41,From Investments,12  Mar-15*,-5282.0,INTE
42,From Financial Activity,12  Mar-15*,-319.0,INTE
43,Net Cashflow,12  Mar-15*,-1984.0,INTE
44,Net Sales,12  Mar-16*,30956.0,INTE
45,Other income,12  Mar-16*,1085.0,INTE
46,Total revenues,12  Mar-16*,32041.0,INTE
47,Gross profit,12  Mar-16*,4120.0,INTE
48,Depreciation,12  Mar-16*,893.0,INTE
49,Interest,12  Mar-16*,179.0,INTE
50,Profit before tax,12  Mar-16*,4134.0,INTE
51,Minority Interest,12  Mar-16*,-6.0,INTE
52,Prior Period Items,12  Mar-16*,120.0,INTE
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,INTE
54,Tax,12  Mar-16*,986.0,INTE
55,Profit after tax,12  Mar-16*,3263.0,INTE
56,Gross profit margin,12  Mar-16*,13.3,INTE
57,Effective tax rate,12  Mar-16*,23.9,INTE
58,Net profit margin,12  Mar-16*,10.5,INTE
59,Current assets,12  Mar-16*,17947.0,INTE
60,Current liabilities,12  Mar-16*,6676.0,INTE
61,Net working cap to sales,12  Mar-16*,36.4,INTE
62,Current ratio,12  Mar-16*,2.7,INTE
63,Inventory Days,12  Mar-16*,12.0,INTE
64,Debtors Days,12  Mar-16*,72.0,INTE
65,Net fixed assets,12  Mar-16*,4084.0,INTE
66,Share capital,12  Mar-16*,562.0,INTE
67,"""Free"" reserves",12  Mar-16*,17900.0,INTE
68,Net worth,12  Mar-16*,19098.0,INTE
69,Long term debt,12  Mar-16*,681.0,INTE
70,Total assets,12  Mar-16*,27370.0,INTE
71,Interest coverage,12  Mar-16*,24.1,INTE
72,Debt to equity ratio,12  Mar-16*,0.0,INTE
73,Sales to assets ratio,12  Mar-16*,1.1,INTE
74,Return on assets,12  Mar-16*,12.6,INTE
75,Return on equity,12  Mar-16*,17.1,INTE
76,Return on capital,12  Mar-16*,22.4,INTE
77,Exports to sales,12  Mar-16*,0.0,INTE
78,Imports to sales,12  Mar-16*,0.0,INTE
79,Exports (fob),12  Mar-16*,0.0,INTE
80,Imports (cif),12  Mar-16*,0.0,INTE
81,Fx inflow,12  Mar-16*,0.0,INTE
82,Fx outflow,12  Mar-16*,0.0,INTE
83,Net fx,12  Mar-16*,0.0,INTE
84,From Operations,12  Mar-16*,2785.0,INTE
85,From Investments,12  Mar-16*,-848.0,INTE
86,From Financial Activity,12  Mar-16*,-1107.0,INTE
87,Net Cashflow,12  Mar-16*,829.0,INTE
88,Net Sales,12  Mar-17*,35858.0,INTE
89,Other income,12  Mar-17*,932.0,INTE
90,Total revenues,12  Mar-17*,36790.0,INTE
91,Gross profit,12  Mar-17*,4772.0,INTE
92,Depreciation,12  Mar-17*,953.0,INTE
93,Interest,12  Mar-17*,172.0,INTE
94,Profit before tax,12  Mar-17*,4579.0,INTE
95,Minority Interest,12  Mar-17*,5.0,INTE
96,Prior Period Items,12  Mar-17*,118.0,INTE
97,Extraordinary Inc (Exp),12  Mar-17*,-261.0,INTE
98,Tax,12  Mar-17*,1045.0,INTE
99,Profit after tax,12  Mar-17*,3396.0,INTE
100,Gross profit margin,12  Mar-17*,13.3,INTE
101,Effective tax rate,12  Mar-17*,22.8,INTE
102,Net profit margin,12  Mar-17*,9.5,INTE
103,Current assets,12  Mar-17*,20690.0,INTE
104,Current liabilities,12  Mar-17*,8291.0,INTE
105,Net working cap to sales,12  Mar-17*,34.6,INTE
106,Current ratio,12  Mar-17*,2.5,INTE
107,Inventory Days,12  Mar-17*,10.0,INTE
108,Debtors Days,12  Mar-17*,66.0,INTE
109,Net fixed assets,12  Mar-17*,7775.0,INTE
110,Share capital,12  Mar-17*,563.0,INTE
111,"""Free"" reserves",12  Mar-17*,20610.0,INTE
112,Net worth,12  Mar-17*,21173.0,INTE
113,Long term debt,12  Mar-17*,492.0,INTE
114,Total assets,12  Mar-17*,31364.0,INTE
115,Interest coverage,12  Mar-17*,27.6,INTE
116,Debt to equity ratio,12  Mar-17*,0.0,INTE
117,Sales to assets ratio,12  Mar-17*,1.1,INTE
118,Return on assets,12  Mar-17*,11.4,INTE
119,Return on equity,12  Mar-17*,16.0,INTE
120,Return on capital,12  Mar-17*,21.3,INTE
121,Exports to sales,12  Mar-17*,0.0,INTE
122,Imports to sales,12  Mar-17*,0.0,INTE
123,Exports (fob),12  Mar-17*,0.0,INTE
124,Imports (cif),12  Mar-17*,0.0,INTE
125,Fx inflow,12  Mar-17*,12071.0,INTE
126,Fx outflow,12  Mar-17*,2293.0,INTE
127,Net fx,12  Mar-17*,9778.0,INTE
128,From Operations,12  Mar-17*,4199.0,INTE
129,From Investments,12  Mar-17*,-1803.0,INTE
130,From Financial Activity,12  Mar-17*,-934.0,INTE
131,Net Cashflow,12  Mar-17*,1739.0,INTE
132,Net Sales,12  Mar-18*,39139.0,INTE
133,Other income,12  Mar-18*,1519.0,INTE
134,Total revenues,12  Mar-18*,40658.0,INTE
135,Gross profit,12  Mar-18*,5354.0,INTE
136,Depreciation,12  Mar-18*,1052.0,INTE
137,Interest,12  Mar-18*,204.0,INTE
138,Profit before tax,12  Mar-18*,5617.0,INTE
139,Minority Interest,12  Mar-18*,4.0,INTE
140,Prior Period Items,12  Mar-18*,-160.0,INTE
141,Extraordinary Inc (Exp),12  Mar-18*,-50.0,INTE
142,Tax,12  Mar-18*,1380.0,INTE
143,Profit after tax,12  Mar-18*,4031.0,INTE
