,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Dec-14*,99997.0,GACM
1,Other income,12  Dec-14*,4243.0,GACM
2,Total revenues,12  Dec-14*,104240.0,GACM
3,Gross profit,12  Dec-14*,19283.0,GACM
4,Depreciation,12  Dec-14*,5130.0,GACM
5,Interest,12  Dec-14*,656.0,GACM
6,Profit before tax,12  Dec-14*,17740.0,GACM
7,Minority Interest,12  Dec-14*,0.0,GACM
8,Prior Period Items,12  Dec-14*,0.0,GACM
9,Extraordinary Inc (Exp),12  Dec-14*,0.0,GACM
10,Tax,12  Dec-14*,2875.0,GACM
11,Profit after tax,12  Dec-14*,14865.0,GACM
12,Gross profit margin,12  Dec-14*,19.3,GACM
13,Effective tax rate,12  Dec-14*,16.2,GACM
14,Net profit margin,12  Dec-14*,14.9,GACM
15,Current assets,12  Dec-14*,60027.0,GACM
16,Current liabilities,12  Dec-14*,31547.0,GACM
17,Net working cap to sales,12  Dec-14*,28.5,GACM
18,Current ratio,12  Dec-14*,1.9,GACM
19,Inventory Days,12  Dec-14*,32.0,GACM
20,Debtors Days,12  Dec-14*,8.0,GACM
21,Net fixed assets,12  Dec-14*,70018.0,GACM
22,Share capital,12  Dec-14*,3100.0,GACM
23,"""Free"" reserves",12  Dec-14*,96130.0,GACM
24,Net worth,12  Dec-14*,100700.0,GACM
25,Long term debt,12  Dec-14*,216.0,GACM
26,Total assets,12  Dec-14*,138785.0,GACM
27,Interest coverage,12  Dec-14*,28.1,GACM
28,Debt to equity ratio,12  Dec-14*,0.0,GACM
29,Sales to assets ratio,12  Dec-14*,0.7,GACM
30,Return on assets,12  Dec-14*,11.2,GACM
31,Return on equity,12  Dec-14*,14.8,GACM
32,Return on capital,12  Dec-14*,18.2,GACM
33,Exports to sales,12  Dec-14*,0.4,GACM
34,Imports to sales,12  Dec-14*,5.4,GACM
35,Exports (fob),12  Dec-14*,441.0,GACM
36,Imports (cif),12  Dec-14*,5411.0,GACM
