,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,76518.0,JKID
1,Other income,12  Mar-14*,183.0,JKID
2,Total revenues,12  Mar-14*,76701.0,JKID
3,Gross profit,12  Mar-14*,8713.0,JKID
4,Depreciation,12  Mar-14*,1795.0,JKID
5,Interest,12  Mar-14*,2762.0,JKID
6,Profit before tax,12  Mar-14*,4340.0,JKID
7,Minority Interest,12  Mar-14*,0.0,JKID
8,Prior Period Items,12  Mar-14*,74.0,JKID
9,Extraordinary Inc (Exp),12  Mar-14*,-595.0,JKID
10,Tax,12  Mar-14*,1188.0,JKID
11,Profit after tax,12  Mar-14*,2630.0,JKID
12,Gross profit margin,12  Mar-14*,11.4,JKID
13,Effective tax rate,12  Mar-14*,27.4,JKID
14,Net profit margin,12  Mar-14*,3.4,JKID
15,Current assets,12  Mar-14*,28425.0,JKID
16,Current liabilities,12  Mar-14*,30277.0,JKID
17,Net working cap to sales,12  Mar-14*,-2.4,JKID
18,Current ratio,12  Mar-14*,0.9,JKID
19,Inventory Days,12  Mar-14*,45.0,JKID
20,Debtors Days,12  Mar-14*,64.0,JKID
21,Net fixed assets,12  Mar-14*,28674.0,JKID
22,Share capital,12  Mar-14*,411.0,JKID
23,"""Free"" reserves",12  Mar-14*,8856.0,JKID
24,Net worth,12  Mar-14*,10971.0,JKID
25,Long term debt,12  Mar-14*,12308.0,JKID
26,Total assets,12  Mar-14*,60426.0,JKID
27,Interest coverage,12  Mar-14*,2.6,JKID
28,Debt to equity ratio,12  Mar-14*,1.1,JKID
29,Sales to assets ratio,12  Mar-14*,1.3,JKID
30,Return on assets,12  Mar-14*,8.9,JKID
31,Return on equity,12  Mar-14*,24.0,JKID
32,Return on capital,12  Mar-14*,28.3,JKID
33,Exports to sales,12  Mar-14*,13.6,JKID
34,Imports to sales,12  Mar-14*,22.4,JKID
35,Exports (fob),12  Mar-14*,10397.0,JKID
36,Imports (cif),12  Mar-14*,17174.0,JKID
37,Fx inflow,12  Mar-14*,10580.0,JKID
38,Fx outflow,12  Mar-14*,17476.0,JKID
39,Net fx,12  Mar-14*,-6896.0,JKID
40,From Operations,12  Mar-14*,6548.0,JKID
41,From Investments,12  Mar-14*,-2276.0,JKID
42,From Financial Activity,12  Mar-14*,-3352.0,JKID
43,Net Cashflow,12  Mar-14*,920.0,JKID
44,Net Sales,12  Mar-15*,73837.0,JKID
45,Other income,12  Mar-15*,169.0,JKID
46,Total revenues,12  Mar-15*,74006.0,JKID
47,Gross profit,12  Mar-15*,9308.0,JKID
48,Depreciation,12  Mar-15*,1578.0,JKID
49,Interest,12  Mar-15*,2574.0,JKID
50,Profit before tax,12  Mar-15*,5325.0,JKID
51,Minority Interest,12  Mar-15*,0.0,JKID
52,Prior Period Items,12  Mar-15*,58.0,JKID
53,Extraordinary Inc (Exp),12  Mar-15*,-469.0,JKID
54,Tax,12  Mar-15*,1617.0,JKID
55,Profit after tax,12  Mar-15*,3297.0,JKID
56,Gross profit margin,12  Mar-15*,12.6,JKID
57,Effective tax rate,12  Mar-15*,30.4,JKID
58,Net profit margin,12  Mar-15*,4.5,JKID
59,Current assets,12  Mar-15*,27957.0,JKID
60,Current liabilities,12  Mar-15*,30580.0,JKID
61,Net working cap to sales,12  Mar-15*,-3.6,JKID
62,Current ratio,12  Mar-15*,0.9,JKID
63,Inventory Days,12  Mar-15*,43.0,JKID
64,Debtors Days,12  Mar-15*,71.0,JKID
65,Net fixed assets,12  Mar-15*,35316.0,JKID
66,Share capital,12  Mar-15*,454.0,JKID
67,"""Free"" reserves",12  Mar-15*,13147.0,JKID
68,Net worth,12  Mar-15*,13600.0,JKID
69,Long term debt,12  Mar-15*,14869.0,JKID
70,Total assets,12  Mar-15*,67322.0,JKID
71,Interest coverage,12  Mar-15*,3.1,JKID
72,Debt to equity ratio,12  Mar-15*,1.1,JKID
