,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-09*,3164.0,WRWDT
1,Other income,12  Mar-09*,1852.0,WRWDT
2,Total revenues,12  Mar-09*,5016.0,WRWDT
3,Gross profit,12  Mar-09*,-60.0,WRWDT
4,Depreciation,12  Mar-09*,119.0,WRWDT
5,Interest,12  Mar-09*,49.0,WRWDT
6,Profit before tax,12  Mar-09*,1624.0,WRWDT
7,Minority Interest,12  Mar-09*,-17.0,WRWDT
8,Prior Period Items,12  Mar-09*,60.0,WRWDT
9,Extraordinary Inc (Exp),12  Mar-09*,1857.0,WRWDT
10,Tax,12  Mar-09*,1068.0,WRWDT
11,Profit after tax,12  Mar-09*,2456.0,WRWDT
12,Gross profit margin,12  Mar-09*,-1.9,WRWDT
13,Effective tax rate,12  Mar-09*,65.8,WRWDT
14,Net profit margin,12  Mar-09*,77.6,WRWDT
15,Current assets,12  Mar-09*,11943.0,WRWDT
16,Current liabilities,12  Mar-09*,3362.0,WRWDT
17,Net working cap to sales,12  Mar-09*,271.2,WRWDT
18,Current ratio,12  Mar-09*,3.6,WRWDT
19,Inventory Days,12  Mar-09*,9.0,WRWDT
20,Debtors Days,12  Mar-09*,328.0,WRWDT
21,Net fixed assets,12  Mar-09*,3221.0,WRWDT
22,Share capital,12  Mar-09*,92.0,WRWDT
23,"""Free"" reserves",12  Mar-09*,16440.0,WRWDT
24,Net worth,12  Mar-09*,17026.0,WRWDT
25,Long term debt,12  Mar-09*,4187.0,WRWDT
26,Total assets,12  Mar-09*,26669.0,WRWDT
27,Interest coverage,12  Mar-09*,34.1,WRWDT
28,Debt to equity ratio,12  Mar-09*,0.2,WRWDT
29,Sales to assets ratio,12  Mar-09*,0.1,WRWDT
30,Return on assets,12  Mar-09*,9.4,WRWDT
31,Return on equity,12  Mar-09*,14.4,WRWDT
32,Return on capital,12  Mar-09*,16.8,WRWDT
33,Exports to sales,12  Mar-09*,0.0,WRWDT
34,Imports to sales,12  Mar-09*,0.0,WRWDT
35,Exports (fob),12  Mar-09*,0.0,WRWDT
36,Imports (cif),12  Mar-09*,0.0,WRWDT
37,Fx inflow,12  Mar-09*,3452.0,WRWDT
38,Fx outflow,12  Mar-09*,100.0,WRWDT
39,Net fx,12  Mar-09*,3352.0,WRWDT
40,From Operations,12  Mar-09*,-1327.0,WRWDT
41,From Investments,12  Mar-09*,809.0,WRWDT
42,From Financial Activity,12  Mar-09*,383.0,WRWDT
43,Net Cashflow,12  Mar-09*,-135.0,WRWDT
44,Net Sales,12  Mar-10*,3101.0,WRWDT
45,Other income,12  Mar-10*,1047.0,WRWDT
46,Total revenues,12  Mar-10*,4148.0,WRWDT
47,Gross profit,12  Mar-10*,-1123.0,WRWDT
48,Depreciation,12  Mar-10*,164.0,WRWDT
49,Interest,12  Mar-10*,4.0,WRWDT
50,Profit before tax,12  Mar-10*,-244.0,WRWDT
51,Minority Interest,12  Mar-10*,24.0,WRWDT
52,Prior Period Items,12  Mar-10*,0.0,WRWDT
53,Extraordinary Inc (Exp),12  Mar-10*,2518.0,WRWDT
54,Tax,12  Mar-10*,897.0,WRWDT
55,Profit after tax,12  Mar-10*,1401.0,WRWDT
56,Gross profit margin,12  Mar-10*,-36.2,WRWDT
57,Effective tax rate,12  Mar-10*,-367.6,WRWDT
58,Net profit margin,12  Mar-10*,45.2,WRWDT
59,Current assets,12  Mar-10*,8901.0,WRWDT
60,Current liabilities,12  Mar-10*,3412.0,WRWDT
61,Net working cap to sales,12  Mar-10*,177.0,WRWDT
62,Current ratio,12  Mar-10*,2.6,WRWDT
63,Inventory Days,12  Mar-10*,6.0,WRWDT
64,Debtors Days,12  Mar-10*,62.0,WRWDT
65,Net fixed assets,12  Mar-10*,3236.0,WRWDT
66,Share capital,12  Mar-10*,92.0,WRWDT
67,"""Free"" reserves",12  Mar-10*,17320.0,WRWDT
68,Net worth,12  Mar-10*,17516.0,WRWDT
69,Long term debt,12  Mar-10*,4151.0,WRWDT
70,Total assets,12  Mar-10*,25410.0,WRWDT
71,Interest coverage,12  Mar-10*,-60.0,WRWDT
72,Debt to equity ratio,12  Mar-10*,0.2,WRWDT
73,Sales to assets ratio,12  Mar-10*,0.1,WRWDT
74,Return on assets,12  Mar-10*,5.5,WRWDT
75,Return on equity,12  Mar-10*,8.0,WRWDT
76,Return on capital,12  Mar-10*,10.6,WRWDT
77,Exports to sales,12  Mar-10*,0.0,WRWDT
78,Imports to sales,12  Mar-10*,0.0,WRWDT
79,Exports (fob),12  Mar-10*,0.0,WRWDT
80,Imports (cif),12  Mar-10*,0.0,WRWDT
