,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,10477.0,VIPI
1,Other income,12  Mar-15*,25.0,VIPI
2,Total revenues,12  Mar-15*,10502.0,VIPI
3,Gross profit,12  Mar-15*,775.0,VIPI
4,Depreciation,12  Mar-15*,175.0,VIPI
5,Interest,12  Mar-15*,13.0,VIPI
6,Profit before tax,12  Mar-15*,612.0,VIPI
7,Minority Interest,12  Mar-15*,0.0,VIPI
8,Prior Period Items,12  Mar-15*,0.0,VIPI
9,Extraordinary Inc (Exp),12  Mar-15*,43.0,VIPI
10,Tax,12  Mar-15*,189.0,VIPI
11,Profit after tax,12  Mar-15*,466.0,VIPI
12,Gross profit margin,12  Mar-15*,7.4,VIPI
13,Effective tax rate,12  Mar-15*,30.9,VIPI
14,Net profit margin,12  Mar-15*,4.4,VIPI
15,Current assets,12  Mar-15*,3953.0,VIPI
16,Current liabilities,12  Mar-15*,1891.0,VIPI
17,Net working cap to sales,12  Mar-15*,19.7,VIPI
18,Current ratio,12  Mar-15*,2.1,VIPI
19,Inventory Days,12  Mar-15*,79.0,VIPI
20,Debtors Days,12  Mar-15*,39.0,VIPI
21,Net fixed assets,12  Mar-15*,724.0,VIPI
22,Share capital,12  Mar-15*,283.0,VIPI
23,"""Free"" reserves",12  Mar-15*,2756.0,VIPI
24,Net worth,12  Mar-15*,3058.0,VIPI
25,Long term debt,12  Mar-15*,0.0,VIPI
26,Total assets,12  Mar-15*,4994.0,VIPI
27,Interest coverage,12  Mar-15*,48.8,VIPI
28,Debt to equity ratio,12  Mar-15*,0.0,VIPI
29,Sales to assets ratio,12  Mar-15*,2.1,VIPI
30,Return on assets,12  Mar-15*,9.6,VIPI
31,Return on equity,12  Mar-15*,15.2,VIPI
32,Return on capital,12  Mar-15*,21.8,VIPI
33,Exports to sales,12  Mar-15*,8.9,VIPI
34,Imports to sales,12  Mar-15*,1.0,VIPI
35,Exports (fob),12  Mar-15*,932.0,VIPI
36,Imports (cif),12  Mar-15*,107.0,VIPI
37,Fx inflow,12  Mar-15*,947.0,VIPI
38,Fx outflow,12  Mar-15*,3514.0,VIPI
39,Net fx,12  Mar-15*,-2567.0,VIPI
40,From Operations,12  Mar-15*,136.0,VIPI
41,From Investments,12  Mar-15*,-29.0,VIPI
42,From Financial Activity,12  Mar-15*,-139.0,VIPI
43,Net Cashflow,12  Mar-15*,-32.0,VIPI
44,Net Sales,12  Mar-16*,12165.0,VIPI
45,Other income,12  Mar-16*,23.0,VIPI
46,Total revenues,12  Mar-16*,12188.0,VIPI
47,Gross profit,12  Mar-16*,1082.0,VIPI
48,Depreciation,12  Mar-16*,142.0,VIPI
49,Interest,12  Mar-16*,12.0,VIPI
50,Profit before tax,12  Mar-16*,951.0,VIPI
51,Minority Interest,12  Mar-16*,0.0,VIPI
52,Prior Period Items,12  Mar-16*,0.0,VIPI
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,VIPI
54,Tax,12  Mar-16*,287.0,VIPI
55,Profit after tax,12  Mar-16*,665.0,VIPI
56,Gross profit margin,12  Mar-16*,8.9,VIPI
57,Effective tax rate,12  Mar-16*,30.1,VIPI
58,Net profit margin,12  Mar-16*,5.5,VIPI
59,Current assets,12  Mar-16*,4887.0,VIPI
60,Current liabilities,12  Mar-16*,2149.0,VIPI
61,Net working cap to sales,12  Mar-16*,22.5,VIPI
62,Current ratio,12  Mar-16*,2.3,VIPI
63,Inventory Days,12  Mar-16*,86.0,VIPI
64,Debtors Days,12  Mar-16*,45.0,VIPI
65,Net fixed assets,12  Mar-16*,677.0,VIPI
66,Share capital,12  Mar-16*,283.0,VIPI
67,"""Free"" reserves",12  Mar-16*,3090.0,VIPI
68,Net worth,12  Mar-16*,3393.0,VIPI
69,Long term debt,12  Mar-16*,0.0,VIPI
70,Total assets,12  Mar-16*,5837.0,VIPI
71,Interest coverage,12  Mar-16*,81.6,VIPI
72,Debt to equity ratio,12  Mar-16*,0.0,VIPI
73,Sales to assets ratio,12  Mar-16*,2.1,VIPI
74,Return on assets,12  Mar-16*,11.6,VIPI
75,Return on equity,12  Mar-16*,19.6,VIPI
76,Return on capital,12  Mar-16*,28.4,VIPI
77,Exports to sales,12  Mar-16*,7.1,VIPI
78,Imports to sales,12  Mar-16*,1.2,VIPI
79,Exports (fob),12  Mar-16*,863.0,VIPI
80,Imports (cif),12  Mar-16*,143.0,VIPI
81,Fx inflow,12  Mar-16*,872.0,VIPI
82,Fx outflow,12  Mar-16*,4287.0,VIPI
83,Net fx,12  Mar-16*,-3415.0,VIPI
84,From Operations,12  Mar-16*,534.0,VIPI
85,From Investments,12  Mar-16*,-84.0,VIPI
86,From Financial Activity,12  Mar-16*,-447.0,VIPI
87,Net Cashflow,12  Mar-16*,3.0,VIPI
88,Net Sales,12  Mar-17*,12515.0,VIPI
89,Other income,12  Mar-17*,76.0,VIPI
90,Total revenues,12  Mar-17*,12591.0,VIPI
91,Gross profit,12  Mar-17*,1323.0,VIPI
92,Depreciation,12  Mar-17*,136.0,VIPI
93,Interest,12  Mar-17*,7.0,VIPI
94,Profit before tax,12  Mar-17*,1256.0,VIPI
95,Minority Interest,12  Mar-17*,0.0,VIPI
