,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,16484.0,WSCS
1,Other income,12  Mar-15,27.0,WSCS
2,Total revenues,12  Mar-15,16510.0,WSCS
3,Gross profit,12  Mar-15,2455.0,WSCS
4,Depreciation,12  Mar-15,1220.0,WSCS
5,Interest,12  Mar-15,699.0,WSCS
6,Profit before tax,12  Mar-15,563.0,WSCS
7,Minority Interest,12  Mar-15,0.0,WSCS
8,Prior Period Items,12  Mar-15,0.0,WSCS
9,Extraordinary Inc (Exp),12  Mar-15,-516.0,WSCS
10,Tax,12  Mar-15,36.0,WSCS
11,Profit after tax,12  Mar-15,11.0,WSCS
12,Gross profit margin,12  Mar-15,14.9,WSCS
13,Effective tax rate,12  Mar-15,6.4,WSCS
14,Net profit margin,12  Mar-15,0.1,WSCS
15,Current assets,12  Mar-15,6644.0,WSCS
16,Current liabilities,12  Mar-15,8257.0,WSCS
17,Net working cap to sales,12  Mar-15,-9.8,WSCS
18,Current ratio,12  Mar-15,0.8,WSCS
19,Inventory Days,12  Mar-15,107.0,WSCS
20,Debtors Days,12  Mar-15,28.0,WSCS
21,Net fixed assets,12  Mar-15,11490.0,WSCS
22,Share capital,12  Mar-15,132.0,WSCS
23,"""Free"" reserves",12  Mar-15,5846.0,WSCS
24,Net worth,12  Mar-15,5978.0,WSCS
25,Long term debt,12  Mar-15,3961.0,WSCS
26,Total assets,12  Mar-15,19253.0,WSCS
27,Interest coverage,12  Mar-15,1.8,WSCS
28,Debt to equity ratio,12  Mar-15,0.7,WSCS
29,Sales to assets ratio,12  Mar-15,0.9,WSCS
30,Return on assets,12  Mar-15,3.7,WSCS
31,Return on equity,12  Mar-15,0.2,WSCS
32,Return on capital,12  Mar-15,7.5,WSCS
33,Exports to sales,12  Mar-15,1.7,WSCS
34,Imports to sales,12  Mar-15,20.6,WSCS
35,Exports (fob),12  Mar-15,281.0,WSCS
36,Imports (cif),12  Mar-15,3391.0,WSCS
37,Fx inflow,12  Mar-15,286.0,WSCS
38,Fx outflow,12  Mar-15,3511.0,WSCS
39,Net fx,12  Mar-15,-3224.0,WSCS
