,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,7642.0,ITAT
1,Other income,12  Mar-14*,1.0,ITAT
2,Total revenues,12  Mar-14*,7643.0,ITAT
3,Gross profit,12  Mar-14*,698.0,ITAT
4,Depreciation,12  Mar-14*,108.0,ITAT
5,Interest,12  Mar-14*,20.0,ITAT
6,Profit before tax,12  Mar-14*,571.0,ITAT
7,Minority Interest,12  Mar-14*,0.0,ITAT
8,Prior Period Items,12  Mar-14*,0.0,ITAT
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,ITAT
10,Tax,12  Mar-14*,145.0,ITAT
11,Profit after tax,12  Mar-14*,426.0,ITAT
12,Gross profit margin,12  Mar-14*,9.1,ITAT
13,Effective tax rate,12  Mar-14*,25.4,ITAT
14,Net profit margin,12  Mar-14*,5.6,ITAT
15,Current assets,12  Mar-14*,1339.0,ITAT
16,Current liabilities,12  Mar-14*,769.0,ITAT
17,Net working cap to sales,12  Mar-14*,7.5,ITAT
18,Current ratio,12  Mar-14*,1.7,ITAT
19,Inventory Days,12  Mar-14*,47.0,ITAT
20,Debtors Days,12  Mar-14*,10.0,ITAT
21,Net fixed assets,12  Mar-14*,1636.0,ITAT
22,Share capital,12  Mar-14*,244.0,ITAT
23,"""Free"" reserves",12  Mar-14*,2577.0,ITAT
24,Net worth,12  Mar-14*,2825.0,ITAT
25,Long term debt,12  Mar-14*,0.0,ITAT
26,Total assets,12  Mar-14*,3759.0,ITAT
27,Interest coverage,12  Mar-14*,29.0,ITAT
28,Debt to equity ratio,12  Mar-14*,0.0,ITAT
29,Sales to assets ratio,12  Mar-14*,2.0,ITAT
30,Return on assets,12  Mar-14*,11.9,ITAT
31,Return on equity,12  Mar-14*,15.1,ITAT
32,Return on capital,12  Mar-14*,20.9,ITAT
33,Exports to sales,12  Mar-14*,0.1,ITAT
34,Imports to sales,12  Mar-14*,1.5,ITAT
35,Exports (fob),12  Mar-14*,7.0,ITAT
36,Imports (cif),12  Mar-14*,115.0,ITAT
37,Fx inflow,12  Mar-14*,21.0,ITAT
38,Fx outflow,12  Mar-14*,172.0,ITAT
39,Net fx,12  Mar-14*,-151.0,ITAT
40,From Operations,12  Mar-14*,352.0,ITAT
41,From Investments,12  Mar-14*,-474.0,ITAT
42,From Financial Activity,12  Mar-14*,73.0,ITAT
43,Net Cashflow,12  Mar-14*,-46.0,ITAT
44,Net Sales,12  Mar-15*,7597.0,ITAT
45,Other income,12  Mar-15*,0.0,ITAT
46,Total revenues,12  Mar-15*,7598.0,ITAT
47,Gross profit,12  Mar-15*,608.0,ITAT
48,Depreciation,12  Mar-15*,148.0,ITAT
49,Interest,12  Mar-15*,12.0,ITAT
50,Profit before tax,12  Mar-15*,448.0,ITAT
51,Minority Interest,12  Mar-15*,0.0,ITAT
52,Prior Period Items,12  Mar-15*,0.0,ITAT
53,Extraordinary Inc (Exp),12  Mar-15*,0.0,ITAT
54,Tax,12  Mar-15*,79.0,ITAT
55,Profit after tax,12  Mar-15*,369.0,ITAT
56,Gross profit margin,12  Mar-15*,8.0,ITAT
57,Effective tax rate,12  Mar-15*,17.6,ITAT
58,Net profit margin,12  Mar-15*,4.9,ITAT
59,Current assets,12  Mar-15*,1477.0,ITAT
60,Current liabilities,12  Mar-15*,920.0,ITAT
61,Net working cap to sales,12  Mar-15*,7.3,ITAT
62,Current ratio,12  Mar-15*,1.6,ITAT
63,Inventory Days,12  Mar-15*,51.0,ITAT
64,Debtors Days,12  Mar-15*,12.0,ITAT
65,Net fixed assets,12  Mar-15*,1995.0,ITAT
66,Share capital,12  Mar-15*,244.0,ITAT
67,"""Free"" reserves",12  Mar-15*,2887.0,ITAT
68,Net worth,12  Mar-15*,3138.0,ITAT
69,Long term debt,12  Mar-15*,0.0,ITAT
70,Total assets,12  Mar-15*,4250.0,ITAT
71,Interest coverage,12  Mar-15*,37.4,ITAT
72,Debt to equity ratio,12  Mar-15*,0.0,ITAT
73,Sales to assets ratio,12  Mar-15*,1.8,ITAT
74,Return on assets,12  Mar-15*,9.0,ITAT
75,Return on equity,12  Mar-15*,11.8,ITAT
76,Return on capital,12  Mar-15*,14.7,ITAT
77,Exports to sales,12  Mar-15*,0.1,ITAT
78,Imports to sales,12  Mar-15*,4.8,ITAT
79,Exports (fob),12  Mar-15*,8.0,ITAT
80,Imports (cif),12  Mar-15*,365.0,ITAT
81,Fx inflow,12  Mar-15*,22.0,ITAT
82,Fx outflow,12  Mar-15*,425.0,ITAT
83,Net fx,12  Mar-15*,-403.0,ITAT
