,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,1977.0,RUBY
1,Other income,12  Mar-15,418.0,RUBY
2,Total revenues,12  Mar-15,2395.0,RUBY
3,Gross profit,12  Mar-15,579.0,RUBY
4,Depreciation,12  Mar-15,188.0,RUBY
5,Interest,12  Mar-15,149.0,RUBY
6,Profit before tax,12  Mar-15,660.0,RUBY
7,Minority Interest,12  Mar-15,0.0,RUBY
8,Prior Period Items,12  Mar-15,0.0,RUBY
9,Extraordinary Inc (Exp),12  Mar-15,0.0,RUBY
10,Tax,12  Mar-15,120.0,RUBY
11,Profit after tax,12  Mar-15,540.0,RUBY
12,Gross profit margin,12  Mar-15,29.3,RUBY
13,Effective tax rate,12  Mar-15,18.2,RUBY
14,Net profit margin,12  Mar-15,27.3,RUBY
15,Current assets,12  Mar-15,3623.0,RUBY
16,Current liabilities,12  Mar-15,3715.0,RUBY
17,Net working cap to sales,12  Mar-15,-4.7,RUBY
18,Current ratio,12  Mar-15,1.0,RUBY
19,Inventory Days,12  Mar-15,73.0,RUBY
20,Debtors Days,12  Mar-15,31.0,RUBY
21,Net fixed assets,12  Mar-15,1815.0,RUBY
22,Share capital,12  Mar-15,42.0,RUBY
23,"""Free"" reserves",12  Mar-15,3253.0,RUBY
24,Net worth,12  Mar-15,3298.0,RUBY
25,Long term debt,12  Mar-15,2927.0,RUBY
26,Total assets,12  Mar-15,10234.0,RUBY
27,Interest coverage,12  Mar-15,5.4,RUBY
28,Debt to equity ratio,12  Mar-15,0.9,RUBY
29,Sales to assets ratio,12  Mar-15,0.2,RUBY
30,Return on assets,12  Mar-15,6.7,RUBY
31,Return on equity,12  Mar-15,16.4,RUBY
32,Return on capital,12  Mar-15,13.0,RUBY
33,Exports to sales,12  Mar-15,2.3,RUBY
34,Imports to sales,12  Mar-15,9.1,RUBY
35,Exports (fob),12  Mar-15,45.0,RUBY
36,Imports (cif),12  Mar-15,179.0,RUBY
37,Fx inflow,12  Mar-15,45.0,RUBY
38,Fx outflow,12  Mar-15,186.0,RUBY
39,Net fx,12  Mar-15,-141.0,RUBY
40,From Operations,12  Mar-15,93.0,RUBY
41,From Investments,12  Mar-15,74.0,RUBY
42,From Financial Activity,12  Mar-15,-152.0,RUBY
43,Net Cashflow,12  Mar-15,16.0,RUBY
44,Net Sales,12  Mar-16,2126.0,RUBY
45,Other income,12  Mar-16,165.0,RUBY
46,Total revenues,12  Mar-16,2291.0,RUBY
47,Gross profit,12  Mar-16,661.0,RUBY
48,Depreciation,12  Mar-16,196.0,RUBY
49,Interest,12  Mar-16,131.0,RUBY
50,Profit before tax,12  Mar-16,500.0,RUBY
51,Minority Interest,12  Mar-16,0.0,RUBY
52,Prior Period Items,12  Mar-16,0.0,RUBY
53,Extraordinary Inc (Exp),12  Mar-16,0.0,RUBY
54,Tax,12  Mar-16,93.0,RUBY
55,Profit after tax,12  Mar-16,408.0,RUBY
56,Gross profit margin,12  Mar-16,31.1,RUBY
57,Effective tax rate,12  Mar-16,18.5,RUBY
58,Net profit margin,12  Mar-16,19.2,RUBY
59,Current assets,12  Mar-16,3171.0,RUBY
60,Current liabilities,12  Mar-16,2515.0,RUBY
61,Net working cap to sales,12  Mar-16,30.8,RUBY
62,Current ratio,12  Mar-16,1.3,RUBY
63,Inventory Days,12  Mar-16,65.0,RUBY
64,Debtors Days,12  Mar-16,30.0,RUBY
65,Net fixed assets,12  Mar-16,1640.0,RUBY
66,Share capital,12  Mar-16,84.0,RUBY
67,"""Free"" reserves",12  Mar-16,3606.0,RUBY
68,Net worth,12  Mar-16,3690.0,RUBY
69,Long term debt,12  Mar-16,3138.0,RUBY
70,Total assets,12  Mar-16,9567.0,RUBY
71,Interest coverage,12  Mar-16,4.8,RUBY
72,Debt to equity ratio,12  Mar-16,0.9,RUBY
73,Sales to assets ratio,12  Mar-16,0.2,RUBY
74,Return on assets,12  Mar-16,5.6,RUBY
75,Return on equity,12  Mar-16,11.1,RUBY
76,Return on capital,12  Mar-16,9.2,RUBY
77,Exports to sales,12  Mar-16,2.5,RUBY
78,Imports to sales,12  Mar-16,1.1,RUBY
79,Exports (fob),12  Mar-16,52.0,RUBY
80,Imports (cif),12  Mar-16,23.0,RUBY
81,Fx inflow,12  Mar-16,52.0,RUBY
