,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14,3045.0,APMI
1,Other income,12  Mar-14,30.0,APMI
2,Total revenues,12  Mar-14,3075.0,APMI
3,Gross profit,12  Mar-14,376.0,APMI
4,Depreciation,12  Mar-14,47.0,APMI
5,Interest,12  Mar-14,26.0,APMI
6,Profit before tax,12  Mar-14,333.0,APMI
7,Minority Interest,12  Mar-14,0.0,APMI
8,Prior Period Items,12  Mar-14,0.0,APMI
9,Extraordinary Inc (Exp),12  Mar-14,0.0,APMI
10,Tax,12  Mar-14,119.0,APMI
11,Profit after tax,12  Mar-14,214.0,APMI
12,Gross profit margin,12  Mar-14,12.3,APMI
13,Effective tax rate,12  Mar-14,35.6,APMI
14,Net profit margin,12  Mar-14,7.0,APMI
15,Current assets,12  Mar-14,811.0,APMI
16,Current liabilities,12  Mar-14,329.0,APMI
17,Net working cap to sales,12  Mar-14,15.8,APMI
18,Current ratio,12  Mar-14,2.5,APMI
19,Inventory Days,12  Mar-14,51.0,APMI
20,Debtors Days,12  Mar-14,31.0,APMI
21,Net fixed assets,12  Mar-14,1213.0,APMI
22,Share capital,12  Mar-14,43.0,APMI
23,"""Free"" reserves",12  Mar-14,978.0,APMI
24,Net worth,12  Mar-14,1681.0,APMI
25,Long term debt,12  Mar-14,73.0,APMI
26,Total assets,12  Mar-14,2165.0,APMI
27,Interest coverage,12  Mar-14,13.7,APMI
28,Debt to equity ratio,12  Mar-14,0.0,APMI
29,Sales to assets ratio,12  Mar-14,1.4,APMI
30,Return on assets,12  Mar-14,11.1,APMI
31,Return on equity,12  Mar-14,12.7,APMI
32,Return on capital,12  Mar-14,20.5,APMI
33,Exports to sales,12  Mar-14,0.0,APMI
34,Imports to sales,12  Mar-14,0.1,APMI
35,Exports (fob),12  Mar-14,0.0,APMI
36,Imports (cif),12  Mar-14,3.0,APMI
37,Fx inflow,12  Mar-14,16.0,APMI
38,Fx outflow,12  Mar-14,3.0,APMI
39,Net fx,12  Mar-14,12.0,APMI
40,From Operations,12  Mar-14,322.0,APMI
41,From Investments,12  Mar-14,-89.0,APMI
