,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,35619.0,MIND
1,Other income,12  Mar-15*,835.0,MIND
2,Total revenues,12  Mar-15*,36454.0,MIND
3,Gross profit,12  Mar-15*,7092.0,MIND
4,Depreciation,12  Mar-15*,1018.0,MIND
5,Interest,12  Mar-15*,1.0,MIND
6,Profit before tax,12  Mar-15*,6908.0,MIND
7,Minority Interest,12  Mar-15*,0.0,MIND
8,Prior Period Items,12  Mar-15*,0.0,MIND
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,MIND
10,Tax,12  Mar-15*,1545.0,MIND
11,Profit after tax,12  Mar-15*,5363.0,MIND
12,Gross profit margin,12  Mar-15*,19.9,MIND
13,Effective tax rate,12  Mar-15*,22.4,MIND
14,Net profit margin,12  Mar-15*,15.1,MIND
15,Current assets,12  Mar-15*,18698.0,MIND
16,Current liabilities,12  Mar-15*,5051.0,MIND
17,Net working cap to sales,12  Mar-15*,38.3,MIND
18,Current ratio,12  Mar-15*,3.7,MIND
19,Inventory Days,12  Mar-15*,0.0,MIND
20,Debtors Days,12  Mar-15*,71.0,MIND
21,Net fixed assets,12  Mar-15*,5665.0,MIND
22,Share capital,12  Mar-15*,837.0,MIND
23,"""Free"" reserves",12  Mar-15*,20428.0,MIND
24,Net worth,12  Mar-15*,21265.0,MIND
25,Long term debt,12  Mar-15*,23.0,MIND
26,Total assets,12  Mar-15*,26694.0,MIND
27,Interest coverage,12  Mar-15*,6909.0,MIND
28,Debt to equity ratio,12  Mar-15*,0.0,MIND
29,Sales to assets ratio,12  Mar-15*,1.3,MIND
30,Return on assets,12  Mar-15*,20.1,MIND
31,Return on equity,12  Mar-15*,25.2,MIND
32,Return on capital,12  Mar-15*,32.5,MIND
33,Exports to sales,12  Mar-15*,0.0,MIND
34,Imports to sales,12  Mar-15*,1.0,MIND
35,Exports (fob),12  Mar-15*,0.0,MIND
36,Imports (cif),12  Mar-15*,339.0,MIND
37,Fx inflow,12  Mar-15*,34483.0,MIND
38,Fx outflow,12  Mar-15*,16827.0,MIND
39,Net fx,12  Mar-15*,17656.0,MIND
40,From Operations,12  Mar-15*,5983.0,MIND
41,From Investments,12  Mar-15*,-2098.0,MIND
42,From Financial Activity,12  Mar-15*,-1376.0,MIND
43,Net Cashflow,12  Mar-15*,2509.0,MIND
44,Net Sales,12  Mar-16*,46730.0,MIND
45,Other income,12  Mar-16*,839.0,MIND
46,Total revenues,12  Mar-16*,47569.0,MIND
47,Gross profit,12  Mar-16*,8210.0,MIND
48,Depreciation,12  Mar-16*,1658.0,MIND
49,Interest,12  Mar-16*,160.0,MIND
50,Profit before tax,12  Mar-16*,7231.0,MIND
51,Minority Interest,12  Mar-16*,0.0,MIND
52,Prior Period Items,12  Mar-16*,0.0,MIND
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,MIND
54,Tax,12  Mar-16*,1706.0,MIND
55,Profit after tax,12  Mar-16*,5525.0,MIND
