,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,9726.0,RUPA
1,Other income,12  Mar-15*,50.0,RUPA
2,Total revenues,12  Mar-15*,9776.0,RUPA
3,Gross profit,12  Mar-15*,1377.0,RUPA
4,Depreciation,12  Mar-15*,151.0,RUPA
5,Interest,12  Mar-15*,235.0,RUPA
6,Profit before tax,12  Mar-15*,1041.0,RUPA
7,Minority Interest,12  Mar-15*,0.0,RUPA
8,Prior Period Items,12  Mar-15*,0.0,RUPA
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,RUPA
10,Tax,12  Mar-15*,359.0,RUPA
11,Profit after tax,12  Mar-15*,682.0,RUPA
12,Gross profit margin,12  Mar-15*,14.2,RUPA
13,Effective tax rate,12  Mar-15*,34.5,RUPA
14,Net profit margin,12  Mar-15*,7.0,RUPA
15,Current assets,12  Mar-15*,5708.0,RUPA
16,Current liabilities,12  Mar-15*,3677.0,RUPA
17,Net working cap to sales,12  Mar-15*,20.9,RUPA
18,Current ratio,12  Mar-15*,1.6,RUPA
19,Inventory Days,12  Mar-15*,136.0,RUPA
20,Debtors Days,12  Mar-15*,69.0,RUPA
21,Net fixed assets,12  Mar-15*,1555.0,RUPA
22,Share capital,12  Mar-15*,80.0,RUPA
23,"""Free"" reserves",12  Mar-15*,3193.0,RUPA
24,Net worth,12  Mar-15*,3278.0,RUPA
25,Long term debt,12  Mar-15*,75.0,RUPA
26,Total assets,12  Mar-15*,7423.0,RUPA
27,Interest coverage,12  Mar-15*,5.4,RUPA
28,Debt to equity ratio,12  Mar-15*,0.0,RUPA
29,Sales to assets ratio,12  Mar-15*,1.3,RUPA
30,Return on assets,12  Mar-15*,12.4,RUPA
31,Return on equity,12  Mar-15*,20.8,RUPA
32,Return on capital,12  Mar-15*,38.1,RUPA
33,Exports to sales,12  Mar-15*,2.3,RUPA
34,Imports to sales,12  Mar-15*,0.3,RUPA
35,Exports (fob),12  Mar-15*,226.0,RUPA
36,Imports (cif),12  Mar-15*,30.0,RUPA
37,Fx inflow,12  Mar-15*,226.0,RUPA
38,Fx outflow,12  Mar-15*,49.0,RUPA
39,Net fx,12  Mar-15*,177.0,RUPA
40,From Operations,12  Mar-15*,545.0,RUPA
41,From Investments,12  Mar-15*,-203.0,RUPA
42,From Financial Activity,12  Mar-15*,-331.0,RUPA
43,Net Cashflow,12  Mar-15*,11.0,RUPA
44,Net Sales,12  Mar-16*,10148.0,RUPA
45,Other income,12  Mar-16*,38.0,RUPA
46,Total revenues,12  Mar-16*,10186.0,RUPA
47,Gross profit,12  Mar-16*,1321.0,RUPA
48,Depreciation,12  Mar-16*,152.0,RUPA
49,Interest,12  Mar-16*,188.0,RUPA
50,Profit before tax,12  Mar-16*,1019.0,RUPA
51,Minority Interest,12  Mar-16*,0.0,RUPA
52,Prior Period Items,12  Mar-16*,0.0,RUPA
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,RUPA
54,Tax,12  Mar-16*,359.0,RUPA
55,Profit after tax,12  Mar-16*,659.0,RUPA
56,Gross profit margin,12  Mar-16*,13.0,RUPA
57,Effective tax rate,12  Mar-16*,35.3,RUPA
58,Net profit margin,12  Mar-16*,6.5,RUPA
59,Current assets,12  Mar-16*,5007.0,RUPA
60,Current liabilities,12  Mar-16*,2970.0,RUPA
61,Net working cap to sales,12  Mar-16*,20.1,RUPA
62,Current ratio,12  Mar-16*,1.7,RUPA
63,Inventory Days,12  Mar-16*,109.0,RUPA
64,Debtors Days,12  Mar-16*,63.0,RUPA
65,Net fixed assets,12  Mar-16*,1624.0,RUPA
66,Share capital,12  Mar-16*,80.0,RUPA
67,"""Free"" reserves",12  Mar-16*,3592.0,RUPA
68,Net worth,12  Mar-16*,3671.0,RUPA
69,Long term debt,12  Mar-16*,43.0,RUPA
70,Total assets,12  Mar-16*,6836.0,RUPA
71,Interest coverage,12  Mar-16*,6.4,RUPA
