,No. of Mths  Year Ending,variable,value,name
0,Interest income,12  Mar-14,49656.0,DWHF
1,Other income,12  Mar-14,21.0,DWHF
2,Interest expense,12  Mar-14,37826.0,DWHF
3,Net interest income,12  Mar-14,11830.0,DWHF
4,Operating expense,12  Mar-14,3688.0,DWHF
5,Gross profit,12  Mar-14,8143.0,DWHF
6,Gross profit margin,12  Mar-14,16.4,DWHF
7,Provisions/contingencies,12  Mar-14,809.0,DWHF
8,Profit before tax,12  Mar-14,7351.0,DWHF
9,Extraordinary Inc (Exp),12  Mar-14,0.0,DWHF
10,Minority Interest,12  Mar-14,0.0,DWHF
11,Prior Period Items,12  Mar-14,0.0,DWHF
12,Tax,12  Mar-14,2061.0,DWHF
13,Profit after tax,12  Mar-14,5290.0,DWHF
14,Net profit margin,12  Mar-14,10.7,DWHF
15,Advances,12  Mar-14,405009,DWHF
16,Deposits,12  Mar-14,0,DWHF
17,Credit/Deposit ratio,12  Mar-14,NM,DWHF
18,Yield on advances,12  Mar-14,11.5,DWHF
19,Cost of deposits,12  Mar-14,N.A.,DWHF
20,Net Interest Margin,12  Mar-14,2.9,DWHF
21,Net fixed assets,12  Mar-14,9877,DWHF
22,Share capital,12  Mar-14,1284,DWHF
23,Free reserves,12  Mar-14,26185,DWHF
24,Net worth,12  Mar-14,35750,DWHF
25,Borrowings,12  Mar-14,322955,DWHF
26,Investments,12  Mar-14,7153,DWHF
27,Total assets,12  Mar-14,438625,DWHF
28,Debt/equity ratio,12  Mar-14,9.0,DWHF
29,Return on assets,12  Mar-14,1.2,DWHF
30,Return on equity,12  Mar-14,14.8,DWHF
31,Capital adequacy ratio,12  Mar-14,17.2,DWHF
32,Net NPAs,12  Mar-14,0.5,DWHF
33,From Operations,12  Mar-14,-88792,DWHF
34,From Investments,12  Mar-14,-7149,DWHF
35,From Financial Activity,12  Mar-14,100647,DWHF
36,Net Cashflow,12  Mar-14,4706,DWHF
37,Interest income,12  Mar-15,59790.0,DWHF
38,Other income,12  Mar-15,27.0,DWHF
39,Interest expense,12  Mar-15,44596.0,DWHF
40,Net interest income,12  Mar-15,15194.0,DWHF
41,Operating expense,12  Mar-15,4485.0,DWHF
42,Gross profit,12  Mar-15,10709.0,DWHF
43,Gross profit margin,12  Mar-15,17.9,DWHF
