,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,113454.0,CIPL
1,Other income,12  Mar-15*,1656.0,CIPL
2,Total revenues,12  Mar-15*,115110.0,CIPL
3,Gross profit,12  Mar-15*,21617.0,CIPL
4,Depreciation,12  Mar-15*,5047.0,CIPL
5,Interest,12  Mar-15*,1683.0,CIPL
6,Profit before tax,12  Mar-15*,16543.0,CIPL
7,Minority Interest,12  Mar-15*,-482.0,CIPL
8,Prior Period Items,12  Mar-15*,-253.0,CIPL
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,CIPL
10,Tax,12  Mar-15*,4000.0,CIPL
11,Profit after tax,12  Mar-15*,11808.0,CIPL
12,Gross profit margin,12  Mar-15*,19.1,CIPL
13,Effective tax rate,12  Mar-15*,24.2,CIPL
14,Net profit margin,12  Mar-15*,10.4,CIPL
15,Current assets,12  Mar-15*,75582.0,CIPL
16,Current liabilities,12  Mar-15*,37618.0,CIPL
17,Net working cap to sales,12  Mar-15*,33.5,CIPL
18,Current ratio,12  Mar-15*,2.0,CIPL
19,Inventory Days,12  Mar-15*,122.0,CIPL
20,Debtors Days,12  Mar-15*,62.0,CIPL
21,Net fixed assets,12  Mar-15*,48521.0,CIPL
22,Share capital,12  Mar-15*,1606.0,CIPL
23,"""Free"" reserves",12  Mar-15*,104847.0,CIPL
24,Net worth,12  Mar-15*,106453.0,CIPL
25,Long term debt,12  Mar-15*,3093.0,CIPL
26,Total assets,12  Mar-15*,156471.0,CIPL
27,Interest coverage,12  Mar-15*,10.8,CIPL
28,Debt to equity ratio,12  Mar-15*,0.0,CIPL
29,Sales to assets ratio,12  Mar-15*,0.7,CIPL
30,Return on assets,12  Mar-15*,8.6,CIPL
31,Return on equity,12  Mar-15*,11.1,CIPL
32,Return on capital,12  Mar-15*,16.0,CIPL
33,Exports to sales,12  Mar-15*,41.7,CIPL
34,Imports to sales,12  Mar-15*,14.7,CIPL
35,Exports (fob),12  Mar-15*,47363.0,CIPL
36,Imports (cif),12  Mar-15*,16629.0,CIPL
37,Fx inflow,12  Mar-15*,49104.0,CIPL
38,Fx outflow,12  Mar-15*,22483.0,CIPL
39,Net fx,12  Mar-15*,26621.0,CIPL
40,From Operations,12  Mar-15*,11734.0,CIPL
41,From Investments,12  Mar-15*,-9412.0,CIPL
