,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,57948.0,BFL
1,Other income,12  Mar-15*,1967.0,BFL
2,Total revenues,12  Mar-15*,59916.0,BFL
3,Gross profit,12  Mar-15*,8701.0,BFL
4,Depreciation,12  Mar-15*,981.0,BFL
5,Interest,12  Mar-15*,279.0,BFL
6,Profit before tax,12  Mar-15*,9408.0,BFL
7,Minority Interest,12  Mar-15*,0.0,BFL
8,Prior Period Items,12  Mar-15*,0.0,BFL
9,Extraordinary Inc (Exp),12  Mar-15*,-32.0,BFL
10,Tax,12  Mar-15*,2630.0,BFL
11,Profit after tax,12  Mar-15*,6746.0,BFL
12,Gross profit margin,12  Mar-15*,15.0,BFL
13,Effective tax rate,12  Mar-15*,28.0,BFL
14,Net profit margin,12  Mar-15*,11.6,BFL
15,Current assets,12  Mar-15*,40198.0,BFL
16,Current liabilities,12  Mar-15*,11103.0,BFL
17,Net working cap to sales,12  Mar-15*,50.2,BFL
18,Current ratio,12  Mar-15*,3.6,BFL
19,Inventory Days,12  Mar-15*,0.0,BFL
20,Debtors Days,12  Mar-15*,39.0,BFL
21,Net fixed assets,12  Mar-15*,16194.0,BFL
22,Share capital,12  Mar-15*,2102.0,BFL
23,"""Free"" reserves",12  Mar-15*,53094.0,BFL
24,Net worth,12  Mar-15*,55196.0,BFL
25,Long term debt,12  Mar-15*,3094.0,BFL
26,Total assets,12  Mar-15*,70000.0,BFL
27,Interest coverage,12  Mar-15*,34.7,BFL
28,Debt to equity ratio,12  Mar-15*,0.1,BFL
29,Sales to assets ratio,12  Mar-15*,0.8,BFL
30,Return on assets,12  Mar-15*,10.0,BFL
31,Return on equity,12  Mar-15*,12.2,BFL
32,Return on capital,12  Mar-15*,16.6,BFL
33,Exports to sales,12  Mar-15*,0.0,BFL
34,Imports to sales,12  Mar-15*,0.1,BFL
35,Exports (fob),12  Mar-15*,0.0,BFL
36,Imports (cif),12  Mar-15*,79.0,BFL
37,Fx inflow,12  Mar-15*,24581.0,BFL
38,Fx outflow,12  Mar-15*,5309.0,BFL
39,Net fx,12  Mar-15*,19272.0,BFL
40,From Operations,12  Mar-15*,6165.0,BFL
41,From Investments,12  Mar-15*,-3664.0,BFL
42,From Financial Activity,12  Mar-15*,-1863.0,BFL
43,Net Cashflow,12  Mar-15*,637.0,BFL
44,Net Sales,12  Mar-16*,60808.0,BFL
45,Other income,12  Mar-16*,1913.0,BFL
46,Total revenues,12  Mar-16*,62721.0,BFL
47,Gross profit,12  Mar-16*,8987.0,BFL
48,Depreciation,12  Mar-16*,1211.0,BFL
49,Interest,12  Mar-16*,242.0,BFL
50,Profit before tax,12  Mar-16*,9448.0,BFL
51,Minority Interest,12  Mar-16*,0.0,BFL
52,Prior Period Items,12  Mar-16*,0.0,BFL
53,Extraordinary Inc (Exp),12  Mar-16*,-548.0,BFL
54,Tax,12  Mar-16*,2584.0,BFL
55,Profit after tax,12  Mar-16*,6315.0,BFL
56,Gross profit margin,12  Mar-16*,14.8,BFL
57,Effective tax rate,12  Mar-16*,27.4,BFL
58,Net profit margin,12  Mar-16*,10.4,BFL
59,Current assets,12  Mar-16*,42258.0,BFL
60,Current liabilities,12  Mar-16*,12940.0,BFL
61,Net working cap to sales,12  Mar-16*,48.2,BFL
62,Current ratio,12  Mar-16*,3.3,BFL
63,Inventory Days,12  Mar-16*,0.0,BFL
64,Debtors Days,12  Mar-16*,39.0,BFL
65,Net fixed assets,12  Mar-16*,16525.0,BFL
66,Share capital,12  Mar-16*,2102.0,BFL
67,"""Free"" reserves",12  Mar-16*,56448.0,BFL
68,Net worth,12  Mar-16*,58550.0,BFL
69,Long term debt,12  Mar-16*,1789.0,BFL
70,Total assets,12  Mar-16*,74168.0,BFL
71,Interest coverage,12  Mar-16*,40.1,BFL
72,Debt to equity ratio,12  Mar-16*,0.0,BFL
73,Sales to assets ratio,12  Mar-16*,0.8,BFL
74,Return on assets,12  Mar-16*,8.8,BFL
75,Return on equity,12  Mar-16*,10.8,BFL
76,Return on capital,12  Mar-16*,15.1,BFL
77,Exports to sales,12  Mar-16*,0.0,BFL
78,Imports to sales,12  Mar-16*,0.2,BFL
79,Exports (fob),12  Mar-16*,0.0,BFL
80,Imports (cif),12  Mar-16*,113.0,BFL
81,Fx inflow,12  Mar-16*,23850.0,BFL
82,Fx outflow,12  Mar-16*,7066.0,BFL
83,Net fx,12  Mar-16*,16784.0,BFL
84,From Operations,12  Mar-16*,7308.0,BFL
85,From Investments,12  Mar-16*,-1584.0,BFL
86,From Financial Activity,12  Mar-16*,-5678.0,BFL
87,Net Cashflow,12  Mar-16*,-117.0,BFL
88,Net Sales,12  Mar-17*,60764.0,BFL
89,Other income,12  Mar-17*,2386.0,BFL
90,Total revenues,12  Mar-17*,63150.0,BFL
91,Gross profit,12  Mar-17*,9688.0,BFL
92,Depreciation,12  Mar-17*,792.0,BFL
93,Interest,12  Mar-17*,139.0,BFL
94,Profit before tax,12  Mar-17*,11144.0,BFL
95,Minority Interest,12  Mar-17*,0.0,BFL
96,Prior Period Items,12  Mar-17*,0.0,BFL
97,Extraordinary Inc (Exp),12  Mar-17*,-152.0,BFL
98,Tax,12  Mar-17*,3076.0,BFL
99,Profit after tax,12  Mar-17*,7916.0,BFL
100,Gross profit margin,12  Mar-17*,15.9,BFL
101,Effective tax rate,12  Mar-17*,27.6,BFL
102,Net profit margin,12  Mar-17*,13.0,BFL
103,Current assets,12  Mar-17*,44492.0,BFL
104,Current liabilities,12  Mar-17*,10886.0,BFL
105,Net working cap to sales,12  Mar-17*,55.3,BFL
106,Current ratio,12  Mar-17*,4.1,BFL
107,Inventory Days,12  Mar-17*,0.0,BFL
108,Debtors Days,12  Mar-17*,38.0,BFL
109,Net fixed assets,12  Mar-17*,19222.0,BFL
110,Share capital,12  Mar-17*,2104.0,BFL
111,"""Free"" reserves",12  Mar-17*,59420.0,BFL
