,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,19337.0,TBZL
1,Other income,12  Mar-15*,135.0,TBZL
2,Total revenues,12  Mar-15*,19472.0,TBZL
3,Gross profit,12  Mar-15*,832.0,TBZL
4,Depreciation,12  Mar-15*,87.0,TBZL
5,Interest,12  Mar-15*,502.0,TBZL
6,Profit before tax,12  Mar-15*,378.0,TBZL
7,Minority Interest,12  Mar-15*,0.0,TBZL
8,Prior Period Items,12  Mar-15*,0.0,TBZL
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,TBZL
10,Tax,12  Mar-15*,135.0,TBZL
11,Profit after tax,12  Mar-15*,243.0,TBZL
12,Gross profit margin,12  Mar-15*,4.3,TBZL
13,Effective tax rate,12  Mar-15*,35.6,TBZL
14,Net profit margin,12  Mar-15*,1.3,TBZL
15,Current assets,12  Mar-15*,11620.0,TBZL
16,Current liabilities,12  Mar-15*,8055.0,TBZL
17,Net working cap to sales,12  Mar-15*,18.4,TBZL
18,Current ratio,12  Mar-15*,1.4,TBZL
19,Inventory Days,12  Mar-15*,210.0,TBZL
20,Debtors Days,12  Mar-15*,0.0,TBZL
21,Net fixed assets,12  Mar-15*,1125.0,TBZL
22,Share capital,12  Mar-15*,667.0,TBZL
23,"""Free"" reserves",12  Mar-15*,3963.0,TBZL
24,Net worth,12  Mar-15*,4636.0,TBZL
25,Long term debt,12  Mar-15*,120.0,TBZL
26,Total assets,12  Mar-15*,12889.0,TBZL
27,Interest coverage,12  Mar-15*,1.8,TBZL
28,Debt to equity ratio,12  Mar-15*,0.0,TBZL
29,Sales to assets ratio,12  Mar-15*,1.5,TBZL
30,Return on assets,12  Mar-15*,5.8,TBZL
31,Return on equity,12  Mar-15*,5.2,TBZL
32,Return on capital,12  Mar-15*,18.5,TBZL
33,Exports to sales,12  Mar-15*,0.0,TBZL
34,Imports to sales,12  Mar-15*,2.8,TBZL
35,Exports (fob),12  Mar-15*,0.0,TBZL
36,Imports (cif),12  Mar-15*,534.0,TBZL
37,Fx inflow,12  Mar-15*,0.0,TBZL
38,Fx outflow,12  Mar-15*,603.0,TBZL
39,Net fx,12  Mar-15*,-603.0,TBZL
40,From Operations,12  Mar-15*,148.0,TBZL
41,From Investments,12  Mar-15*,260.0,TBZL
42,From Financial Activity,12  Mar-15*,-474.0,TBZL
43,Net Cashflow,12  Mar-15*,-66.0,TBZL
44,Net Sales,12  Mar-16*,16543.0,TBZL
45,Other income,12  Mar-16*,36.0,TBZL
46,Total revenues,12  Mar-16*,16579.0,TBZL
47,Gross profit,12  Mar-16*,370.0,TBZL
48,Depreciation,12  Mar-16*,105.0,TBZL
49,Interest,12  Mar-16*,558.0,TBZL
50,Profit before tax,12  Mar-16*,-256.0,TBZL
51,Minority Interest,12  Mar-16*,0.0,TBZL
52,Prior Period Items,12  Mar-16*,0.0,TBZL
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,TBZL
54,Tax,12  Mar-16*,19.0,TBZL
55,Profit after tax,12  Mar-16*,-276.0,TBZL
56,Gross profit margin,12  Mar-16*,2.2,TBZL
57,Effective tax rate,12  Mar-16*,-7.5,TBZL
58,Net profit margin,12  Mar-16*,-1.7,TBZL
59,Current assets,12  Mar-16*,11706.0,TBZL
60,Current liabilities,12  Mar-16*,8404.0,TBZL
61,Net working cap to sales,12  Mar-16*,20.0,TBZL
62,Current ratio,12  Mar-16*,1.4,TBZL
63,Inventory Days,12  Mar-16*,248.0,TBZL
64,Debtors Days,12  Mar-16*,0.0,TBZL
65,Net fixed assets,12  Mar-16*,1089.0,TBZL
66,Share capital,12  Mar-16*,667.0,TBZL
67,"""Free"" reserves",12  Mar-16*,3690.0,TBZL
68,Net worth,12  Mar-16*,4361.0,TBZL
69,Long term debt,12  Mar-16*,75.0,TBZL
70,Total assets,12  Mar-16*,12961.0,TBZL
71,Interest coverage,12  Mar-16*,0.5,TBZL
72,Debt to equity ratio,12  Mar-16*,0.0,TBZL
73,Sales to assets ratio,12  Mar-16*,1.3,TBZL
74,Return on assets,12  Mar-16*,2.2,TBZL
75,Return on equity,12  Mar-16*,-6.3,TBZL
76,Return on capital,12  Mar-16*,6.8,TBZL
77,Exports to sales,12  Mar-16*,0.0,TBZL
78,Imports to sales,12  Mar-16*,0.6,TBZL
79,Exports (fob),12  Mar-16*,0.0,TBZL
80,Imports (cif),12  Mar-16*,104.0,TBZL
81,Fx inflow,12  Mar-16*,443.0,TBZL
82,Fx outflow,12  Mar-16*,120.0,TBZL
83,Net fx,12  Mar-16*,324.0,TBZL
84,From Operations,12  Mar-16*,141.0,TBZL
