,No. of Mths  Year Ending,variable,value,name
0,Net Sales,9  Mar-14*,25017.0,ROLT
1,Other income,9  Mar-14*,57.0,ROLT
2,Total revenues,9  Mar-14*,25074.0,ROLT
3,Gross profit,9  Mar-14*,8058.0,ROLT
4,Depreciation,9  Mar-14*,3636.0,ROLT
5,Interest,9  Mar-14*,2479.0,ROLT
6,Profit before tax,9  Mar-14*,1999.0,ROLT
7,Minority Interest,9  Mar-14*,0.0,ROLT
8,Prior Period Items,9  Mar-14*,0.0,ROLT
9,Extraordinary Inc (Exp),9  Mar-14*,0.0,ROLT
10,Tax,9  Mar-14*,-838.0,ROLT
11,Profit after tax,9  Mar-14*,2837.0,ROLT
12,Gross profit margin,9  Mar-14*,32.2,ROLT
13,Effective tax rate,9  Mar-14*,-41.9,ROLT
14,Net profit margin,9  Mar-14*,11.3,ROLT
15,Current assets,9  Mar-14*,11608.0,ROLT
16,Current liabilities,9  Mar-14*,11860.0,ROLT
17,Net working cap to sales,9  Mar-14*,-1.0,ROLT
18,Current ratio,9  Mar-14*,1.0,ROLT
19,Inventory Days,9  Mar-14*,0.0,ROLT
20,Debtors Days,9  Mar-14*,126.0,ROLT
21,Net fixed assets,9  Mar-14*,50054.0,ROLT
22,Share capital,9  Mar-14*,1613.0,ROLT
23,"""Free"" reserves",9  Mar-14*,10451.0,ROLT
24,Net worth,9  Mar-14*,22172.0,ROLT
25,Long term debt,9  Mar-14*,34759.0,ROLT
26,Total assets,9  Mar-14*,69588.0,ROLT
27,Interest coverage,9  Mar-14*,1.8,ROLT
28,Debt to equity ratio,9  Mar-14*,1.6,ROLT
29,Sales to assets ratio,9  Mar-14*,0.4,ROLT
30,Return on assets,9  Mar-14*,7.6,ROLT
31,Return on equity,9  Mar-14*,12.8,ROLT
32,Return on capital,9  Mar-14*,7.9,ROLT
33,Exports to sales,9  Mar-14*,0.0,ROLT
34,Imports to sales,9  Mar-14*,0.0,ROLT
35,Exports (fob),9  Mar-14*,0.0,ROLT
36,Imports (cif),9  Mar-14*,0.0,ROLT
37,Fx inflow,9  Mar-14*,0.0,ROLT
38,Fx outflow,9  Mar-14*,0.0,ROLT
39,Net fx,9  Mar-14*,0.0,ROLT
40,From Operations,9  Mar-14*,63546.0,ROLT
41,From Investments,9  Mar-14*,-85766.0,ROLT
42,From Financial Activity,9  Mar-14*,11649.0,ROLT
43,Net Cashflow,9  Mar-14*,-10571.0,ROLT
44,Net Sales,12  Mar-15*,36795.0,ROLT
45,Other income,12  Mar-15*,307.0,ROLT
46,Total revenues,12  Mar-15*,37102.0,ROLT
47,Gross profit,12  Mar-15*,12766.0,ROLT
48,Depreciation,12  Mar-15*,6220.0,ROLT
49,Interest,12  Mar-15*,4013.0,ROLT
50,Profit before tax,12  Mar-15*,2840.0,ROLT
51,Minority Interest,12  Mar-15*,0.0,ROLT
52,Prior Period Items,12  Mar-15*,0.0,ROLT
