,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,14363.0,HMCH
1,Other income,12  Mar-15*,131.0,HMCH
2,Total revenues,12  Mar-15*,14494.0,HMCH
3,Gross profit,12  Mar-15*,1242.0,HMCH
4,Depreciation,12  Mar-15*,592.0,HMCH
5,Interest,12  Mar-15*,1026.0,HMCH
6,Profit before tax,12  Mar-15*,-245.0,HMCH
7,Minority Interest,12  Mar-15*,1.0,HMCH
8,Prior Period Items,12  Mar-15*,0.0,HMCH
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,HMCH
10,Tax,12  Mar-15*,-120.0,HMCH
11,Profit after tax,12  Mar-15*,-124.0,HMCH
12,Gross profit margin,12  Mar-15*,8.6,HMCH
13,Effective tax rate,12  Mar-15*,48.9,HMCH
14,Net profit margin,12  Mar-15*,-0.9,HMCH
15,Current assets,12  Mar-15*,8801.0,HMCH
16,Current liabilities,12  Mar-15*,8038.0,HMCH
17,Net working cap to sales,12  Mar-15*,5.3,HMCH
18,Current ratio,12  Mar-15*,1.1,HMCH
19,Inventory Days,12  Mar-15*,93.0,HMCH
20,Debtors Days,12  Mar-15*,82.0,HMCH
21,Net fixed assets,12  Mar-15*,12424.0,HMCH
22,Share capital,12  Mar-15*,386.0,HMCH
23,"""Free"" reserves",12  Mar-15*,7811.0,HMCH
24,Net worth,12  Mar-15*,8197.0,HMCH
25,Long term debt,12  Mar-15*,5226.0,HMCH
26,Total assets,12  Mar-15*,22691.0,HMCH
27,Interest coverage,12  Mar-15*,0.8,HMCH
28,Debt to equity ratio,12  Mar-15*,0.6,HMCH
29,Sales to assets ratio,12  Mar-15*,0.6,HMCH
30,Return on assets,12  Mar-15*,4.0,HMCH
31,Return on equity,12  Mar-15*,-1.5,HMCH
32,Return on capital,12  Mar-15*,5.8,HMCH
33,Exports to sales,12  Mar-15*,7.6,HMCH
34,Imports to sales,12  Mar-15*,35.6,HMCH
35,Exports (fob),12  Mar-15*,1097.0,HMCH
36,Imports (cif),12  Mar-15*,5119.0,HMCH
37,Fx inflow,12  Mar-15*,1104.0,HMCH
38,Fx outflow,12  Mar-15*,5300.0,HMCH
39,Net fx,12  Mar-15*,-4196.0,HMCH
40,From Operations,12  Mar-15*,2125.0,HMCH
41,From Investments,12  Mar-15*,1279.0,HMCH
42,From Financial Activity,12  Mar-15*,-3481.0,HMCH
43,Net Cashflow,12  Mar-15*,-74.0,HMCH
44,Net Sales,12  Mar-16*,11834.0,HMCH
45,Other income,12  Mar-16*,89.0,HMCH
46,Total revenues,12  Mar-16*,11923.0,HMCH
47,Gross profit,12  Mar-16*,1458.0,HMCH
48,Depreciation,12  Mar-16*,671.0,HMCH
49,Interest,12  Mar-16*,1111.0,HMCH
50,Profit before tax,12  Mar-16*,-235.0,HMCH
51,Minority Interest,12  Mar-16*,0.0,HMCH
52,Prior Period Items,12  Mar-16*,0.0,HMCH
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,HMCH
54,Tax,12  Mar-16*,-45.0,HMCH
