,No. of Mths  Year Ending,variable,value,name
0,Net Sales,15  Mar-15*,15459.0,GTZE
1,Other income,15  Mar-15*,528.0,GTZE
2,Total revenues,15  Mar-15*,15986.0,GTZE
3,Gross profit,15  Mar-15*,1533.0,GTZE
4,Depreciation,15  Mar-15*,934.0,GTZE
5,Interest,15  Mar-15*,334.0,GTZE
6,Profit before tax,15  Mar-15*,793.0,GTZE
7,Minority Interest,15  Mar-15*,-113.0,GTZE
8,Prior Period Items,15  Mar-15*,0.0,GTZE
9,Extraordinary Inc (Exp),15  Mar-15*,0.0,GTZE
10,Tax,15  Mar-15*,285.0,GTZE
11,Profit after tax,15  Mar-15*,395.0,GTZE
12,Gross profit margin,15  Mar-15*,9.9,GTZE
13,Effective tax rate,15  Mar-15*,35.9,GTZE
14,Net profit margin,15  Mar-15*,2.6,GTZE
15,Current assets,15  Mar-15*,4621.0,GTZE
16,Current liabilities,15  Mar-15*,4242.0,GTZE
17,Net working cap to sales,15  Mar-15*,2.4,GTZE
18,Current ratio,15  Mar-15*,1.1,GTZE
19,Inventory Days,15  Mar-15*,49.0,GTZE
20,Debtors Days,15  Mar-15*,43.0,GTZE
21,Net fixed assets,15  Mar-15*,5435.0,GTZE
22,Share capital,15  Mar-15*,556.0,GTZE
23,"""Free"" reserves",15  Mar-15*,4147.0,GTZE
24,Net worth,15  Mar-15*,4709.0,GTZE
25,Long term debt,15  Mar-15*,72.0,GTZE
26,Total assets,15  Mar-15*,10399.0,GTZE
27,Interest coverage,15  Mar-15*,3.4,GTZE
28,Debt to equity ratio,15  Mar-15*,0.0,GTZE
29,Sales to assets ratio,15  Mar-15*,1.5,GTZE
30,Return on assets,15  Mar-15*,7.0,GTZE
31,Return on equity,15  Mar-15*,8.4,GTZE
32,Return on capital,15  Mar-15*,21.2,GTZE
33,Exports to sales,15  Mar-15*,12.2,GTZE
34,Imports to sales,15  Mar-15*,11.9,GTZE
35,Exports (fob),15  Mar-15*,1885.0,GTZE
36,Imports (cif),15  Mar-15*,1840.0,GTZE
37,Fx inflow,15  Mar-15*,1885.0,GTZE
38,Fx outflow,15  Mar-15*,2295.0,GTZE
39,Net fx,15  Mar-15*,-410.0,GTZE
40,From Operations,15  Mar-15*,1265.0,GTZE
41,From Investments,15  Mar-15*,-967.0,GTZE
42,From Financial Activity,15  Mar-15*,-219.0,GTZE
43,Net Cashflow,15  Mar-15*,79.0,GTZE
44,Net Sales,12  Mar-16*,13309.0,GTZE
45,Other income,12  Mar-16*,203.0,GTZE
46,Total revenues,12  Mar-16*,13512.0,GTZE
47,Gross profit,12  Mar-16*,1745.0,GTZE
48,Depreciation,12  Mar-16*,784.0,GTZE
49,Interest,12  Mar-16*,252.0,GTZE
50,Profit before tax,12  Mar-16*,912.0,GTZE
51,Minority Interest,12  Mar-16*,-74.0,GTZE
52,Prior Period Items,12  Mar-16*,0.0,GTZE
