,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,3401.0,SUBEX
1,Other income,12  Mar-14*,44.0,SUBEX
2,Total revenues,12  Mar-14*,3445.0,SUBEX
3,Gross profit,12  Mar-14*,677.0,SUBEX
4,Depreciation,12  Mar-14*,24.0,SUBEX
5,Interest,12  Mar-14*,671.0,SUBEX
6,Profit before tax,12  Mar-14*,26.0,SUBEX
7,Minority Interest,12  Mar-14*,0.0,SUBEX
8,Prior Period Items,12  Mar-14*,0.0,SUBEX
9,Extraordinary Inc (Exp),12  Mar-14*,-49.0,SUBEX
10,Tax,12  Mar-14*,94.0,SUBEX
11,Profit after tax,12  Mar-14*,-116.0,SUBEX
12,Gross profit margin,12  Mar-14*,19.9,SUBEX
13,Effective tax rate,12  Mar-14*,357.3,SUBEX
14,Net profit margin,12  Mar-14*,-3.4,SUBEX
15,Current assets,12  Mar-14*,1936.0,SUBEX
16,Current liabilities,12  Mar-14*,2568.0,SUBEX
17,Net working cap to sales,12  Mar-14*,-18.6,SUBEX
18,Current ratio,12  Mar-14*,0.8,SUBEX
19,Inventory Days,12  Mar-14*,0.0,SUBEX
20,Debtors Days,12  Mar-14*,108.0,SUBEX
21,Net fixed assets,12  Mar-14*,60.0,SUBEX
22,Share capital,12  Mar-14*,1666.0,SUBEX
23,"""Free"" reserves",12  Mar-14*,60.0,SUBEX
24,Net worth,12  Mar-14*,1736.0,SUBEX
25,Long term debt,12  Mar-14*,6025.0,SUBEX
26,Total assets,12  Mar-14*,10943.0,SUBEX
27,Interest coverage,12  Mar-14*,1.0,SUBEX
28,Debt to equity ratio,12  Mar-14*,3.5,SUBEX
29,Sales to assets ratio,12  Mar-14*,0.3,SUBEX
30,Return on assets,12  Mar-14*,5.1,SUBEX
31,Return on equity,12  Mar-14*,-6.7,SUBEX
32,Return on capital,12  Mar-14*,8.4,SUBEX
33,Exports to sales,12  Mar-14*,0.0,SUBEX
34,Imports to sales,12  Mar-14*,1.0,SUBEX
35,Exports (fob),12  Mar-14*,0.0,SUBEX
36,Imports (cif),12  Mar-14*,32.0,SUBEX
37,Fx inflow,12  Mar-14*,2787.0,SUBEX
38,Fx outflow,12  Mar-14*,448.0,SUBEX
39,Net fx,12  Mar-14*,2339.0,SUBEX
40,From Operations,12  Mar-14*,608.0,SUBEX
41,From Investments,12  Mar-14*,-9.0,SUBEX
42,From Financial Activity,12  Mar-14*,-600.0,SUBEX
43,Net Cashflow,12  Mar-14*,0.0,SUBEX
44,Net Sales,12  Mar-15*,3598.0,SUBEX
45,Other income,12  Mar-15*,9.0,SUBEX
46,Total revenues,12  Mar-15*,3607.0,SUBEX
47,Gross profit,12  Mar-15*,849.0,SUBEX
48,Depreciation,12  Mar-15*,40.0,SUBEX
49,Interest,12  Mar-15*,610.0,SUBEX
50,Profit before tax,12  Mar-15*,207.0,SUBEX
51,Minority Interest,12  Mar-15*,0.0,SUBEX
52,Prior Period Items,12  Mar-15*,0.0,SUBEX
53,Extraordinary Inc (Exp),12  Mar-15*,-48.0,SUBEX
54,Tax,12  Mar-15*,57.0,SUBEX
55,Profit after tax,12  Mar-15*,102.0,SUBEX
