,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,19519.0,VAKRA
1,Other income,12  Mar-14*,62.0,VAKRA
2,Total revenues,12  Mar-14*,19581.0,VAKRA
3,Gross profit,12  Mar-14*,5346.0,VAKRA
4,Depreciation,12  Mar-14*,1809.0,VAKRA
5,Interest,12  Mar-14*,779.0,VAKRA
6,Profit before tax,12  Mar-14*,2820.0,VAKRA
7,Minority Interest,12  Mar-14*,1.0,VAKRA
8,Prior Period Items,12  Mar-14*,0.0,VAKRA
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,VAKRA
10,Tax,12  Mar-14*,1070.0,VAKRA
11,Profit after tax,12  Mar-14*,1750.0,VAKRA
12,Gross profit margin,12  Mar-14*,27.4,VAKRA
13,Effective tax rate,12  Mar-14*,37.9,VAKRA
14,Net profit margin,12  Mar-14*,9.0,VAKRA
15,Current assets,12  Mar-14*,11670.0,VAKRA
16,Current liabilities,12  Mar-14*,7844.0,VAKRA
17,Net working cap to sales,12  Mar-14*,19.6,VAKRA
18,Current ratio,12  Mar-14*,1.5,VAKRA
19,Inventory Days,12  Mar-14*,30.0,VAKRA
20,Debtors Days,12  Mar-14*,144.0,VAKRA
21,Net fixed assets,12  Mar-14*,4845.0,VAKRA
22,Share capital,12  Mar-14*,504.0,VAKRA
23,"""Free"" reserves",12  Mar-14*,6174.0,VAKRA
24,Net worth,12  Mar-14*,7795.0,VAKRA
25,Long term debt,12  Mar-14*,862.0,VAKRA
26,Total assets,12  Mar-14*,17246.0,VAKRA
27,Interest coverage,12  Mar-14*,4.6,VAKRA
28,Debt to equity ratio,12  Mar-14*,0.1,VAKRA
29,Sales to assets ratio,12  Mar-14*,1.1,VAKRA
30,Return on assets,12  Mar-14*,14.7,VAKRA
31,Return on equity,12  Mar-14*,22.5,VAKRA
32,Return on capital,12  Mar-14*,41.6,VAKRA
33,Exports to sales,12  Mar-14*,0.7,VAKRA
34,Imports to sales,12  Mar-14*,0.0,VAKRA
35,Exports (fob),12  Mar-14*,141.0,VAKRA
36,Imports (cif),12  Mar-14*,0.0,VAKRA
37,Fx inflow,12  Mar-14*,173.0,VAKRA
38,Fx outflow,12  Mar-14*,22.0,VAKRA
39,Net fx,12  Mar-14*,151.0,VAKRA
40,From Operations,12  Mar-14*,2275.0,VAKRA
41,From Investments,12  Mar-14*,-2261.0,VAKRA
42,From Financial Activity,12  Mar-14*,-39.0,VAKRA
43,Net Cashflow,12  Mar-14*,-26.0,VAKRA
44,Net Sales,12  Mar-15*,27805.0,VAKRA
45,Other income,12  Mar-15*,59.0,VAKRA
46,Total revenues,12  Mar-15*,27864.0,VAKRA
47,Gross profit,12  Mar-15*,7232.0,VAKRA
48,Depreciation,12  Mar-15*,1649.0,VAKRA
49,Interest,12  Mar-15*,750.0,VAKRA
50,Profit before tax,12  Mar-15*,4893.0,VAKRA
51,Minority Interest,12  Mar-15*,0.0,VAKRA
52,Prior Period Items,12  Mar-15*,0.0,VAKRA
53,Extraordinary Inc (Exp),12  Mar-15*,0.0,VAKRA
54,Tax,12  Mar-15*,1675.0,VAKRA
55,Profit after tax,12  Mar-15*,3218.0,VAKRA
56,Gross profit margin,12  Mar-15*,26.0,VAKRA
57,Effective tax rate,12  Mar-15*,34.2,VAKRA
58,Net profit margin,12  Mar-15*,11.6,VAKRA
59,Current assets,12  Mar-15*,17281.0,VAKRA
60,Current liabilities,12  Mar-15*,7336.0,VAKRA
61,Net working cap to sales,12  Mar-15*,35.8,VAKRA
62,Current ratio,12  Mar-15*,2.4,VAKRA
63,Inventory Days,12  Mar-15*,22.0,VAKRA
64,Debtors Days,12  Mar-15*,157.0,VAKRA
