,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,199544.0,SUZL
1,Other income,12  Mar-15*,533.0,SUZL
2,Total revenues,12  Mar-15*,200077.0,SUZL
3,Gross profit,12  Mar-15*,3157.0,SUZL
4,Depreciation,12  Mar-15*,8088.0,SUZL
5,Interest,12  Mar-15*,20647.0,SUZL
6,Profit before tax,12  Mar-15*,-25044.0,SUZL
7,Minority Interest,12  Mar-15*,-243.0,SUZL
8,Prior Period Items,12  Mar-15*,0.0,SUZL
9,Extraordinary Inc (Exp),12  Mar-15*,-63117.0,SUZL
10,Tax,12  Mar-15*,3173.0,SUZL
11,Profit after tax,12  Mar-15*,-91577.0,SUZL
12,Gross profit margin,12  Mar-15*,1.6,SUZL
13,Effective tax rate,12  Mar-15*,-12.7,SUZL
14,Net profit margin,12  Mar-15*,-45.9,SUZL
15,Current assets,12  Mar-15*,145452.0,SUZL
16,Current liabilities,12  Mar-15*,174720.0,SUZL
17,Net working cap to sales,12  Mar-15*,-14.7,SUZL
18,Current ratio,12  Mar-15*,0.8,SUZL
19,Inventory Days,12  Mar-15*,61.0,SUZL
20,Debtors Days,12  Mar-15*,49.0,SUZL
21,Net fixed assets,12  Mar-15*,59416.0,SUZL
22,Share capital,12  Mar-15*,7415.0,SUZL
23,"""Free"" reserves",12  Mar-15*,-84374.0,SUZL
24,Net worth,12  Mar-15*,-76958.0,SUZL
25,Long term debt,12  Mar-15*,107475.0,SUZL
26,Total assets,12  Mar-15*,215416.0,SUZL
27,Interest coverage,12  Mar-15*,-0.2,SUZL
28,Debt to equity ratio,12  Mar-15*,-1.4,SUZL
29,Sales to assets ratio,12  Mar-15*,0.9,SUZL
30,Return on assets,12  Mar-15*,-32.9,SUZL
31,Return on equity,12  Mar-15*,119.0,SUZL
32,Return on capital,12  Mar-15*,-222.0,SUZL
33,Exports to sales,12  Mar-15*,0.4,SUZL
34,Imports to sales,12  Mar-15*,2.9,SUZL
35,Exports (fob),12  Mar-15*,754.0,SUZL
36,Imports (cif),12  Mar-15*,5853.0,SUZL
37,Fx inflow,12  Mar-15*,2266.0,SUZL
38,Fx outflow,12  Mar-15*,10424.0,SUZL
39,Net fx,12  Mar-15*,-8158.0,SUZL
40,From Operations,12  Mar-15*,11192.0,SUZL
41,From Investments,12  Mar-15*,-7874.0,SUZL
42,From Financial Activity,12  Mar-15*,-1988.0,SUZL
43,Net Cashflow,12  Mar-15*,1330.0,SUZL
44,Net Sales,12  Mar-16*,94296.0,SUZL
45,Other income,12  Mar-16*,539.0,SUZL
46,Total revenues,12  Mar-16*,94835.0,SUZL
47,Gross profit,12  Mar-16*,11463.0,SUZL
48,Depreciation,12  Mar-16*,3918.0,SUZL
49,Interest,12  Mar-16*,13040.0,SUZL
50,Profit before tax,12  Mar-16*,-4956.0,SUZL
51,Minority Interest,12  Mar-16*,0.0,SUZL
52,Prior Period Items,12  Mar-16*,-245.0,SUZL
53,Extraordinary Inc (Exp),12  Mar-16*,10796.0,SUZL
54,Tax,12  Mar-16*,-236.0,SUZL
55,Profit after tax,12  Mar-16*,5831.0,SUZL
56,Gross profit margin,12  Mar-16*,12.2,SUZL
57,Effective tax rate,12  Mar-16*,4.8,SUZL
58,Net profit margin,12  Mar-16*,6.2,SUZL
59,Current assets,12  Mar-16*,68314.0,SUZL
60,Current liabilities,12  Mar-16*,76610.0,SUZL
61,Net working cap to sales,12  Mar-16*,-8.8,SUZL
62,Current ratio,12  Mar-16*,0.9,SUZL
63,Inventory Days,12  Mar-16*,98.0,SUZL
64,Debtors Days,12  Mar-16*,97.0,SUZL
65,Net fixed assets,12  Mar-16*,18036.0,SUZL
66,Share capital,12  Mar-16*,10041.0,SUZL
67,"""Free"" reserves",12  Mar-16*,-85373.0,SUZL
68,Net worth,12  Mar-16*,-75332.0,SUZL
69,Long term debt,12  Mar-16*,92246.0,SUZL
70,Total assets,12  Mar-16*,97232.0,SUZL
71,Interest coverage,12  Mar-16*,0.6,SUZL
72,Debt to equity ratio,12  Mar-16*,-1.2,SUZL
73,Sales to assets ratio,12  Mar-16*,1.0,SUZL
74,Return on assets,12  Mar-16*,19.4,SUZL
75,Return on equity,12  Mar-16*,-7.7,SUZL
76,Return on capital,12  Mar-16*,110.2,SUZL
77,Exports to sales,12  Mar-16*,0.5,SUZL
78,Imports to sales,12  Mar-16*,28.4,SUZL
79,Exports (fob),12  Mar-16*,434.0,SUZL
80,Imports (cif),12  Mar-16*,26753.0,SUZL
81,Fx inflow,12  Mar-16*,1325.0,SUZL
82,Fx outflow,12  Mar-16*,24911.0,SUZL
83,Net fx,12  Mar-16*,-23585.0,SUZL
84,From Operations,12  Mar-16*,-7392.0,SUZL
85,From Investments,12  Mar-16*,65487.0,SUZL
86,From Financial Activity,12  Mar-16*,-56562.0,SUZL
87,Net Cashflow,12  Mar-16*,-19136.0,SUZL
88,Net Sales,12  Mar-17*,126925.0,SUZL
89,Other income,12  Mar-17*,888.0,SUZL
90,Total revenues,12  Mar-17*,127814.0,SUZL
91,Gross profit,12  Mar-17*,24994.0,SUZL
92,Depreciation,12  Mar-17*,3890.0,SUZL
93,Interest,12  Mar-17*,12876.0,SUZL
94,Profit before tax,12  Mar-17*,9116.0,SUZL
95,Minority Interest,12  Mar-17*,0.0,SUZL
96,Prior Period Items,12  Mar-17*,-483.0,SUZL
97,Extraordinary Inc (Exp),12  Mar-17*,0.0,SUZL
98,Tax,12  Mar-17*,117.0,SUZL
99,Profit after tax,12  Mar-17*,8516.0,SUZL
100,Gross profit margin,12  Mar-17*,19.7,SUZL
101,Effective tax rate,12  Mar-17*,1.3,SUZL
102,Net profit margin,12  Mar-17*,6.7,SUZL
103,Current assets,12  Mar-17*,91705.0,SUZL
104,Current liabilities,12  Mar-17*,137591.0,SUZL
105,Net working cap to sales,12  Mar-17*,-36.2,SUZL
106,Current ratio,12  Mar-17*,0.7,SUZL
107,Inventory Days,12  Mar-17*,100.0,SUZL
108,Debtors Days,12  Mar-17*,104.0,SUZL
109,Net fixed assets,12  Mar-17*,17839.0,SUZL
110,Share capital,12  Mar-17*,10049.0,SUZL
111,"""Free"" reserves",12  Mar-17*,-78462.0,SUZL
112,Net worth,12  Mar-17*,-68413.0,SUZL
113,Long term debt,12  Mar-17*,48410.0,SUZL
114,Total assets,12  Mar-17*,121601.0,SUZL
115,Interest coverage,12  Mar-17*,1.7,SUZL
116,Debt to equity ratio,12  Mar-17*,-0.7,SUZL
117,Sales to assets ratio,12  Mar-17*,1.0,SUZL
118,Return on assets,12  Mar-17*,17.6,SUZL
119,Return on equity,12  Mar-17*,-12.4,SUZL
120,Return on capital,12  Mar-17*,-107.5,SUZL
121,Exports to sales,12  Mar-17*,0.0,SUZL
122,Imports to sales,12  Mar-17*,0.0,SUZL
123,Exports (fob),12  Mar-17*,0.0,SUZL
124,Imports (cif),12  Mar-17*,0.0,SUZL
125,Fx inflow,12  Mar-17*,284.0,SUZL
126,Fx outflow,12  Mar-17*,26940.0,SUZL
127,Net fx,12  Mar-17*,-26656.0,SUZL
128,From Operations,12  Mar-17*,16019.0,SUZL
129,From Investments,12  Mar-17*,-6434.0,SUZL
130,From Financial Activity,12  Mar-17*,-12490.0,SUZL
131,Net Cashflow,12  Mar-17*,-2905.0,SUZL
132,Net Sales,12  Mar-18*,80746.0,SUZL
133,Other income,12  Mar-18*,792.0,SUZL
134,Total revenues,12  Mar-18*,81538.0,SUZL
135,Gross profit,12  Mar-18*,10031.0,SUZL
136,Depreciation,12  Mar-18*,3416.0,SUZL
137,Interest,12  Mar-18*,15810.0,SUZL
138,Profit before tax,12  Mar-18*,-8404.0,SUZL
139,Minority Interest,12  Mar-18*,0.0,SUZL
140,Prior Period Items,12  Mar-18*,52.0,SUZL
141,Extraordinary Inc (Exp),12  Mar-18*,4496.0,SUZL
142,Tax,12  Mar-18*,-16.0,SUZL
143,Profit after tax,12  Mar-18*,-3840.0,SUZL
144,Gross profit margin,12  Mar-18*,12.4,SUZL
145,Effective tax rate,12  Mar-18*,0.2,SUZL
146,Net profit margin,12  Mar-18*,-4.8,SUZL
147,Current assets,12  Mar-18*,78488.0,SUZL
148,Current liabilities,12  Mar-18*,98689.0,SUZL
149,Net working cap to sales,12  Mar-18*,-25.0,SUZL
150,Current ratio,12  Mar-18*,0.8,SUZL
151,Inventory Days,12  Mar-18*,137.0,SUZL
152,Debtors Days,12  Mar-18*,135.0,SUZL
153,Net fixed assets,12  Mar-18*,18830.0,SUZL
154,Share capital,12  Mar-18*,10640.0,SUZL
155,"""Free"" reserves",12  Mar-18*,-80308.0,SUZL
156,Net worth,12  Mar-18*,-69669.0,SUZL
157,Long term debt,12  Mar-18*,77157.0,SUZL
158,Total assets,12  Mar-18*,111206.0,SUZL
159,Interest coverage,12  Mar-18*,0.5,SUZL
160,Debt to equity ratio,12  Mar-18*,-1.1,SUZL
161,Sales to assets ratio,12  Mar-18*,0.7,SUZL
162,Return on assets,12  Mar-18*,10.8,SUZL
163,Return on equity,12  Mar-18*,5.5,SUZL
164,Return on capital,12  Mar-18*,159.6,SUZL
165,Exports to sales,12  Mar-18*,0.0,SUZL
166,Imports to sales,12  Mar-18*,0.0,SUZL
167,Exports (fob),12  Mar-18*,0.0,SUZL
168,Imports (cif),12  Mar-18*,0.0,SUZL
169,Fx inflow,12  Mar-18*,2614.0,SUZL
170,Fx outflow,12  Mar-18*,19959.0,SUZL
171,Net fx,12  Mar-18*,-17345.0,SUZL
172,From Operations,12  Mar-18*,-1094.0,SUZL
173,From Investments,12  Mar-18*,-1335.0,SUZL
174,From Financial Activity,12  Mar-18*,4924.0,SUZL
175,Net Cashflow,12  Mar-18*,2450.0,SUZL
176,Net Sales,12  Mar-19*,49785.0,SUZL
177,Other income,12  Mar-19*,500.0,SUZL
178,Total revenues,12  Mar-19*,50284.0,SUZL
179,Gross profit,12  Mar-19*,-88.0,SUZL
180,Depreciation,12  Mar-19*,3419.0,SUZL
181,Interest,12  Mar-19*,12699.0,SUZL
182,Profit before tax,12  Mar-19*,-15706.0,SUZL
183,Minority Interest,12  Mar-19*,0.0,SUZL
184,Prior Period Items,12  Mar-19*,-61.0,SUZL
185,Extraordinary Inc (Exp),12  Mar-19*,276.0,SUZL
186,Tax,12  Mar-19*,-119.0,SUZL
187,Profit after tax,12  Mar-19*,-15372.0,SUZL
188,Gross profit margin,12  Mar-19*,-0.2,SUZL
189,Effective tax rate,12  Mar-19*,0.8,SUZL
190,Net profit margin,12  Mar-19*,-30.9,SUZL
191,Current assets,12  Mar-19*,64250.0,SUZL
192,Current liabilities,12  Mar-19*,109492.0,SUZL
193,Net working cap to sales,12  Mar-19*,-90.9,SUZL
194,Current ratio,12  Mar-19*,0.6,SUZL
195,Inventory Days,12  Mar-19*,214.0,SUZL
