,No. of Mths  Year Ending,variable,value,name
0,Interest income,12  Mar-15*,321643.0,UNBK
1,Other income,12  Mar-15*,39571.0,UNBK
2,Interest expense,12  Mar-15*,236396.0,UNBK
3,Net interest income,12  Mar-15*,85247.0,UNBK
4,Operating expense,12  Mar-15*,66833.0,UNBK
5,Provisions/contingencies,12  Mar-15*,36369.0,UNBK
6,Profit before tax,12  Mar-15*,21548.0,UNBK
7,Extraordinary Inc (Exp),12  Mar-15*,0.0,UNBK
8,Minority Interest,12  Mar-15*,104.0,UNBK
9,Prior Period Items,12  Mar-15*,0.0,UNBK
10,Tax,12  Mar-15*,4042.0,UNBK
11,Profit after tax,12  Mar-15*,17609.0,UNBK
12,Net profit margin,12  Mar-15*,5.5,UNBK
13,Advances,12  Mar-15*,2559211.0,UNBK
14,Deposits,12  Mar-15*,3174503.0,UNBK
15,Credit/Deposit ratio,12  Mar-15*,80.6,UNBK
16,Yield on advances,12  Mar-15*,9.4,UNBK
17,Cost of deposits,12  Mar-15*,6.8,UNBK
18,Net Interest Margin,12  Mar-15*,2.3,UNBK
19,Net fixed assets,12  Mar-15*,26944.0,UNBK
20,Share capital,12  Mar-15*,6358.0,UNBK
21,Free reserves,12  Mar-15*,181916.0,UNBK
22,Net worth,12  Mar-15*,198992.0,UNBK
23,Borrowings,12  Mar-15*,351680.0,UNBK
24,Investments,12  Mar-15*,954494.0,UNBK
25,Total assets,12  Mar-15*,3835690.0,UNBK
26,Debt/equity ratio,12  Mar-15*,17.7,UNBK
27,Return on assets,12  Mar-15*,0.5,UNBK
28,Return on equity,12  Mar-15*,8.8,UNBK
29,Capital adequacy ratio,12  Mar-15*,10.7,UNBK
30,Net NPAs,12  Mar-15*,2.7,UNBK
31,From Operations,12  Mar-15*,-35675.0,UNBK
32,From Investments,12  Mar-15*,-3180.0,UNBK
33,From Financial Activity,12  Mar-15*,31678.0,UNBK
34,Net Cashflow,12  Mar-15*,-7176.0,UNBK
35,Interest income,12  Mar-16*,323157.0,UNBK
36,Other income,12  Mar-16*,393443.0,UNBK
37,Interest expense,12  Mar-16*,238940.0,UNBK
38,Net interest income,12  Mar-16*,84216.0,UNBK
39,Operating expense,12  Mar-16*,67159.0,UNBK
40,Provisions/contingencies,12  Mar-16*,38822.0,UNBK
41,Profit before tax,12  Mar-16*,17629.0,UNBK
42,Extraordinary Inc (Exp),12  Mar-16*,0.0,UNBK
43,Minority Interest,12  Mar-16*,90.0,UNBK
44,Prior Period Items,12  Mar-16*,0.0,UNBK
45,Tax,12  Mar-16*,4151.0,UNBK
46,Profit after tax,12  Mar-16*,13569.0,UNBK
47,Net profit margin,12  Mar-16*,4.2,UNBK
48,Advances,12  Mar-16*,2682496.0,UNBK
49,Deposits,12  Mar-16*,3441175.0,UNBK
50,Credit/Deposit ratio,12  Mar-16*,78.0,UNBK
51,Yield on advances,12  Mar-16*,8.8,UNBK
52,Cost of deposits,12  Mar-16*,6.4,UNBK
53,Net Interest Margin,12  Mar-16*,2.2,UNBK
54,Net fixed assets,12  Mar-16*,39519.0,UNBK
55,Share capital,12  Mar-16*,6874.0,UNBK
56,Free reserves,12  Mar-16*,200761.0,UNBK
57,Net worth,12  Mar-16*,230481.0,UNBK
58,Borrowings,12  Mar-16*,306366.0,UNBK
59,Investments,12  Mar-16*,905732.0,UNBK
60,Total assets,12  Mar-16*,4073646.0,UNBK
61,Debt/equity ratio,12  Mar-16*,16.3,UNBK
62,Return on assets,12  Mar-16*,0.3,UNBK
63,Return on equity,12  Mar-16*,5.9,UNBK
64,Capital adequacy ratio,12  Mar-16*,11.1,UNBK
65,Net NPAs,12  Mar-16*,5.3,UNBK
66,From Operations,12  Mar-16*,80768.0,UNBK
67,From Investments,12  Mar-16*,-8718.0,UNBK
68,From Financial Activity,12  Mar-16*,-1912.0,UNBK
69,Net Cashflow,12  Mar-16*,70138.0,UNBK
70,Interest income,12  Mar-17*,328170.0,UNBK
71,Other income,12  Mar-17*,54300.0,UNBK
72,Interest expense,12  Mar-17*,237763.0,UNBK
73,Net interest income,12  Mar-17*,90407.0,UNBK
74,Operating expense,12  Mar-17*,70213.0,UNBK
75,Provisions/contingencies,12  Mar-17*,70952.0,UNBK
76,Profit before tax,12  Mar-17*,3600.0,UNBK
77,Extraordinary Inc (Exp),12  Mar-17*,0.0,UNBK
78,Minority Interest,12  Mar-17*,0.0,UNBK
79,Prior Period Items,12  Mar-17*,0.0,UNBK
80,Tax,12  Mar-17*,-2126.0,UNBK
81,Profit after tax,12  Mar-17*,5727.0,UNBK
82,Net profit margin,12  Mar-17*,1.7,UNBK
83,Advances,12  Mar-17*,2879498.0,UNBK
84,Deposits,12  Mar-17*,3771947.0,UNBK
85,Credit/Deposit ratio,12  Mar-17*,76.3,UNBK
86,Yield on advances,12  Mar-17*,8.0,UNBK
87,Cost of deposits,12  Mar-17*,5.8,UNBK
88,Net Interest Margin,12  Mar-17*,2.1,UNBK
89,Net fixed assets,12  Mar-17*,39054.0,UNBK
90,Share capital,12  Mar-17*,6874.0,UNBK
91,Free reserves,12  Mar-17*,207141.0,UNBK
92,Net worth,12  Mar-17*,235711.0,UNBK
93,Borrowings,12  Mar-17*,412255.0,UNBK
94,Investments,12  Mar-17*,1134413.0,UNBK
95,Total assets,12  Mar-17*,4556687.0,UNBK
96,Debt/equity ratio,12  Mar-17*,17.8,UNBK
97,Return on assets,12  Mar-17*,0.1,UNBK
98,Return on equity,12  Mar-17*,2.4,UNBK
99,Capital adequacy ratio,12  Mar-17*,12.9,UNBK
100,Net NPAs,12  Mar-17*,6.6,UNBK
101,From Operations,12  Mar-17*,-66245.0,UNBK
102,From Investments,12  Mar-17*,-2802.0,UNBK
103,From Financial Activity,12  Mar-17*,101938.0,UNBK
104,Net Cashflow,12  Mar-17*,32891.0,UNBK
105,Interest income,12  Mar-18*,329516.0,UNBK
106,Other income,12  Mar-18*,54621.0,UNBK
107,Interest expense,12  Mar-18*,234709.0,UNBK
108,Net interest income,12  Mar-18*,94807.0,UNBK
109,Operating expense,12  Mar-18*,72508.0,UNBK
110,Provisions/contingencies,12  Mar-18*,143063.0,UNBK
111,Profit before tax,12  Mar-18*,-66062.0,UNBK
112,Extraordinary Inc (Exp),12  Mar-18*,0.0,UNBK
