,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Dec-14,14914.0,BOC
1,Other income,12  Dec-14,108.0,BOC
2,Total revenues,12  Dec-14,15022.0,BOC
3,Gross profit,12  Dec-14,2770.0,BOC
4,Depreciation,12  Dec-14,1814.0,BOC
5,Interest,12  Dec-14,1029.0,BOC
6,Profit before tax,12  Dec-14,36.0,BOC
7,Minority Interest,12  Dec-14,0.0,BOC
8,Prior Period Items,12  Dec-14,0.0,BOC
9,Extraordinary Inc (Exp),12  Dec-14,0.0,BOC
10,Tax,12  Dec-14,-18.0,BOC
11,Profit after tax,12  Dec-14,54.0,BOC
12,Gross profit margin,12  Dec-14,18.6,BOC
13,Effective tax rate,12  Dec-14,-50.9,BOC
14,Net profit margin,12  Dec-14,0.4,BOC
15,Current assets,12  Dec-14,6213.0,BOC
16,Current liabilities,12  Dec-14,8964.0,BOC
17,Net working cap to sales,12  Dec-14,-18.4,BOC
18,Current ratio,12  Dec-14,0.7,BOC
19,Inventory Days,12  Dec-14,17.0,BOC
20,Debtors Days,12  Dec-14,75.0,BOC
21,Net fixed assets,12  Dec-14,25569.0,BOC
22,Share capital,12  Dec-14,853.0,BOC
23,"""Free"" reserves",12  Dec-14,13004.0,BOC
24,Net worth,12  Dec-14,13892.0,BOC
25,Long term debt,12  Dec-14,11024.0,BOC
26,Total assets,12  Dec-14,38795.0,BOC
27,Interest coverage,12  Dec-14,1.0,BOC
28,Debt to equity ratio,12  Dec-14,0.8,BOC
29,Sales to assets ratio,12  Dec-14,0.4,BOC
30,Return on assets,12  Dec-14,2.8,BOC
31,Return on equity,12  Dec-14,0.4,BOC
32,Return on capital,12  Dec-14,4.3,BOC
33,Exports to sales,12  Dec-14,1.6,BOC
34,Imports to sales,12  Dec-14,6.6,BOC
35,Exports (fob),12  Dec-14,242.0,BOC
36,Imports (cif),12  Dec-14,984.0,BOC
37,Fx inflow,12  Dec-14,439.0,BOC
38,Fx outflow,12  Dec-14,2112.0,BOC
39,Net fx,12  Dec-14,-1673.0,BOC
40,From Operations,12  Dec-14,2714.0,BOC
41,From Investments,12  Dec-14,-2643.0,BOC
42,From Financial Activity,12  Dec-14,-84.0,BOC
43,Net Cashflow,12  Dec-14,-12.0,BOC
44,Net Sales,12  Dec-15,15666.0,BOC
45,Other income,12  Dec-15,318.0,BOC
