,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,9059.0,WIRE
1,Other income,12  Mar-15*,311.0,WIRE
2,Total revenues,12  Mar-15*,9370.0,WIRE
3,Gross profit,12  Mar-15*,1446.0,WIRE
4,Depreciation,12  Mar-15*,1328.0,WIRE
5,Interest,12  Mar-15*,1209.0,WIRE
6,Profit before tax,12  Mar-15*,-780.0,WIRE
7,Minority Interest,12  Mar-15*,-72.0,WIRE
8,Prior Period Items,12  Mar-15*,0.0,WIRE
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,WIRE
10,Tax,12  Mar-15*,167.0,WIRE
11,Profit after tax,12  Mar-15*,-1019.0,WIRE
12,Gross profit margin,12  Mar-15*,16.0,WIRE
13,Effective tax rate,12  Mar-15*,-21.4,WIRE
14,Net profit margin,12  Mar-15*,-11.2,WIRE
15,Current assets,12  Mar-15*,9526.0,WIRE
16,Current liabilities,12  Mar-15*,9746.0,WIRE
17,Net working cap to sales,12  Mar-15*,-2.4,WIRE
18,Current ratio,12  Mar-15*,1.0,WIRE
19,Inventory Days,12  Mar-15*,5.0,WIRE
20,Debtors Days,12  Mar-15*,93.0,WIRE
21,Net fixed assets,12  Mar-15*,10850.0,WIRE
22,Share capital,12  Mar-15*,678.0,WIRE
23,"""Free"" reserves",12  Mar-15*,1151.0,WIRE
24,Net worth,12  Mar-15*,1829.0,WIRE
25,Long term debt,12  Mar-15*,9375.0,WIRE
26,Total assets,12  Mar-15*,21694.0,WIRE
27,Interest coverage,12  Mar-15*,0.4,WIRE
28,Debt to equity ratio,12  Mar-15*,5.1,WIRE
29,Sales to assets ratio,12  Mar-15*,0.4,WIRE
30,Return on assets,12  Mar-15*,0.9,WIRE
31,Return on equity,12  Mar-15*,-55.7,WIRE
32,Return on capital,12  Mar-15*,3.2,WIRE
33,Exports to sales,12  Mar-15*,0.0,WIRE
34,Imports to sales,12  Mar-15*,17.6,WIRE
35,Exports (fob),12  Mar-15*,0.0,WIRE
36,Imports (cif),12  Mar-15*,1597.0,WIRE
37,Fx inflow,12  Mar-15*,18.0,WIRE
38,Fx outflow,12  Mar-15*,1722.0,WIRE
39,Net fx,12  Mar-15*,-1704.0,WIRE
40,From Operations,12  Mar-15*,1217.0,WIRE
41,From Investments,12  Mar-15*,-2927.0,WIRE
42,From Financial Activity,12  Mar-15*,2492.0,WIRE
43,Net Cashflow,12  Mar-15*,781.0,WIRE
44,Net Sales,12  Mar-16*,11460.0,WIRE
45,Other income,12  Mar-16*,231.0,WIRE
46,Total revenues,12  Mar-16*,11692.0,WIRE
47,Gross profit,12  Mar-16*,2459.0,WIRE
48,Depreciation,12  Mar-16*,1655.0,WIRE
49,Interest,12  Mar-16*,1399.0,WIRE
50,Profit before tax,12  Mar-16*,-363.0,WIRE
51,Minority Interest,12  Mar-16*,0.0,WIRE
52,Prior Period Items,12  Mar-16*,-2.0,WIRE
53,Extraordinary Inc (Exp),12  Mar-16*,2.0,WIRE
54,Tax,12  Mar-16*,49.0,WIRE
55,Profit after tax,12  Mar-16*,-413.0,WIRE
56,Gross profit margin,12  Mar-16*,21.5,WIRE
57,Effective tax rate,12  Mar-16*,-13.5,WIRE
58,Net profit margin,12  Mar-16*,-3.6,WIRE
59,Current assets,12  Mar-16*,9176.0,WIRE
60,Current liabilities,12  Mar-16*,11880.0,WIRE
61,Net working cap to sales,12  Mar-16*,-23.6,WIRE
62,Current ratio,12  Mar-16*,0.8,WIRE
63,Inventory Days,12  Mar-16*,4.0,WIRE
64,Debtors Days,12  Mar-16*,83.0,WIRE
65,Net fixed assets,12  Mar-16*,18458.0,WIRE
66,Share capital,12  Mar-16*,795.0,WIRE
67,"""Free"" reserves",12  Mar-16*,4918.0,WIRE
68,Net worth,12  Mar-16*,5713.0,WIRE
69,Long term debt,12  Mar-16*,7977.0,WIRE
70,Total assets,12  Mar-16*,29327.0,WIRE
71,Interest coverage,12  Mar-16*,0.7,WIRE
72,Debt to equity ratio,12  Mar-16*,1.4,WIRE
73,Sales to assets ratio,12  Mar-16*,0.4,WIRE
74,Return on assets,12  Mar-16*,3.4,WIRE
75,Return on equity,12  Mar-16*,-7.2,WIRE
76,Return on capital,12  Mar-16*,7.6,WIRE
77,Exports to sales,12  Mar-16*,0.0,WIRE
78,Imports to sales,12  Mar-16*,48.3,WIRE
79,Exports (fob),12  Mar-16*,0.0,WIRE
80,Imports (cif),12  Mar-16*,5530.0,WIRE
81,Fx inflow,12  Mar-16*,19.0,WIRE
82,Fx outflow,12  Mar-16*,5567.0,WIRE
83,Net fx,12  Mar-16*,-5548.0,WIRE
84,From Operations,12  Mar-16*,3903.0,WIRE
85,From Investments,12  Mar-16*,-6358.0,WIRE
