,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,4063.0,VLIN
1,Other income,12  Mar-15*,32.0,VLIN
2,Total revenues,12  Mar-15*,4095.0,VLIN
3,Gross profit,12  Mar-15*,395.0,VLIN
4,Depreciation,12  Mar-15*,132.0,VLIN
5,Interest,12  Mar-15*,257.0,VLIN
6,Profit before tax,12  Mar-15*,37.0,VLIN
7,Minority Interest,12  Mar-15*,0.0,VLIN
8,Prior Period Items,12  Mar-15*,1.0,VLIN
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,VLIN
10,Tax,12  Mar-15*,14.0,VLIN
11,Profit after tax,12  Mar-15*,24.0,VLIN
12,Gross profit margin,12  Mar-15*,9.7,VLIN
13,Effective tax rate,12  Mar-15*,36.1,VLIN
14,Net profit margin,12  Mar-15*,0.6,VLIN
15,Current assets,12  Mar-15*,1282.0,VLIN
16,Current liabilities,12  Mar-15*,1783.0,VLIN
17,Net working cap to sales,12  Mar-15*,-12.3,VLIN
18,Current ratio,12  Mar-15*,0.7,VLIN
19,Inventory Days,12  Mar-15*,87.0,VLIN
20,Debtors Days,12  Mar-15*,14.0,VLIN
21,Net fixed assets,12  Mar-15*,2261.0,VLIN
22,Share capital,12  Mar-15*,72.0,VLIN
23,"""Free"" reserves",12  Mar-15*,456.0,VLIN
24,Net worth,12  Mar-15*,1135.0,VLIN
25,Long term debt,12  Mar-15*,608.0,VLIN
26,Total assets,12  Mar-15*,3697.0,VLIN
27,Interest coverage,12  Mar-15*,1.1,VLIN
28,Debt to equity ratio,12  Mar-15*,0.5,VLIN
29,Sales to assets ratio,12  Mar-15*,1.1,VLIN
30,Return on assets,12  Mar-15*,7.6,VLIN
31,Return on equity,12  Mar-15*,2.1,VLIN
32,Return on capital,12  Mar-15*,16.9,VLIN
33,Exports to sales,12  Mar-15*,11.0,VLIN
34,Imports to sales,12  Mar-15*,0.9,VLIN
35,Exports (fob),12  Mar-15*,445.0,VLIN
36,Imports (cif),12  Mar-15*,37.0,VLIN
37,Fx inflow,12  Mar-15*,445.0,VLIN
38,Fx outflow,12  Mar-15*,79.0,VLIN
39,Net fx,12  Mar-15*,366.0,VLIN
40,From Operations,12  Mar-15*,499.0,VLIN
41,From Investments,12  Mar-15*,-78.0,VLIN
42,From Financial Activity,12  Mar-15*,-408.0,VLIN
43,Net Cashflow,12  Mar-15*,13.0,VLIN
44,Net Sales,12  Mar-16*,4497.0,VLIN
45,Other income,12  Mar-16*,11.0,VLIN
46,Total revenues,12  Mar-16*,4508.0,VLIN
47,Gross profit,12  Mar-16*,584.0,VLIN
48,Depreciation,12  Mar-16*,136.0,VLIN
49,Interest,12  Mar-16*,215.0,VLIN
50,Profit before tax,12  Mar-16*,244.0,VLIN
51,Minority Interest,12  Mar-16*,0.0,VLIN
52,Prior Period Items,12  Mar-16*,1.0,VLIN
