,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,11078.0,HYDI
1,Other income,12  Mar-15,176.0,HYDI
2,Total revenues,12  Mar-15,11254.0,HYDI
3,Gross profit,12  Mar-15,1175.0,HYDI
4,Depreciation,12  Mar-15,340.0,HYDI
5,Interest,12  Mar-15,58.0,HYDI
6,Profit before tax,12  Mar-15,953.0,HYDI
7,Minority Interest,12  Mar-15,0.0,HYDI
8,Prior Period Items,12  Mar-15,0.0,HYDI
9,Extraordinary Inc (Exp),12  Mar-15,-33.0,HYDI
10,Tax,12  Mar-15,251.0,HYDI
11,Profit after tax,12  Mar-15,669.0,HYDI
12,Gross profit margin,12  Mar-15,10.6,HYDI
13,Effective tax rate,12  Mar-15,26.3,HYDI
14,Net profit margin,12  Mar-15,6.0,HYDI
15,Current assets,12  Mar-15,3327.0,HYDI
16,Current liabilities,12  Mar-15,3145.0,HYDI
17,Net working cap to sales,12  Mar-15,1.6,HYDI
18,Current ratio,12  Mar-15,1.1,HYDI
19,Inventory Days,12  Mar-15,73.0,HYDI
20,Debtors Days,12  Mar-15,23.0,HYDI
21,Net fixed assets,12  Mar-15,4874.0,HYDI
22,Share capital,12  Mar-15,75.0,HYDI
23,"""Free"" reserves",12  Mar-15,4238.0,HYDI
24,Net worth,12  Mar-15,4357.0,HYDI
25,Long term debt,12  Mar-15,518.0,HYDI
26,Total assets,12  Mar-15,8519.0,HYDI
27,Interest coverage,12  Mar-15,17.5,HYDI
28,Debt to equity ratio,12  Mar-15,0.1,HYDI
29,Sales to assets ratio,12  Mar-15,1.3,HYDI
30,Return on assets,12  Mar-15,8.5,HYDI
31,Return on equity,12  Mar-15,15.3,HYDI
32,Return on capital,12  Mar-15,20.0,HYDI
33,Exports to sales,12  Mar-15,0.3,HYDI
34,Imports to sales,12  Mar-15,28.1,HYDI
35,Exports (fob),12  Mar-15,30.0,HYDI
36,Imports (cif),12  Mar-15,3113.0,HYDI
37,Fx inflow,12  Mar-15,35.0,HYDI
38,Fx outflow,12  Mar-15,3168.0,HYDI
39,Net fx,12  Mar-15,-3134.0,HYDI
40,From Operations,12  Mar-15,568.0,HYDI
41,From Investments,12  Mar-15,-929.0,HYDI
42,From Financial Activity,12  Mar-15,339.0,HYDI
43,Net Cashflow,12  Mar-15,-21.0,HYDI
44,Net Sales,12  Mar-16,10997.0,HYDI
45,Other income,12  Mar-16,122.0,HYDI
46,Total revenues,12  Mar-16,11119.0,HYDI
47,Gross profit,12  Mar-16,998.0,HYDI
48,Depreciation,12  Mar-16,399.0,HYDI
49,Interest,12  Mar-16,94.0,HYDI
50,Profit before tax,12  Mar-16,627.0,HYDI
51,Minority Interest,12  Mar-16,0.0,HYDI
52,Prior Period Items,12  Mar-16,0.0,HYDI
53,Extraordinary Inc (Exp),12  Mar-16,-28.0,HYDI
54,Tax,12  Mar-16,200.0,HYDI
55,Profit after tax,12  Mar-16,399.0,HYDI
56,Gross profit margin,12  Mar-16,9.1,HYDI
57,Effective tax rate,12  Mar-16,31.9,HYDI
58,Net profit margin,12  Mar-16,3.6,HYDI
59,Current assets,12  Mar-16,3644.0,HYDI
60,Current liabilities,12  Mar-16,3175.0,HYDI
61,Net working cap to sales,12  Mar-16,4.3,HYDI
62,Current ratio,12  Mar-16,1.1,HYDI
63,Inventory Days,12  Mar-16,74.0,HYDI
64,Debtors Days,12  Mar-16,34.0,HYDI
65,Net fixed assets,12  Mar-16,5195.0,HYDI
66,Share capital,12  Mar-16,75.0,HYDI
67,"""Free"" reserves",12  Mar-16,4540.0,HYDI
68,Net worth,12  Mar-16,4615.0,HYDI
69,Long term debt,12  Mar-16,698.0,HYDI
70,Total assets,12  Mar-16,9067.0,HYDI
71,Interest coverage,12  Mar-16,7.7,HYDI
72,Debt to equity ratio,12  Mar-16,0.2,HYDI
73,Sales to assets ratio,12  Mar-16,1.2,HYDI
74,Return on assets,12  Mar-16,5.4,HYDI
75,Return on equity,12  Mar-16,8.7,HYDI
76,Return on capital,12  Mar-16,13.0,HYDI
77,Exports to sales,12  Mar-16,0.1,HYDI
78,Imports to sales,12  Mar-16,21.1,HYDI
79,Exports (fob),12  Mar-16,11.0,HYDI
80,Imports (cif),12  Mar-16,2323.0,HYDI
81,Fx inflow,12  Mar-16,11.0,HYDI
82,Fx outflow,12  Mar-16,2337.0,HYDI
83,Net fx,12  Mar-16,-2326.0,HYDI
84,From Operations,12  Mar-16,386.0,HYDI
85,From Investments,12  Mar-16,-523.0,HYDI
86,From Financial Activity,12  Mar-16,119.0,HYDI
