,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Dec-14,33923.0,CAST
1,Other income,12  Dec-14,481.0,CAST
2,Total revenues,12  Dec-14,34404.0,CAST
3,Gross profit,12  Dec-14,7167.0,CAST
4,Depreciation,12  Dec-14,361.0,CAST
5,Interest,12  Dec-14,24.0,CAST
6,Profit before tax,12  Dec-14,7263.0,CAST
7,Minority Interest,12  Dec-14,0.0,CAST
8,Prior Period Items,12  Dec-14,0.0,CAST
9,Extraordinary Inc (Exp),12  Dec-14,0.0,CAST
10,Tax,12  Dec-14,2518.0,CAST
11,Profit after tax,12  Dec-14,4746.0,CAST
12,Gross profit margin,12  Dec-14,21.1,CAST
13,Effective tax rate,12  Dec-14,34.7,CAST
14,Net profit margin,12  Dec-14,14.0,CAST
15,Current assets,12  Dec-14,11573.0,CAST
16,Current liabilities,12  Dec-14,9814.0,CAST
17,Net working cap to sales,12  Dec-14,5.2,CAST
18,Current ratio,12  Dec-14,1.2,CAST
19,Inventory Days,12  Dec-14,39.0,CAST
20,Debtors Days,12  Dec-14,29.0,CAST
21,Net fixed assets,12  Dec-14,1877.0,CAST
22,Share capital,12  Dec-14,2473.0,CAST
23,"""Free"" reserves",12  Dec-14,2359.0,CAST
24,Net worth,12  Dec-14,4968.0,CAST
25,Long term debt,12  Dec-14,0.0,CAST
26,Total assets,12  Dec-14,14922.0,CAST
27,Interest coverage,12  Dec-14,306.2,CAST
28,Debt to equity ratio,12  Dec-14,0.0,CAST
29,Sales to assets ratio,12  Dec-14,2.3,CAST
30,Return on assets,12  Dec-14,32.0,CAST
31,Return on equity,12  Dec-14,95.5,CAST
32,Return on capital,12  Dec-14,146.7,CAST
33,Exports to sales,12  Dec-14,0.1,CAST
34,Imports to sales,12  Dec-14,24.8,CAST
35,Exports (fob),12  Dec-14,28.0,CAST
36,Imports (cif),12  Dec-14,8417.0,CAST
37,Fx inflow,12  Dec-14,139.0,CAST
38,Fx outflow,12  Dec-14,10471.0,CAST
39,Net fx,12  Dec-14,-10332.0,CAST
40,From Operations,12  Dec-14,5476.0,CAST
41,From Investments,12  Dec-14,-137.0,CAST
42,From Financial Activity,12  Dec-14,-6966.0,CAST
43,Net Cashflow,12  Dec-14,-1628.0,CAST
44,Net Sales,12  Dec-15,32980.0,CAST
45,Other income,12  Dec-15,526.0,CAST
46,Total revenues,12  Dec-15,33506.0,CAST
47,Gross profit,12  Dec-15,9382.0,CAST
48,Depreciation,12  Dec-15,390.0,CAST
49,Interest,12  Dec-15,8.0,CAST
50,Profit before tax,12  Dec-15,9510.0,CAST
51,Minority Interest,12  Dec-15,0.0,CAST
52,Prior Period Items,12  Dec-15,0.0,CAST
53,Extraordinary Inc (Exp),12  Dec-15,0.0,CAST
54,Tax,12  Dec-15,3357.0,CAST
55,Profit after tax,12  Dec-15,6153.0,CAST
56,Gross profit margin,12  Dec-15,28.4,CAST
57,Effective tax rate,12  Dec-15,35.3,CAST
58,Net profit margin,12  Dec-15,18.7,CAST
59,Current assets,12  Dec-15,13332.0,CAST
60,Current liabilities,12  Dec-15,10711.0,CAST
61,Net working cap to sales,12  Dec-15,7.9,CAST
62,Current ratio,12  Dec-15,1.2,CAST
63,Inventory Days,12  Dec-15,34.0,CAST
64,Debtors Days,12  Dec-15,26.0,CAST
65,Net fixed assets,12  Dec-15,1853.0,CAST
66,Share capital,12  Dec-15,2473.0,CAST
67,"""Free"" reserves",12  Dec-15,3147.0,CAST
68,Net worth,12  Dec-15,5756.0,CAST
69,Long term debt,12  Dec-15,0.0,CAST
70,Total assets,12  Dec-15,16616.0,CAST
71,Interest coverage,12  Dec-15,1146.7,CAST
72,Debt to equity ratio,12  Dec-15,0.0,CAST
73,Sales to assets ratio,12  Dec-15,2.0,CAST
74,Return on assets,12  Dec-15,37.1,CAST
75,Return on equity,12  Dec-15,106.9,CAST
76,Return on capital,12  Dec-15,165.4,CAST
77,Exports to sales,12  Dec-15,0.1,CAST
78,Imports to sales,12  Dec-15,20.7,CAST
79,Exports (fob),12  Dec-15,23.0,CAST
80,Imports (cif),12  Dec-15,6840.0,CAST
81,Fx inflow,12  Dec-15,179.0,CAST
82,Fx outflow,12  Dec-15,8935.0,CAST
83,Net fx,12  Dec-15,-8756.0,CAST
84,From Operations,12  Dec-15,7400.0,CAST
85,From Investments,12  Dec-15,23.0,CAST
