,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,5416.0,VSRM
1,Other income,12  Mar-14*,5.0,VSRM
2,Total revenues,12  Mar-14*,5420.0,VSRM
3,Gross profit,12  Mar-14*,1382.0,VSRM
4,Depreciation,12  Mar-14*,402.0,VSRM
5,Interest,12  Mar-14*,294.0,VSRM
6,Profit before tax,12  Mar-14*,691.0,VSRM
7,Minority Interest,12  Mar-14*,0.0,VSRM
8,Prior Period Items,12  Mar-14*,0.0,VSRM
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,VSRM
10,Tax,12  Mar-14*,48.0,VSRM
11,Profit after tax,12  Mar-14*,643.0,VSRM
12,Gross profit margin,12  Mar-14*,25.5,VSRM
13,Effective tax rate,12  Mar-14*,6.9,VSRM
14,Net profit margin,12  Mar-14*,11.9,VSRM
15,Current assets,12  Mar-14*,2721.0,VSRM
16,Current liabilities,12  Mar-14*,2110.0,VSRM
17,Net working cap to sales,12  Mar-14*,11.3,VSRM
18,Current ratio,12  Mar-14*,1.3,VSRM
19,Inventory Days,12  Mar-14*,96.0,VSRM
20,Debtors Days,12  Mar-14*,44.0,VSRM
21,Net fixed assets,12  Mar-14*,5073.0,VSRM
22,Share capital,12  Mar-14*,114.0,VSRM
23,"""Free"" reserves",12  Mar-14*,4450.0,VSRM
24,Net worth,12  Mar-14*,4616.0,VSRM
25,Long term debt,12  Mar-14*,1400.0,VSRM
26,Total assets,12  Mar-14*,8344.0,VSRM
27,Interest coverage,12  Mar-14*,3.3,VSRM
28,Debt to equity ratio,12  Mar-14*,0.3,VSRM
29,Sales to assets ratio,12  Mar-14*,0.6,VSRM
30,Return on assets,12  Mar-14*,11.2,VSRM
31,Return on equity,12  Mar-14*,13.9,VSRM
32,Return on capital,12  Mar-14*,16.4,VSRM
33,Exports to sales,12  Mar-14*,0.0,VSRM
34,Imports to sales,12  Mar-14*,17.0,VSRM
35,Exports (fob),12  Mar-14*,0.0,VSRM
36,Imports (cif),12  Mar-14*,921.0,VSRM
37,Fx inflow,12  Mar-14*,0.0,VSRM
38,Fx outflow,12  Mar-14*,921.0,VSRM
39,Net fx,12  Mar-14*,-921.0,VSRM
40,From Operations,12  Mar-14*,527.0,VSRM
41,From Investments,12  Mar-14*,-947.0,VSRM
42,From Financial Activity,12  Mar-14*,401.0,VSRM
43,Net Cashflow,12  Mar-14*,-20.0,VSRM
44,Net Sales,12  Mar-15*,4640.0,VSRM
45,Other income,12  Mar-15*,7.0,VSRM
46,Total revenues,12  Mar-15*,4647.0,VSRM
47,Gross profit,12  Mar-15*,892.0,VSRM
48,Depreciation,12  Mar-15*,460.0,VSRM
49,Interest,12  Mar-15*,412.0,VSRM
50,Profit before tax,12  Mar-15*,27.0,VSRM
51,Minority Interest,12  Mar-15*,0.0,VSRM
52,Prior Period Items,12  Mar-15*,0.0,VSRM
53,Extraordinary Inc (Exp),12  Mar-15*,0.0,VSRM
54,Tax,12  Mar-15*,-25.0,VSRM
55,Profit after tax,12  Mar-15*,52.0,VSRM
56,Gross profit margin,12  Mar-15*,19.2,VSRM
57,Effective tax rate,12  Mar-15*,-94.8,VSRM
58,Net profit margin,12  Mar-15*,1.1,VSRM
59,Current assets,12  Mar-15*,2675.0,VSRM
60,Current liabilities,12  Mar-15*,1965.0,VSRM
61,Net working cap to sales,12  Mar-15*,15.3,VSRM
62,Current ratio,12  Mar-15*,1.4,VSRM
63,Inventory Days,12  Mar-15*,112.0,VSRM
64,Debtors Days,12  Mar-15*,50.0,VSRM
65,Net fixed assets,12  Mar-15*,5219.0,VSRM
66,Share capital,12  Mar-15*,114.0,VSRM
67,"""Free"" reserves",12  Mar-15*,4445.0,VSRM
68,Net worth,12  Mar-15*,4567.0,VSRM
69,Long term debt,12  Mar-15*,1686.0,VSRM
