,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,1865.0,GRMCO
1,Other income,12  Mar-15*,111.0,GRMCO
2,Total revenues,12  Mar-15*,1977.0,GRMCO
3,Gross profit,12  Mar-15*,108.0,GRMCO
4,Depreciation,12  Mar-15*,63.0,GRMCO
5,Interest,12  Mar-15*,6.0,GRMCO
6,Profit before tax,12  Mar-15*,151.0,GRMCO
7,Minority Interest,12  Mar-15*,5.0,GRMCO
8,Prior Period Items,12  Mar-15*,0.0,GRMCO
9,Extraordinary Inc (Exp),12  Mar-15*,-91.0,GRMCO
10,Tax,12  Mar-15*,-3.0,GRMCO
11,Profit after tax,12  Mar-15*,68.0,GRMCO
12,Gross profit margin,12  Mar-15*,5.8,GRMCO
13,Effective tax rate,12  Mar-15*,-1.9,GRMCO
14,Net profit margin,12  Mar-15*,3.6,GRMCO
15,Current assets,12  Mar-15*,1125.0,GRMCO
16,Current liabilities,12  Mar-15*,750.0,GRMCO
17,Net working cap to sales,12  Mar-15*,20.1,GRMCO
18,Current ratio,12  Mar-15*,1.5,GRMCO
19,Inventory Days,12  Mar-15*,10.0,GRMCO
20,Debtors Days,12  Mar-15*,106.0,GRMCO
21,Net fixed assets,12  Mar-15*,838.0,GRMCO
22,Share capital,12  Mar-15*,174.0,GRMCO
23,"""Free"" reserves",12  Mar-15*,1202.0,GRMCO
24,Net worth,12  Mar-15*,1678.0,GRMCO
25,Long term debt,12  Mar-15*,0.0,GRMCO
26,Total assets,12  Mar-15*,2472.0,GRMCO
27,Interest coverage,12  Mar-15*,26.2,GRMCO
28,Debt to equity ratio,12  Mar-15*,0.0,GRMCO
29,Sales to assets ratio,12  Mar-15*,0.8,GRMCO
30,Return on assets,12  Mar-15*,3.0,GRMCO
31,Return on equity,12  Mar-15*,4.0,GRMCO
32,Return on capital,12  Mar-15*,4.2,GRMCO
33,Exports to sales,12  Mar-15*,0.0,GRMCO
34,Imports to sales,12  Mar-15*,0.0,GRMCO
35,Exports (fob),12  Mar-15*,0.0,GRMCO
36,Imports (cif),12  Mar-15*,0.0,GRMCO
37,Fx inflow,12  Mar-15*,302.0,GRMCO
38,Fx outflow,12  Mar-15*,2.0,GRMCO
39,Net fx,12  Mar-15*,300.0,GRMCO
40,From Operations,12  Mar-15*,27.0,GRMCO
41,From Investments,12  Mar-15*,-9.0,GRMCO
