,No. of Mths  Year Ending,variable,value,name
0,Interest income,12  Mar-15,19531.0,RBL
1,Other income,12  Mar-15,4034.0,RBL
2,Interest expense,12  Mar-15,3967.0,RBL
3,Net interest income,12  Mar-15,15564.0,RBL
4,Operating expense,12  Mar-15,5997.0,RBL
5,Provisions/contingencies,12  Mar-15,1530.0,RBL
6,Profit before tax,12  Mar-15,2999.0,RBL
7,Extraordinary Inc (Exp),12  Mar-15,0.0,RBL
8,Minority Interest,12  Mar-15,0.0,RBL
9,Prior Period Items,12  Mar-15,0.0,RBL
10,Tax,12  Mar-15,928.0,RBL
11,Profit after tax,12  Mar-15,2072.0,RBL
12,Net profit margin,12  Mar-15,10.6,RBL
13,Advances,12  Mar-15,144498.0,RBL
14,Deposits,12  Mar-15,170993.0,RBL
15,Credit/Deposit ratio,12  Mar-15,84.5,RBL
16,Yield on advances,12  Mar-15,9.8,RBL
17,Cost of deposits,12  Mar-15,6.4,RBL
18,Net Interest Margin,12  Mar-15,5.9,RBL
19,Net fixed assets,12  Mar-15,1644.0,RBL
20,Share capital,12  Mar-15,2935.0,RBL
21,Free reserves,12  Mar-15,19370.0,RBL
22,Net worth,12  Mar-15,22304.0,RBL
23,Borrowings,12  Mar-15,69627.0,RBL
24,Investments,12  Mar-15,97923.0,RBL
25,Total assets,12  Mar-15,271047.0,RBL
26,Debt/equity ratio,12  Mar-15,10.8,RBL
27,Return on assets,12  Mar-15,0.8,RBL
28,Return on equity,12  Mar-15,9.3,RBL
29,Capital adequacy ratio,12  Mar-15,13.1,RBL
30,Net NPAs,12  Mar-15,0.3,RBL
31,From Operations,12  Mar-15,-22605.0,RBL
32,From Investments,12  Mar-15,-584.0,RBL
33,From Financial Activity,12  Mar-15,30757.0,RBL
34,Net Cashflow,12  Mar-15,7568.0,RBL
35,Interest income,12  Mar-16,27443.0,RBL
36,Other income,12  Mar-16,4905.0,RBL
37,Interest expense,12  Mar-16,19251.0,RBL
38,Net interest income,12  Mar-16,8192.0,RBL
39,Operating expense,12  Mar-16,7673.0,RBL
40,Provisions/contingencies,12  Mar-16,2499.0,RBL
41,Profit before tax,12  Mar-16,4280.0,RBL
42,Extraordinary Inc (Exp),12  Mar-16,0.0,RBL
43,Minority Interest,12  Mar-16,0.0,RBL
44,Prior Period Items,12  Mar-16,0.0,RBL
45,Tax,12  Mar-16,1355.0,RBL
46,Profit after tax,12  Mar-16,2925.0,RBL
47,Net profit margin,12  Mar-16,10.7,RBL
48,Advances,12  Mar-16,212291.0,RBL
49,Deposits,12  Mar-16,243487.0,RBL
50,Credit/Deposit ratio,12  Mar-16,87.2,RBL
51,Yield on advances,12  Mar-16,9.2,RBL
52,Cost of deposits,12  Mar-16,6.2,RBL
53,Net Interest Margin,12  Mar-16,2.1,RBL
54,Net fixed assets,12  Mar-16,1773.0,RBL
55,Share capital,12  Mar-16,3247.0,RBL
56,Free reserves,12  Mar-16,26645.0,RBL
57,Net worth,12  Mar-16,29892.0,RBL
58,Borrowings,12  Mar-16,105362.0,RBL
59,Investments,12  Mar-16,144360.0,RBL
60,Total assets,12  Mar-16,391611.0,RBL
61,Debt/equity ratio,12  Mar-16,11.7,RBL
62,Return on assets,12  Mar-16,0.7,RBL
63,Return on equity,12  Mar-16,9.8,RBL
64,Capital adequacy ratio,12  Mar-16,12.9,RBL
65,Net NPAs,12  Mar-16,0.6,RBL
66,From Operations,12  Mar-16,-43842.0,RBL
67,From Investments,12  Mar-16,-604.0,RBL
68,From Financial Activity,12  Mar-16,40399.0,RBL
69,Net Cashflow,12  Mar-16,-4048.0,RBL
70,Interest income,12  Mar-17*,37132.0,RBL
71,Other income,12  Mar-17*,7555.0,RBL
72,Interest expense,12  Mar-17*,24918.0,RBL
73,Net interest income,12  Mar-17*,12213.0,RBL
74,Operating expense,12  Mar-17*,10564.0,RBL
