,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,217700.0,RCOM
1,Other income,12  Mar-15*,3280.0,RCOM
2,Total revenues,12  Mar-15*,220980.0,RCOM
3,Gross profit,12  Mar-15*,71900.0,RCOM
4,Depreciation,12  Mar-15*,38170.0,RCOM
5,Interest,12  Mar-15*,27550.0,RCOM
6,Profit before tax,12  Mar-15*,9460.0,RCOM
7,Minority Interest,12  Mar-15*,910.0,RCOM
8,Prior Period Items,12  Mar-15*,30.0,RCOM
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,RCOM
10,Tax,12  Mar-15*,3260.0,RCOM
11,Profit after tax,12  Mar-15*,7140.0,RCOM
12,Gross profit margin,12  Mar-15*,33.0,RCOM
13,Effective tax rate,12  Mar-15*,34.5,RCOM
14,Net profit margin,12  Mar-15*,3.3,RCOM
15,Current assets,12  Mar-15*,162290.0,RCOM
16,Current liabilities,12  Mar-15*,213150.0,RCOM
17,Net working cap to sales,12  Mar-15*,-23.4,RCOM
18,Current ratio,12  Mar-15*,0.8,RCOM
19,Inventory Days,12  Mar-15*,7.0,RCOM
20,Debtors Days,12  Mar-15*,69.0,RCOM
21,Net fixed assets,12  Mar-15*,519150.0,RCOM
22,Share capital,12  Mar-15*,12440.0,RCOM
23,"""Free"" reserves",12  Mar-15*,317010.0,RCOM
24,Net worth,12  Mar-15*,329450.0,RCOM
25,Long term debt,12  Mar-15*,299830.0,RCOM
26,Total assets,12  Mar-15*,931730.0,RCOM
27,Interest coverage,12  Mar-15*,1.3,RCOM
28,Debt to equity ratio,12  Mar-15*,0.9,RCOM
29,Sales to assets ratio,12  Mar-15*,0.2,RCOM
30,Return on assets,12  Mar-15*,3.7,RCOM
31,Return on equity,12  Mar-15*,2.2,RCOM
32,Return on capital,12  Mar-15*,6.0,RCOM
33,Exports to sales,12  Mar-15*,0.0,RCOM
34,Imports to sales,12  Mar-15*,0.8,RCOM
35,Exports (fob),12  Mar-15*,0.0,RCOM
36,Imports (cif),12  Mar-15*,1810.0,RCOM
37,Fx inflow,12  Mar-15*,15630.0,RCOM
38,Fx outflow,12  Mar-15*,21870.0,RCOM
39,Net fx,12  Mar-15*,-6240.0,RCOM
40,From Operations,12  Mar-15*,31580.0,RCOM
41,From Investments,12  Mar-15*,-31260.0,RCOM
42,From Financial Activity,12  Mar-15*,8200.0,RCOM
43,Net Cashflow,12  Mar-15*,8520.0,RCOM
44,Net Sales,12  Mar-16*,219540.0,RCOM
45,Other income,12  Mar-16*,4020.0,RCOM
46,Total revenues,12  Mar-16*,223560.0,RCOM
47,Gross profit,12  Mar-16*,72360.0,RCOM
48,Depreciation,12  Mar-16*,44840.0,RCOM
49,Interest,12  Mar-16*,29240.0,RCOM
50,Profit before tax,12  Mar-16*,2300.0,RCOM
51,Minority Interest,12  Mar-16*,20.0,RCOM
52,Prior Period Items,12  Mar-16*,0.0,RCOM
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,RCOM
54,Tax,12  Mar-16*,-4280.0,RCOM
55,Profit after tax,12  Mar-16*,6600.0,RCOM
56,Gross profit margin,12  Mar-16*,33.0,RCOM
57,Effective tax rate,12  Mar-16*,-186.1,RCOM
58,Net profit margin,12  Mar-16*,3.0,RCOM
59,Current assets,12  Mar-16*,117610.0,RCOM
60,Current liabilities,12  Mar-16*,276760.0,RCOM
61,Net working cap to sales,12  Mar-16*,-72.5,RCOM
62,Current ratio,12  Mar-16*,0.4,RCOM
63,Inventory Days,12  Mar-16*,3.0,RCOM
64,Debtors Days,12  Mar-16*,50.0,RCOM
65,Net fixed assets,12  Mar-16*,525280.0,RCOM
66,Share capital,12  Mar-16*,12440.0,RCOM
67,"""Free"" reserves",12  Mar-16*,303390.0,RCOM
68,Net worth,12  Mar-16*,315830.0,RCOM
