,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,485.0,ADHT
1,Other income,12  Mar-15,6.0,ADHT
2,Total revenues,12  Mar-15,490.0,ADHT
3,Gross profit,12  Mar-15,112.0,ADHT
4,Depreciation,12  Mar-15,45.0,ADHT
5,Interest,12  Mar-15,17.0,ADHT
6,Profit before tax,12  Mar-15,55.0,ADHT
7,Minority Interest,12  Mar-15,0.0,ADHT
8,Prior Period Items,12  Mar-15,0.0,ADHT
9,Extraordinary Inc (Exp),12  Mar-15,0.0,ADHT
10,Tax,12  Mar-15,19.0,ADHT
11,Profit after tax,12  Mar-15,36.0,ADHT
12,Gross profit margin,12  Mar-15,23.0,ADHT
13,Effective tax rate,12  Mar-15,34.8,ADHT
14,Net profit margin,12  Mar-15,7.4,ADHT
15,Current assets,12  Mar-15,61.0,ADHT
16,Current liabilities,12  Mar-15,108.0,ADHT
17,Net working cap to sales,12  Mar-15,-9.7,ADHT
18,Current ratio,12  Mar-15,0.6,ADHT
19,Inventory Days,12  Mar-15,14.0,ADHT
20,Debtors Days,12  Mar-15,16.0,ADHT
21,Net fixed assets,12  Mar-15,567.0,ADHT
22,Share capital,12  Mar-15,92.0,ADHT
23,"""Free"" reserves",12  Mar-15,163.0,ADHT
24,Net worth,12  Mar-15,340.0,ADHT
25,Long term debt,12  Mar-15,122.0,ADHT
26,Total assets,12  Mar-15,641.0,ADHT
27,Interest coverage,12  Mar-15,4.3,ADHT
28,Debt to equity ratio,12  Mar-15,0.4,ADHT
29,Sales to assets ratio,12  Mar-15,0.8,ADHT
30,Return on assets,12  Mar-15,8.3,ADHT
31,Return on equity,12  Mar-15,10.6,ADHT
32,Return on capital,12  Mar-15,15.6,ADHT
33,Exports to sales,12  Mar-15,0.0,ADHT
34,Imports to sales,12  Mar-15,1.9,ADHT
35,Exports (fob),12  Mar-15,0.0,ADHT
36,Imports (cif),12  Mar-15,9.0,ADHT
37,Fx inflow,12  Mar-15,157.0,ADHT
38,Fx outflow,12  Mar-15,25.0,ADHT
39,Net fx,12  Mar-15,132.0,ADHT
40,From Operations,12  Mar-15,98.0,ADHT
41,From Investments,12  Mar-15,-23.0,ADHT
42,From Financial Activity,12  Mar-15,-78.0,ADHT
43,Net Cashflow,12  Mar-15,-3.0,ADHT
44,Net Sales,12  Mar-16,531.0,ADHT
45,Other income,12  Mar-16,9.0,ADHT
46,Total revenues,12  Mar-16,540.0,ADHT
47,Gross profit,12  Mar-16,136.0,ADHT
48,Depreciation,12  Mar-16,41.0,ADHT
49,Interest,12  Mar-16,10.0,ADHT
50,Profit before tax,12  Mar-16,94.0,ADHT
51,Minority Interest,12  Mar-16,0.0,ADHT
52,Prior Period Items,12  Mar-16,0.0,ADHT
53,Extraordinary Inc (Exp),12  Mar-16,0.0,ADHT
54,Tax,12  Mar-16,30.0,ADHT
55,Profit after tax,12  Mar-16,64.0,ADHT
56,Gross profit margin,12  Mar-16,25.5,ADHT
57,Effective tax rate,12  Mar-16,31.7,ADHT
58,Net profit margin,12  Mar-16,12.1,ADHT
59,Current assets,12  Mar-16,76.0,ADHT
60,Current liabilities,12  Mar-16,149.0,ADHT
61,Net working cap to sales,12  Mar-16,-13.8,ADHT
62,Current ratio,12  Mar-16,0.5,ADHT
63,Inventory Days,12  Mar-16,10.0,ADHT
64,Debtors Days,12  Mar-16,29.0,ADHT
65,Net fixed assets,12  Mar-16,536.0,ADHT
66,Share capital,12  Mar-16,92.0,ADHT
67,"""Free"" reserves",12  Mar-16,268.0,ADHT
68,Net worth,12  Mar-16,360.0,ADHT
69,Long term debt,12  Mar-16,35.0,ADHT
70,Total assets,12  Mar-16,625.0,ADHT
71,Interest coverage,12  Mar-16,10.0,ADHT
72,Debt to equity ratio,12  Mar-16,0.1,ADHT
73,Sales to assets ratio,12  Mar-16,0.8,ADHT
74,Return on assets,12  Mar-16,11.9,ADHT
75,Return on equity,12  Mar-16,17.8,ADHT
76,Return on capital,12  Mar-16,26.4,ADHT
77,Exports to sales,12  Mar-16,0.0,ADHT
78,Imports to sales,12  Mar-16,0.0,ADHT
79,Exports (fob),12  Mar-16,0.0,ADHT
80,Imports (cif),12  Mar-16,0.0,ADHT
81,Fx inflow,12  Mar-16,161.0,ADHT
82,Fx outflow,12  Mar-16,18.0,ADHT
83,Net fx,12  Mar-16,143.0,ADHT
84,From Operations,12  Mar-16,124.0,ADHT
85,From Investments,12  Mar-16,-10.0,ADHT
86,From Financial Activity,12  Mar-16,-115.0,ADHT
87,Net Cashflow,12  Mar-16,0.0,ADHT
88,Net Sales,12  Mar-17,596.0,ADHT
89,Other income,12  Mar-17,12.0,ADHT
90,Total revenues,12  Mar-17,609.0,ADHT
91,Gross profit,12  Mar-17,172.0,ADHT
92,Depreciation,12  Mar-17,37.0,ADHT
93,Interest,12  Mar-17,3.0,ADHT
94,Profit before tax,12  Mar-17,144.0,ADHT
95,Minority Interest,12  Mar-17,0.0,ADHT
96,Prior Period Items,12  Mar-17,0.0,ADHT
97,Extraordinary Inc (Exp),12  Mar-17,0.0,ADHT
98,Tax,12  Mar-17,54.0,ADHT
99,Profit after tax,12  Mar-17,89.0,ADHT
100,Gross profit margin,12  Mar-17,28.8,ADHT
101,Effective tax rate,12  Mar-17,37.8,ADHT
102,Net profit margin,12  Mar-17,15.0,ADHT
103,Current assets,12  Mar-17,88.0,ADHT
