,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,39105.0,JKCE
1,Other income,12  Mar-15*,515.0,JKCE
2,Total revenues,12  Mar-15*,39620.0,JKCE
3,Gross profit,12  Mar-15*,4679.0,JKCE
4,Depreciation,12  Mar-15*,1461.0,JKCE
5,Interest,12  Mar-15*,2291.0,JKCE
6,Profit before tax,12  Mar-15*,1442.0,JKCE
7,Minority Interest,12  Mar-15*,17.0,JKCE
8,Prior Period Items,12  Mar-15*,0.0,JKCE
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,JKCE
10,Tax,12  Mar-15*,22.0,JKCE
11,Profit after tax,12  Mar-15*,1436.0,JKCE
12,Gross profit margin,12  Mar-15*,12.0,JKCE
13,Effective tax rate,12  Mar-15*,1.5,JKCE
14,Net profit margin,12  Mar-15*,3.7,JKCE
15,Current assets,12  Mar-15*,13859.0,JKCE
16,Current liabilities,12  Mar-15*,12455.0,JKCE
17,Net working cap to sales,12  Mar-15*,3.6,JKCE
18,Current ratio,12  Mar-15*,1.1,JKCE
19,Inventory Days,12  Mar-15*,51.0,JKCE
20,Debtors Days,12  Mar-15*,17.0,JKCE
21,Net fixed assets,12  Mar-15*,44047.0,JKCE
22,Share capital,12  Mar-15*,699.0,JKCE
23,"""Free"" reserves",12  Mar-15*,15120.0,JKCE
24,Net worth,12  Mar-15*,15820.0,JKCE
25,Long term debt,12  Mar-15*,27235.0,JKCE
26,Total assets,12  Mar-15*,59666.0,JKCE
27,Interest coverage,12  Mar-15*,1.6,JKCE
28,Debt to equity ratio,12  Mar-15*,1.7,JKCE
29,Sales to assets ratio,12  Mar-15*,0.7,JKCE
30,Return on assets,12  Mar-15*,6.2,JKCE
31,Return on equity,12  Mar-15*,9.1,JKCE
32,Return on capital,12  Mar-15*,8.7,JKCE
33,Exports to sales,12  Mar-15*,0.7,JKCE
34,Imports to sales,12  Mar-15*,6.1,JKCE
35,Exports (fob),12  Mar-15*,288.0,JKCE
36,Imports (cif),12  Mar-15*,2371.0,JKCE
37,Fx inflow,12  Mar-15*,288.0,JKCE
38,Fx outflow,12  Mar-15*,2418.0,JKCE
39,Net fx,12  Mar-15*,-2130.0,JKCE
40,From Operations,12  Mar-15*,2562.0,JKCE
41,From Investments,12  Mar-15*,-4780.0,JKCE
42,From Financial Activity,12  Mar-15*,2303.0,JKCE
43,Net Cashflow,12  Mar-15*,85.0,JKCE
44,Net Sales,12  Mar-16*,43688.0,JKCE
45,Other income,12  Mar-16*,498.0,JKCE
46,Total revenues,12  Mar-16*,44186.0,JKCE
47,Gross profit,12  Mar-16*,5462.0,JKCE
48,Depreciation,12  Mar-16*,1974.0,JKCE
49,Interest,12  Mar-16*,3049.0,JKCE
50,Profit before tax,12  Mar-16*,936.0,JKCE
51,Minority Interest,12  Mar-16*,0.0,JKCE
52,Prior Period Items,12  Mar-16*,0.0,JKCE
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,JKCE
54,Tax,12  Mar-16*,388.0,JKCE
55,Profit after tax,12  Mar-16*,548.0,JKCE
56,Gross profit margin,12  Mar-16*,12.5,JKCE
57,Effective tax rate,12  Mar-16*,41.4,JKCE
58,Net profit margin,12  Mar-16*,1.3,JKCE
59,Current assets,12  Mar-16*,13271.0,JKCE
60,Current liabilities,12  Mar-16*,12840.0,JKCE
61,Net working cap to sales,12  Mar-16*,1.0,JKCE
62,Current ratio,12  Mar-16*,1.0,JKCE
63,Inventory Days,12  Mar-16*,41.0,JKCE
64,Debtors Days,12  Mar-16*,18.0,JKCE
65,Net fixed assets,12  Mar-16*,45746.0,JKCE
66,Share capital,12  Mar-16*,699.0,JKCE
67,"""Free"" reserves",12  Mar-16*,15171.0,JKCE
68,Net worth,12  Mar-16*,15870.0,JKCE
69,Long term debt,12  Mar-16*,28711.0,JKCE
70,Total assets,12  Mar-16*,61849.0,JKCE
71,Interest coverage,12  Mar-16*,1.3,JKCE
