,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15,17459.0,VGUARD
1,Other income,12  Mar-15,45.0,VGUARD
2,Total revenues,12  Mar-15,17504.0,VGUARD
3,Gross profit,12  Mar-15,1330.0,VGUARD
4,Depreciation,12  Mar-15,154.0,VGUARD
5,Interest,12  Mar-15,206.0,VGUARD
6,Profit before tax,12  Mar-15,1015.0,VGUARD
7,Minority Interest,12  Mar-15,0.0,VGUARD
8,Prior Period Items,12  Mar-15,0.0,VGUARD
9,Extraordinary Inc (Exp),12  Mar-15,0.0,VGUARD
10,Tax,12  Mar-15,307.0,VGUARD
11,Profit after tax,12  Mar-15,707.0,VGUARD
12,Gross profit margin,12  Mar-15,7.6,VGUARD
13,Effective tax rate,12  Mar-15,30.3,VGUARD
14,Net profit margin,12  Mar-15,4.1,VGUARD
15,Current assets,12  Mar-15,5425.0,VGUARD
16,Current liabilities,12  Mar-15,2987.0,VGUARD
17,Net working cap to sales,12  Mar-15,14.0,VGUARD
18,Current ratio,12  Mar-15,1.8,VGUARD
19,Inventory Days,12  Mar-15,55.0,VGUARD
20,Debtors Days,12  Mar-15,51.0,VGUARD
21,Net fixed assets,12  Mar-15,1636.0,VGUARD
22,Share capital,12  Mar-15,300.0,VGUARD
23,"""Free"" reserves",12  Mar-15,3453.0,VGUARD
24,Net worth,12  Mar-15,3777.0,VGUARD
25,Long term debt,12  Mar-15,212.0,VGUARD
26,Total assets,12  Mar-15,7249.0,VGUARD
27,Interest coverage,12  Mar-15,5.9,VGUARD
28,Debt to equity ratio,12  Mar-15,0.1,VGUARD
29,Sales to assets ratio,12  Mar-15,2.4,VGUARD
30,Return on assets,12  Mar-15,12.6,VGUARD
31,Return on equity,12  Mar-15,18.7,VGUARD
32,Return on capital,12  Mar-15,30.6,VGUARD
33,Exports to sales,12  Mar-15,0.1,VGUARD
34,Imports to sales,12  Mar-15,6.9,VGUARD
35,Exports (fob),12  Mar-15,16.0,VGUARD
36,Imports (cif),12  Mar-15,1205.0,VGUARD
37,Fx inflow,12  Mar-15,16.0,VGUARD
38,Fx outflow,12  Mar-15,1208.0,VGUARD
39,Net fx,12  Mar-15,-1192.0,VGUARD
40,From Operations,12  Mar-15,887.0,VGUARD
41,From Investments,12  Mar-15,-169.0,VGUARD
42,From Financial Activity,12  Mar-15,-724.0,VGUARD
43,Net Cashflow,12  Mar-15,-6.0,VGUARD
44,Net Sales,12  Mar-16,18623.0,VGUARD
45,Other income,12  Mar-16,72.0,VGUARD
46,Total revenues,12  Mar-16,18695.0,VGUARD
47,Gross profit,12  Mar-16,1780.0,VGUARD
48,Depreciation,12  Mar-16,154.0,VGUARD
49,Interest,12  Mar-16,89.0,VGUARD
50,Profit before tax,12  Mar-16,1610.0,VGUARD
51,Minority Interest,12  Mar-16,0.0,VGUARD
52,Prior Period Items,12  Mar-16,0.0,VGUARD
53,Extraordinary Inc (Exp),12  Mar-16,0.0,VGUARD
54,Tax,12  Mar-16,493.0,VGUARD
55,Profit after tax,12  Mar-16,1117.0,VGUARD
56,Gross profit margin,12  Mar-16,9.6,VGUARD
57,Effective tax rate,12  Mar-16,30.6,VGUARD
58,Net profit margin,12  Mar-16,6.0,VGUARD
