,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14,2906.0,BERC
1,Other income,12  Mar-14,22.0,BERC
2,Total revenues,12  Mar-14,2928.0,BERC
3,Gross profit,12  Mar-14,348.0,BERC
4,Depreciation,12  Mar-14,46.0,BERC
5,Interest,12  Mar-14,89.0,BERC
6,Profit before tax,12  Mar-14,235.0,BERC
7,Minority Interest,12  Mar-14,0.0,BERC
8,Prior Period Items,12  Mar-14,0.0,BERC
9,Extraordinary Inc (Exp),12  Mar-14,0.0,BERC
10,Tax,12  Mar-14,42.0,BERC
11,Profit after tax,12  Mar-14,192.0,BERC
12,Gross profit margin,12  Mar-14,12.0,BERC
13,Effective tax rate,12  Mar-14,18.0,BERC
14,Net profit margin,12  Mar-14,6.6,BERC
15,Current assets,12  Mar-14,1715.0,BERC
16,Current liabilities,12  Mar-14,1344.0,BERC
17,Net working cap to sales,12  Mar-14,12.8,BERC
18,Current ratio,12  Mar-14,1.3,BERC
19,Inventory Days,12  Mar-14,67.0,BERC
20,Debtors Days,12  Mar-14,118.0,BERC
21,Net fixed assets,12  Mar-14,399.0,BERC
22,Share capital,12  Mar-14,300.0,BERC
23,"""Free"" reserves",12  Mar-14,480.0,BERC
24,Net worth,12  Mar-14,780.0,BERC
25,Long term debt,12  Mar-14,151.0,BERC
26,Total assets,12  Mar-14,2321.0,BERC
27,Interest coverage,12  Mar-14,3.6,BERC
28,Debt to equity ratio,12  Mar-14,0.2,BERC
29,Sales to assets ratio,12  Mar-14,1.3,BERC
30,Return on assets,12  Mar-14,12.1,BERC
31,Return on equity,12  Mar-14,24.7,BERC
32,Return on capital,12  Mar-14,34.7,BERC
33,Exports to sales,12  Mar-14,16.3,BERC
34,Imports to sales,12  Mar-14,29.5,BERC
35,Exports (fob),12  Mar-14,474.0,BERC
36,Imports (cif),12  Mar-14,858.0,BERC
37,Fx inflow,12  Mar-14,498.0,BERC
38,Fx outflow,12  Mar-14,874.0,BERC
39,Net fx,12  Mar-14,-376.0,BERC
40,From Operations,12  Mar-14,36.0,BERC
41,From Investments,12  Mar-14,-110.0,BERC
