,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,21764.0,TVSR
1,Other income,12  Mar-15*,41.0,TVSR
2,Total revenues,12  Mar-15*,21805.0,TVSR
3,Gross profit,12  Mar-15*,2171.0,TVSR
4,Depreciation,12  Mar-15*,418.0,TVSR
5,Interest,12  Mar-15*,311.0,TVSR
6,Profit before tax,12  Mar-15*,1483.0,TVSR
7,Minority Interest,12  Mar-15*,18.0,TVSR
8,Prior Period Items,12  Mar-15*,0.0,TVSR
9,Extraordinary Inc (Exp),12  Mar-15*,-113.0,TVSR
10,Tax,12  Mar-15*,392.0,TVSR
11,Profit after tax,12  Mar-15*,996.0,TVSR
12,Gross profit margin,12  Mar-15*,10.0,TVSR
13,Effective tax rate,12  Mar-15*,26.4,TVSR
14,Net profit margin,12  Mar-15*,4.6,TVSR
15,Current assets,12  Mar-15*,2729.0,TVSR
16,Current liabilities,12  Mar-15*,4513.0,TVSR
17,Net working cap to sales,12  Mar-15*,-8.2,TVSR
18,Current ratio,12  Mar-15*,0.6,TVSR
19,Inventory Days,12  Mar-15*,44.0,TVSR
20,Debtors Days,12  Mar-15*,39.0,TVSR
21,Net fixed assets,12  Mar-15*,3888.0,TVSR
22,Share capital,12  Mar-15*,77.0,TVSR
23,"""Free"" reserves",12  Mar-15*,3058.0,TVSR
24,Net worth,12  Mar-15*,3134.0,TVSR
25,Long term debt,12  Mar-15*,1425.0,TVSR
26,Total assets,12  Mar-15*,9813.0,TVSR
27,Interest coverage,12  Mar-15*,5.8,TVSR
28,Debt to equity ratio,12  Mar-15*,0.5,TVSR
29,Sales to assets ratio,12  Mar-15*,2.2,TVSR
30,Return on assets,12  Mar-15*,13.3,TVSR
31,Return on equity,12  Mar-15*,31.8,TVSR
32,Return on capital,12  Mar-15*,37.3,TVSR
33,Exports to sales,12  Mar-15*,9.5,TVSR
34,Imports to sales,12  Mar-15*,14.3,TVSR
35,Exports (fob),12  Mar-15*,2066.0,TVSR
36,Imports (cif),12  Mar-15*,3122.0,TVSR
37,Fx inflow,12  Mar-15*,2066.0,TVSR
38,Fx outflow,12  Mar-15*,3264.0,TVSR
39,Net fx,12  Mar-15*,-1199.0,TVSR
40,From Operations,12  Mar-15*,2444.0,TVSR
41,From Investments,12  Mar-15*,-840.0,TVSR
42,From Financial Activity,12  Mar-15*,-1584.0,TVSR
43,Net Cashflow,12  Mar-15*,20.0,TVSR
44,Net Sales,12  Mar-16*,21847.0,TVSR
45,Other income,12  Mar-16*,233.0,TVSR
46,Total revenues,12  Mar-16*,22080.0,TVSR
47,Gross profit,12  Mar-16*,3248.0,TVSR
48,Depreciation,12  Mar-16*,435.0,TVSR
49,Interest,12  Mar-16*,209.0,TVSR
50,Profit before tax,12  Mar-16*,2838.0,TVSR
51,Minority Interest,12  Mar-16*,0.0,TVSR
