,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,3292.0,20MIC
1,Other income,12  Mar-14*,38.0,20MIC
2,Total revenues,12  Mar-14*,3330.0,20MIC
3,Gross profit,12  Mar-14*,302.0,20MIC
4,Depreciation,12  Mar-14*,109.0,20MIC
5,Interest,12  Mar-14*,238.0,20MIC
6,Profit before tax,12  Mar-14*,-7.0,20MIC
7,Minority Interest,12  Mar-14*,0.0,20MIC
8,Prior Period Items,12  Mar-14*,0.0,20MIC
9,Extraordinary Inc (Exp),12  Mar-14*,-12.0,20MIC
10,Tax,12  Mar-14*,4.0,20MIC
11,Profit after tax,12  Mar-14*,-23.0,20MIC
12,Gross profit margin,12  Mar-14*,9.2,20MIC
13,Effective tax rate,12  Mar-14*,-50.9,20MIC
14,Net profit margin,12  Mar-14*,-0.7,20MIC
15,Current assets,12  Mar-14*,1413.0,20MIC
16,Current liabilities,12  Mar-14*,1745.0,20MIC
17,Net working cap to sales,12  Mar-14*,-10.1,20MIC
18,Current ratio,12  Mar-14*,0.8,20MIC
19,Inventory Days,12  Mar-14*,67.0,20MIC
20,Debtors Days,12  Mar-14*,65.0,20MIC
21,Net fixed assets,12  Mar-14*,1671.0,20MIC
22,Share capital,12  Mar-14*,169.0,20MIC
23,"""Free"" reserves",12  Mar-14*,563.0,20MIC
24,Net worth,12  Mar-14*,741.0,20MIC
25,Long term debt,12  Mar-14*,641.0,20MIC
26,Total assets,12  Mar-14*,3278.0,20MIC
27,Interest coverage,12  Mar-14*,1.0,20MIC
28,Debt to equity ratio,12  Mar-14*,0.9,20MIC
29,Sales to assets ratio,12  Mar-14*,1.0,20MIC
30,Return on assets,12  Mar-14*,6.6,20MIC
31,Return on equity,12  Mar-14*,-3.1,20MIC
32,Return on capital,12  Mar-14*,15.9,20MIC
33,Exports to sales,12  Mar-14*,9.4,20MIC
34,Imports to sales,12  Mar-14*,10.8,20MIC
35,Exports (fob),12  Mar-14*,309.0,20MIC
36,Imports (cif),12  Mar-14*,357.0,20MIC
37,Fx inflow,12  Mar-14*,309.0,20MIC
38,Fx outflow,12  Mar-14*,366.0,20MIC
39,Net fx,12  Mar-14*,-58.0,20MIC
40,From Operations,12  Mar-14*,367.0,20MIC
41,From Investments,12  Mar-14*,-214.0,20MIC
42,From Financial Activity,12  Mar-14*,-142.0,20MIC
43,Net Cashflow,12  Mar-14*,11.0,20MIC
44,Net Sales,12  Mar-15*,3581.0,20MIC
45,Other income,12  Mar-15*,44.0,20MIC
46,Total revenues,12  Mar-15*,3625.0,20MIC
47,Gross profit,12  Mar-15*,299.0,20MIC
48,Depreciation,12  Mar-15*,105.0,20MIC
49,Interest,12  Mar-15*,267.0,20MIC
50,Profit before tax,12  Mar-15*,-29.0,20MIC
51,Minority Interest,12  Mar-15*,0.0,20MIC
52,Prior Period Items,12  Mar-15*,0.0,20MIC
53,Extraordinary Inc (Exp),12  Mar-15*,0.0,20MIC
54,Tax,12  Mar-15*,-5.0,20MIC
55,Profit after tax,12  Mar-15*,-25.0,20MIC
56,Gross profit margin,12  Mar-15*,8.4,20MIC
57,Effective tax rate,12  Mar-15*,15.3,20MIC
58,Net profit margin,12  Mar-15*,-0.7,20MIC
59,Current assets,12  Mar-15*,15878.0,20MIC
60,Current liabilities,12  Mar-15*,1660.0,20MIC
61,Net working cap to sales,12  Mar-15*,397.1,20MIC
62,Current ratio,12  Mar-15*,9.6,20MIC
63,Inventory Days,12  Mar-15*,67.0,20MIC
64,Debtors Days,12  Mar-15*,51.0,20MIC
65,Net fixed assets,12  Mar-15*,1582.0,20MIC
66,Share capital,12  Mar-15*,169.0,20MIC
67,"""Free"" reserves",12  Mar-15*,524.0,20MIC
68,Net worth,12  Mar-15*,711.0,20MIC
69,Long term debt,12  Mar-15*,823.0,20MIC
70,Total assets,12  Mar-15*,3334.0,20MIC
71,Interest coverage,12  Mar-15*,0.9,20MIC
72,Debt to equity ratio,12  Mar-15*,1.2,20MIC
73,Sales to assets ratio,12  Mar-15*,1.1,20MIC
74,Return on assets,12  Mar-15*,7.3,20MIC
75,Return on equity,12  Mar-15*,-3.5,20MIC
76,Return on capital,12  Mar-15*,15.5,20MIC
77,Exports to sales,12  Mar-15*,7.8,20MIC
78,Imports to sales,12  Mar-15*,9.6,20MIC
79,Exports (fob),12  Mar-15*,279.0,20MIC
80,Imports (cif),12  Mar-15*,344.0,20MIC
81,Fx inflow,12  Mar-15*,279.0,20MIC
82,Fx outflow,12  Mar-15*,354.0,20MIC
83,Net fx,12  Mar-15*,-75.0,20MIC
84,From Operations,12  Mar-15*,303.0,20MIC
85,From Investments,12  Mar-15*,-36.0,20MIC
86,From Financial Activity,12  Mar-15*,-207.0,20MIC
87,Net Cashflow,12  Mar-15*,60.0,20MIC
88,Net Sales,12  Mar-16*,3596.0,20MIC
89,Other income,12  Mar-16*,37.0,20MIC
90,Total revenues,12  Mar-16*,3633.0,20MIC
91,Gross profit,12  Mar-16*,463.0,20MIC
92,Depreciation,12  Mar-16*,102.0,20MIC
93,Interest,12  Mar-16*,252.0,20MIC
94,Profit before tax,12  Mar-16*,145.0,20MIC
95,Minority Interest,12  Mar-16*,-1.0,20MIC
96,Prior Period Items,12  Mar-16*,0.0,20MIC
97,Extraordinary Inc (Exp),12  Mar-16*,0.0,20MIC
98,Tax,12  Mar-16*,34.0,20MIC
99,Profit after tax,12  Mar-16*,110.0,20MIC
100,Gross profit margin,12  Mar-16*,12.9,20MIC
101,Effective tax rate,12  Mar-16*,23.7,20MIC
102,Net profit margin,12  Mar-16*,3.1,20MIC
103,Current assets,12  Mar-16*,1635.0,20MIC
104,Current liabilities,12  Mar-16*,1595.0,20MIC
105,Net working cap to sales,12  Mar-16*,1.1,20MIC
