,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,5309.0,KACH
1,Other income,12  Mar-15*,283.0,KACH
2,Total revenues,12  Mar-15*,5593.0,KACH
3,Gross profit,12  Mar-15*,246.0,KACH
4,Depreciation,12  Mar-15*,299.0,KACH
5,Interest,12  Mar-15*,86.0,KACH
6,Profit before tax,12  Mar-15*,144.0,KACH
7,Minority Interest,12  Mar-15*,0.0,KACH
8,Prior Period Items,12  Mar-15*,0.0,KACH
9,Extraordinary Inc (Exp),12  Mar-15*,-12.0,KACH
10,Tax,12  Mar-15*,9.0,KACH
11,Profit after tax,12  Mar-15*,123.0,KACH
12,Gross profit margin,12  Mar-15*,4.6,KACH
13,Effective tax rate,12  Mar-15*,6.1,KACH
14,Net profit margin,12  Mar-15*,2.3,KACH
15,Current assets,12  Mar-15*,2924.0,KACH
16,Current liabilities,12  Mar-15*,2355.0,KACH
17,Net working cap to sales,12  Mar-15*,10.7,KACH
18,Current ratio,12  Mar-15*,1.2,KACH
19,Inventory Days,12  Mar-15*,52.0,KACH
20,Debtors Days,12  Mar-15*,51.0,KACH
21,Net fixed assets,12  Mar-15*,5252.0,KACH
22,Share capital,12  Mar-15*,219.0,KACH
23,"""Free"" reserves",12  Mar-15*,5940.0,KACH
24,Net worth,12  Mar-15*,6159.0,KACH
25,Long term debt,12  Mar-15*,1841.0,KACH
26,Total assets,12  Mar-15*,11274.0,KACH
27,Interest coverage,12  Mar-15*,2.7,KACH
28,Debt to equity ratio,12  Mar-15*,0.3,KACH
29,Sales to assets ratio,12  Mar-15*,0.5,KACH
30,Return on assets,12  Mar-15*,1.9,KACH
31,Return on equity,12  Mar-15*,2.0,KACH
32,Return on capital,12  Mar-15*,2.7,KACH
33,Exports to sales,12  Mar-15*,3.4,KACH
34,Imports to sales,12  Mar-15*,22.0,KACH
35,Exports (fob),12  Mar-15*,181.0,KACH
36,Imports (cif),12  Mar-15*,1167.0,KACH
37,Fx inflow,12  Mar-15*,188.0,KACH
38,Fx outflow,12  Mar-15*,1203.0,KACH
39,Net fx,12  Mar-15*,-1016.0,KACH
40,From Operations,12  Mar-15*,134.0,KACH
41,From Investments,12  Mar-15*,-1556.0,KACH
42,From Financial Activity,12  Mar-15*,1694.0,KACH
43,Net Cashflow,12  Mar-15*,272.0,KACH
44,Net Sales,12  Mar-16*,5651.0,KACH
45,Other income,12  Mar-16*,168.0,KACH
46,Total revenues,12  Mar-16*,5820.0,KACH
47,Gross profit,12  Mar-16*,300.0,KACH
48,Depreciation,12  Mar-16*,343.0,KACH
49,Interest,12  Mar-16*,140.0,KACH
50,Profit before tax,12  Mar-16*,-14.0,KACH
51,Minority Interest,12  Mar-16*,0.0,KACH
52,Prior Period Items,12  Mar-16*,0.0,KACH
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,KACH
54,Tax,12  Mar-16*,58.0,KACH
55,Profit after tax,12  Mar-16*,-72.0,KACH
56,Gross profit margin,12  Mar-16*,5.3,KACH
57,Effective tax rate,12  Mar-16*,-413.5,KACH
58,Net profit margin,12  Mar-16*,-1.3,KACH
59,Current assets,12  Mar-16*,3314.0,KACH
60,Current liabilities,12  Mar-16*,2595.0,KACH
61,Net working cap to sales,12  Mar-16*,12.7,KACH
62,Current ratio,12  Mar-16*,1.3,KACH
63,Inventory Days,12  Mar-16*,52.0,KACH
64,Debtors Days,12  Mar-16*,57.0,KACH
65,Net fixed assets,12  Mar-16*,6525.0,KACH
66,Share capital,12  Mar-16*,219.0,KACH
67,"""Free"" reserves",12  Mar-16*,5810.0,KACH
68,Net worth,12  Mar-16*,6029.0,KACH
69,Long term debt,12  Mar-16*,2663.0,KACH
70,Total assets,12  Mar-16*,12248.0,KACH
71,Interest coverage,12  Mar-16*,0.9,KACH
72,Debt to equity ratio,12  Mar-16*,0.4,KACH
73,Sales to assets ratio,12  Mar-16*,0.5,KACH
74,Return on assets,12  Mar-16*,0.6,KACH
75,Return on equity,12  Mar-16*,-1.2,KACH
76,Return on capital,12  Mar-16*,1.4,KACH
77,Exports to sales,12  Mar-16*,2.4,KACH
78,Imports to sales,12  Mar-16*,17.2,KACH
79,Exports (fob),12  Mar-16*,137.0,KACH
80,Imports (cif),12  Mar-16*,971.0,KACH
81,Fx inflow,12  Mar-16*,155.0,KACH
82,Fx outflow,12  Mar-16*,1038.0,KACH
83,Net fx,12  Mar-16*,-884.0,KACH
84,From Operations,12  Mar-16*,118.0,KACH
85,From Investments,12  Mar-16*,-1087.0,KACH
86,From Financial Activity,12  Mar-16*,819.0,KACH
87,Net Cashflow,12  Mar-16*,-151.0,KACH
88,Net Sales,12  Mar-17*,7020.0,KACH
89,Other income,12  Mar-17*,258.0,KACH
90,Total revenues,12  Mar-17*,7279.0,KACH
91,Gross profit,12  Mar-17*,266.0,KACH
92,Depreciation,12  Mar-17*,455.0,KACH
93,Interest,12  Mar-17*,202.0,KACH
94,Profit before tax,12  Mar-17*,-133.0,KACH
95,Minority Interest,12  Mar-17*,0.0,KACH
96,Prior Period Items,12  Mar-17*,0.0,KACH
97,Extraordinary Inc (Exp),12  Mar-17*,-184.0,KACH
98,Tax,12  Mar-17*,-80.0,KACH
99,Profit after tax,12  Mar-17*,-237.0,KACH
100,Gross profit margin,12  Mar-17*,3.8,KACH
101,Effective tax rate,12  Mar-17*,60.2,KACH
102,Net profit margin,12  Mar-17*,-3.4,KACH
103,Current assets,12  Mar-17*,3379.0,KACH
104,Current liabilities,12  Mar-17*,2906.0,KACH
105,Net working cap to sales,12  Mar-17*,6.7,KACH
106,Current ratio,12  Mar-17*,1.2,KACH
107,Inventory Days,12  Mar-17*,53.0,KACH
108,Debtors Days,12  Mar-17*,59.0,KACH
109,Net fixed assets,12  Mar-17*,7691.0,KACH
110,Share capital,12  Mar-17*,219.0,KACH
111,"""Free"" reserves",12  Mar-17*,5582.0,KACH
112,Net worth,12  Mar-17*,5801.0,KACH
