,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,106532.0,GMRI
1,Other income,12  Mar-14*,3159.0,GMRI
2,Total revenues,12  Mar-14*,109691.0,GMRI
3,Gross profit,12  Mar-14*,25654.0,GMRI
4,Depreciation,12  Mar-14*,14550.0,GMRI
5,Interest,12  Mar-14*,29719.0,GMRI
6,Profit before tax,12  Mar-14*,-15456.0,GMRI
7,Minority Interest,12  Mar-14*,-984.0,GMRI
8,Prior Period Items,12  Mar-14*,0.0,GMRI
9,Extraordinary Inc (Exp),12  Mar-14*,18203.0,GMRI
10,Tax,12  Mar-14*,1663.0,GMRI
11,Profit after tax,12  Mar-14*,100.0,GMRI
12,Gross profit margin,12  Mar-14*,24.1,GMRI
13,Effective tax rate,12  Mar-14*,-10.8,GMRI
14,Net profit margin,12  Mar-14*,0.1,GMRI
15,Current assets,12  Mar-14*,92042.0,GMRI
16,Current liabilities,12  Mar-14*,181858.0,GMRI
17,Net working cap to sales,12  Mar-14*,-84.3,GMRI
18,Current ratio,12  Mar-14*,0.5,GMRI
19,Inventory Days,12  Mar-14*,12.0,GMRI
20,Debtors Days,12  Mar-14*,55.0,GMRI
21,Net fixed assets,12  Mar-14*,344643.0,GMRI
22,Share capital,12  Mar-14*,15259.0,GMRI
23,"""Free"" reserves",12  Mar-14*,53055.0,GMRI
24,Net worth,12  Mar-14*,76211.0,GMRI
25,Long term debt,12  Mar-14*,335993.0,GMRI
26,Total assets,12  Mar-14*,651419.0,GMRI
27,Interest coverage,12  Mar-14*,0.5,GMRI
28,Debt to equity ratio,12  Mar-14*,4.4,GMRI
29,Sales to assets ratio,12  Mar-14*,0.2,GMRI
30,Return on assets,12  Mar-14*,4.6,GMRI
31,Return on equity,12  Mar-14*,0.1,GMRI
32,Return on capital,12  Mar-14*,7.6,GMRI
33,Exports to sales,12  Mar-14*,0.0,GMRI
34,Imports to sales,12  Mar-14*,0.0,GMRI
35,Exports (fob),12  Mar-14*,0.0,GMRI
36,Imports (cif),12  Mar-14*,0.0,GMRI
37,Fx inflow,12  Mar-14*,4811.0,GMRI
38,Fx outflow,12  Mar-14*,0.0,GMRI
39,Net fx,12  Mar-14*,4811.0,GMRI
40,From Operations,12  Mar-14*,25901.0,GMRI
41,From Investments,12  Mar-14*,-54217.0,GMRI
42,From Financial Activity,12  Mar-14*,6336.0,GMRI
43,Net Cashflow,12  Mar-14*,-21981.0,GMRI
44,Net Sales,12  Mar-15*,110877.0,GMRI
45,Other income,12  Mar-15*,3275.0,GMRI
46,Total revenues,12  Mar-15*,114151.0,GMRI
47,Gross profit,12  Mar-15*,25440.0,GMRI
48,Depreciation,12  Mar-15*,18125.0,GMRI
49,Interest,12  Mar-15*,35719.0,GMRI
50,Profit before tax,12  Mar-15*,-25129.0,GMRI
51,Minority Interest,12  Mar-15*,2204.0,GMRI
52,Prior Period Items,12  Mar-15*,172.0,GMRI
53,Extraordinary Inc (Exp),12  Mar-15*,-3041.0,GMRI
54,Tax,12  Mar-15*,1539.0,GMRI
55,Profit after tax,12  Mar-15*,-27333.0,GMRI
56,Gross profit margin,12  Mar-15*,22.9,GMRI
57,Effective tax rate,12  Mar-15*,-6.1,GMRI
58,Net profit margin,12  Mar-15*,-24.7,GMRI
59,Current assets,12  Mar-15*,78111.0,GMRI
60,Current liabilities,12  Mar-15*,118718.0,GMRI
61,Net working cap to sales,12  Mar-15*,-36.6,GMRI
62,Current ratio,12  Mar-15*,0.7,GMRI
63,Inventory Days,12  Mar-15*,4.0,GMRI
64,Debtors Days,12  Mar-15*,45.0,GMRI
65,Net fixed assets,12  Mar-15*,320664.0,GMRI
66,Share capital,12  Mar-15*,4361.0,GMRI
67,"""Free"" reserves",12  Mar-15*,56105.0,GMRI
68,Net worth,12  Mar-15*,60466.0,GMRI
69,Long term debt,12  Mar-15*,353632.0,GMRI
70,Total assets,12  Mar-15*,588546.0,GMRI
71,Interest coverage,12  Mar-15*,0.3,GMRI
72,Debt to equity ratio,12  Mar-15*,5.8,GMRI
73,Sales to assets ratio,12  Mar-15*,0.2,GMRI
74,Return on assets,12  Mar-15*,1.4,GMRI
75,Return on equity,12  Mar-15*,-45.2,GMRI
76,Return on capital,12  Mar-15*,2.4,GMRI
77,Exports to sales,12  Mar-15*,0.0,GMRI
78,Imports to sales,12  Mar-15*,0.0,GMRI
79,Exports (fob),12  Mar-15*,0.0,GMRI
80,Imports (cif),12  Mar-15*,0.0,GMRI
81,Fx inflow,12  Mar-15*,221.0,GMRI
82,Fx outflow,12  Mar-15*,0.0,GMRI
83,Net fx,12  Mar-15*,221.0,GMRI
84,From Operations,12  Mar-15*,29148.0,GMRI
85,From Investments,12  Mar-15*,-31645.0,GMRI
86,From Financial Activity,12  Mar-15*,4483.0,GMRI
87,Net Cashflow,12  Mar-15*,1987.0,GMRI
88,Net Sales,12  Mar-16*,82610.0,GMRI
89,Other income,12  Mar-16*,4165.0,GMRI
90,Total revenues,12  Mar-16*,86775.0,GMRI
91,Gross profit,12  Mar-16*,27577.0,GMRI
92,Depreciation,12  Mar-16*,11967.0,GMRI
93,Interest,12  Mar-16*,21965.0,GMRI
94,Profit before tax,12  Mar-16*,-2189.0,GMRI
95,Minority Interest,12  Mar-16*,162.0,GMRI
96,Prior Period Items,12  Mar-16*,0.0,GMRI
97,Extraordinary Inc (Exp),12  Mar-16*,-642.0,GMRI
98,Tax,12  Mar-16*,1815.0,GMRI
99,Profit after tax,12  Mar-16*,-4484.0,GMRI
100,Gross profit margin,12  Mar-16*,33.4,GMRI
101,Effective tax rate,12  Mar-16*,-82.9,GMRI
102,Net profit margin,12  Mar-16*,-5.4,GMRI
103,Current assets,12  Mar-16*,74850.0,GMRI
104,Current liabilities,12  Mar-16*,115998.0,GMRI
105,Net working cap to sales,12  Mar-16*,-49.8,GMRI
106,Current ratio,12  Mar-16*,0.6,GMRI
107,Inventory Days,12  Mar-16*,10.0,GMRI
108,Debtors Days,12  Mar-16*,68.0,GMRI
109,Net fixed assets,12  Mar-16*,285494.0,GMRI
110,Share capital,12  Mar-16*,6036.0,GMRI
111,"""Free"" reserves",12  Mar-16*,43873.0,GMRI
112,Net worth,12  Mar-16*,49909.0,GMRI
113,Long term debt,12  Mar-16*,326539.0,GMRI
