,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-14*,136315.0,CRGR
1,Other income,12  Mar-14*,1890.0,CRGR
2,Total revenues,12  Mar-14*,138205.0,CRGR
3,Gross profit,12  Mar-14*,7045.0,CRGR
4,Depreciation,12  Mar-14*,2621.0,CRGR
5,Interest,12  Mar-14*,1366.0,CRGR
6,Profit before tax,12  Mar-14*,4947.0,CRGR
7,Minority Interest,12  Mar-14*,7.0,CRGR
8,Prior Period Items,12  Mar-14*,-150.0,CRGR
9,Extraordinary Inc (Exp),12  Mar-14*,0.0,CRGR
10,Tax,12  Mar-14*,2361.0,CRGR
11,Profit after tax,12  Mar-14*,2443.0,CRGR
12,Gross profit margin,12  Mar-14*,5.2,CRGR
13,Effective tax rate,12  Mar-14*,47.7,CRGR
14,Net profit margin,12  Mar-14*,1.8,CRGR
15,Current assets,12  Mar-14*,68881.0,CRGR
16,Current liabilities,12  Mar-14*,53989.0,CRGR
17,Net working cap to sales,12  Mar-14*,10.9,CRGR
18,Current ratio,12  Mar-14*,1.3,CRGR
19,Inventory Days,12  Mar-14*,45.0,CRGR
20,Debtors Days,12  Mar-14*,96.0,CRGR
21,Net fixed assets,12  Mar-14*,23003.0,CRGR
22,Share capital,12  Mar-14*,1254.0,CRGR
23,"""Free"" reserves",12  Mar-14*,30469.0,CRGR
24,Net worth,12  Mar-14*,36446.0,CRGR
25,Long term debt,12  Mar-14*,16323.0,CRGR
26,Total assets,12  Mar-14*,110162.0,CRGR
27,Interest coverage,12  Mar-14*,4.6,CRGR
28,Debt to equity ratio,12  Mar-14*,0.4,CRGR
29,Sales to assets ratio,12  Mar-14*,1.2,CRGR
30,Return on assets,12  Mar-14*,3.5,CRGR
31,Return on equity,12  Mar-14*,6.7,CRGR
32,Return on capital,12  Mar-14*,11.7,CRGR
33,Exports to sales,12  Mar-14*,6.6,CRGR
34,Imports to sales,12  Mar-14*,6.2,CRGR
35,Exports (fob),12  Mar-14*,9022.0,CRGR
36,Imports (cif),12  Mar-14*,8487.0,CRGR
37,Fx inflow,12  Mar-14*,9908.0,CRGR
38,Fx outflow,12  Mar-14*,9129.0,CRGR
39,Net fx,12  Mar-14*,779.0,CRGR
40,From Operations,12  Mar-14*,3196.0,CRGR
41,From Investments,12  Mar-14*,-978.0,CRGR
42,From Financial Activity,12  Mar-14*,99.0,CRGR
43,Net Cashflow,12  Mar-14*,2316.0,CRGR
44,Net Sales,12  Mar-15*,140131.0,CRGR
45,Other income,12  Mar-15*,1670.0,CRGR
46,Total revenues,12  Mar-15*,141802.0,CRGR
47,Gross profit,12  Mar-15*,6677.0,CRGR
48,Depreciation,12  Mar-15*,2620.0,CRGR
49,Interest,12  Mar-15*,1443.0,CRGR
50,Profit before tax,12  Mar-15*,4284.0,CRGR
51,Minority Interest,12  Mar-15*,14.0,CRGR
52,Prior Period Items,12  Mar-15*,16.0,CRGR
