,No. of Mths  Year Ending,variable,value,name
0,Net Sales,12  Mar-15*,388348.0,ITC
1,Other income,12  Mar-15*,12565.0,ITC
2,Total revenues,12  Mar-15*,400913.0,ITC
3,Gross profit,12  Mar-15*,142016.0,ITC
4,Depreciation,12  Mar-15*,10280.0,ITC
5,Interest,12  Mar-15*,681.0,ITC
6,Profit before tax,12  Mar-15*,143621.0,ITC
7,Minority Interest,12  Mar-15*,-1154.0,ITC
8,Prior Period Items,12  Mar-15*,129.0,ITC
9,Extraordinary Inc (Exp),12  Mar-15*,0.0,ITC
10,Tax,12  Mar-15*,45964.0,ITC
11,Profit after tax,12  Mar-15*,96632.0,ITC
12,Gross profit margin,12  Mar-15*,36.6,ITC
13,Effective tax rate,12  Mar-15*,32.0,ITC
14,Net profit margin,12  Mar-15*,24.9,ITC
15,Current assets,12  Mar-15*,243623.0,ITC
16,Current liabilities,12  Mar-15*,60925.0,ITC
17,Net working cap to sales,12  Mar-15*,47.0,ITC
18,Current ratio,12  Mar-15*,4.0,ITC
19,Inventory Days,12  Mar-15*,80.0,ITC
20,Debtors Days,12  Mar-15*,19.0,ITC
21,Net fixed assets,12  Mar-15*,171355.0,ITC
22,Share capital,12  Mar-15*,8016.0,ITC
23,"""Free"" reserves",12  Mar-15*,375332.0,ITC
24,Net worth,12  Mar-15*,383347.0,ITC
25,Long term debt,12  Mar-15*,398.0,ITC
26,Total assets,12  Mar-15*,465470.0,ITC
27,Interest coverage,12  Mar-15*,211.8,ITC
28,Debt to equity ratio,12  Mar-15*,0.0,ITC
29,Sales to assets ratio,12  Mar-15*,0.8,ITC
30,Return on assets,12  Mar-15*,20.9,ITC
31,Return on equity,12  Mar-15*,25.2,ITC
32,Return on capital,12  Mar-15*,37.3,ITC
33,Exports to sales,12  Mar-15*,11.0,ITC
34,Imports to sales,12  Mar-15*,4.8,ITC
35,Exports (fob),12  Mar-15*,42532.0,ITC
36,Imports (cif),12  Mar-15*,18521.0,ITC
37,Fx inflow,12  Mar-15*,50960.0,ITC
38,Fx outflow,12  Mar-15*,34297.0,ITC
39,Net fx,12  Mar-15*,16663.0,ITC
40,From Operations,12  Mar-15*,98432.0,ITC
41,From Investments,12  Mar-15*,-52754.0,ITC
42,From Financial Activity,12  Mar-15*,-46610.0,ITC
43,Net Cashflow,12  Mar-15*,-933.0,ITC
44,Net Sales,12  Mar-16*,391921.0,ITC
45,Other income,12  Mar-16*,15308.0,ITC
46,Total revenues,12  Mar-16*,407229.0,ITC
47,Gross profit,12  Mar-16*,144509.0,ITC
48,Depreciation,12  Mar-16*,10774.0,ITC
49,Interest,12  Mar-16*,536.0,ITC
50,Profit before tax,12  Mar-16*,148507.0,ITC
51,Minority Interest,12  Mar-16*,0.0,ITC
52,Prior Period Items,12  Mar-16*,84.0,ITC
53,Extraordinary Inc (Exp),12  Mar-16*,0.0,ITC
